cohort,simulator,entry_index,exit_index,entry_time_api,exit_time_api,entry_time_actual_utc,exit_time_actual_utc,raw_episode_id,entry_price,exit_price,tp_distance,sl_distance,exit_reason,same_bar_both_hit,gross_price,spread_points,spread_observed,extra_cost_points,gross_r,net_r,stress_r,risk_mult,risk_guard_reasons,risk_budget,account_pnl,balance_before,balance_after,positive,trade_id,episode_trade_ordinal,entry_kind,score_fold,source_entry_index,candidate_id
S4_CONFIRMATION,S5,595265,595269,2019-09-10T04:04:00,2019-09-10T04:08:00,2019-09-10T04:04:00,2019-09-10T04:08:00,144,1491.26,1489.8382857142858,1.5,1.421714285714292,stop_loss,False,-1.421714285714188,24.0,True,5.0,-0.8555708390645873,-1.0300894085281354,-1.0601788170563335,1.0,,15.197090380989982,-15.654361841902587,1085.5064557849987,1069.8520939430962,False,S5_000076,0,primary,1,1848616,S4_CONFIRMATION
S4_CONFIRMATION,S5,595284,595284,2019-09-10T04:23:00,2019-09-10T04:23:00,2019-09-10T04:23:00,2019-09-10T04:23:00,147,1489.74,1488.386857142857,1.5,1.3531428571428998,stop_loss,False,-1.3531428571429842,20.0,True,5.0,-0.8712288447388364,-1.0321927888153588,-1.0643855776306634,1.0,live_post_loss_cap,14.977929315203347,-15.460110630539061,1069.8520939430962,1054.3919833125572,False,S5_000077,0,primary,1,1848635,S4_CONFIRMATION
S4_CONFIRMATION,S5,595299,595320,2019-09-10T04:38:00,2019-09-10T04:59:00,2019-09-10T04:38:00,2019-09-10T04:59:00,149,1490.24,1488.3234285714286,1.557214285714263,1.9165714285714008,stop_loss,False,-1.9165714285713875,22.0,True,5.0,-0.8970312917892408,-1.0234019791388012,-1.0468039582776085,1.0,live_post_loss_cap,14.7614877663758,-15.106935795142196,1054.3919833125572,1039.285047517415,False,S5_000078,0,primary,1,1848650,S4_CONFIRMATION
S4_CONFIRMATION,S5,600598,600601,2019-09-16T01:02:00,2019-09-16T01:05:00,2019-09-16T01:02:00,2019-09-16T01:05:00,150,1502.99,1500.1145714285715,2.336285714285659,2.875428571428503,stop_loss,False,-2.875428571428529,42.0,True,5.0,-0.8725507196115884,-1.0151725333795816,-1.0303450667591554,1.0,,14.549990665243811,-14.770750884284823,1039.285047517415,1024.5142966331302,False,S5_000079,0,primary,1,1853949,S4_CONFIRMATION
S4_CONFIRMATION,S5,600616,600628,2019-09-16T01:20:00,2019-09-16T01:32:00,2019-09-16T01:20:00,2019-09-16T01:32:00,152,1502.29,1503.8490714285715,1.5590714285714675,1.918857142857191,take_profit,False,1.5590714285715421,20.0,True,5.0,0.7358077130528955,0.6178195792880654,0.5942219525350994,1.0,live_post_loss_cap,14.343200152863824,8.861509884086843,1024.5142966331302,1033.3758065172171,True,S5_000080,0,primary,1,1853967,S4_CONFIRMATION
S4_CONFIRMATION,S5,600635,600652,2019-09-16T01:39:00,2019-09-16T01:56:00,2019-09-16T01:39:00,2019-09-16T01:56:00,153,1502.19,1503.69,1.5,1.2994285714285592,take_profit,False,1.5,27.0,True,5.0,0.9557618787547862,0.7518660112870985,0.7200072819952723,1.0,live_post_loss_cap,14.46726129124104,10.877442041293639,1033.3758065172171,1044.2532485585107,True,S5_000081,0,primary,1,1853986,S4_CONFIRMATION
S4_CONFIRMATION,S5,600786,600796,2019-09-16T04:10:00,2019-09-16T04:20:00,2019-09-16T04:10:00,2019-09-16T04:20:00,154,1509.47,1507.4254285714287,1.6612142857142738,2.044571428571414,stop_loss,False,-2.0445714285713166,18.0,True,5.0,-0.9190855381453449,-1.022476239404015,-1.0449524788080737,1.0,,14.61954547981915,-14.94813788400145,1044.2532485585107,1029.3051106745093,False,S5_000082,0,primary,1,1854137,S4_CONFIRMATION
S4_CONFIRMATION,S5,615427,615432,2019-09-30T18:26:00,2019-09-30T18:31:00,2019-09-30T18:26:00,2019-09-30T18:31:00,160,1470.91,1468.614,1.865500000000077,2.296000000000095,stop_loss,False,-2.296000000000049,16.0,True,5.0,-0.9348534201954236,-1.0203583061889057,-1.0407166123778298,1.0,,14.410271549443129,-14.703640269911968,1029.3051106745093,1014.6014704045973,False,S5_000083,0,primary,1,1868778,S4_CONFIRMATION
S4_CONFIRMATION,S5,621285,621335,2019-10-07T01:10:00,2019-10-07T02:00:00,2019-10-07T01:10:00,2019-10-07T02:00:00,161,1507.74,1505.8211428571428,1.5590714285714462,1.9188571428571646,stop_loss,False,-1.9188571428571777,25.0,True,5.0,-0.8847319193782184,-1.0230536161243635,-1.0461072322487213,1.0,,14.204420585664362,-14.531883845115274,1014.6014704045973,1000.069586559482,False,S5_000084,0,primary,1,1874636,S4_CONFIRMATION
S4_CONFIRMATION,S5,622840,622843,2019-10-08T04:06:00,2019-10-08T04:09:00,2019-10-08T04:06:00,2019-10-08T04:09:00,164,1490.95,1492.45,1.5,1.189714285714321,take_profit,False,1.5,19.0,True,5.0,1.0871816110995787,0.9132325533236462,0.8769931662869935,1.0,,14.000974211832748,12.786145428490546,1000.069586559482,1012.8557319879725,True,S5_000085,0,primary,1,1876191,S4_CONFIRMATION
S4_CONFIRMATION,S5,622844,622897,2019-10-08T04:10:00,2019-10-08T05:03:00,2019-10-08T04:10:00,2019-10-08T05:03:00,164,1492.46,1491.0394285714285,1.5,1.420571428571436,stop_loss,False,-1.4205714285715203,20.0,True,5.0,-0.8765867418900386,-1.0308533145275556,-1.061706629055059,1.0,,14.179980247831615,-14.61747963841249,1012.8557319879725,998.23825234956,False,S5_000086,1,primary,1,1876195,S4_CONFIRMATION
S4_CONFIRMATION,S5,633008,633050,2019-10-17T12:42:00,2019-10-17T13:24:00,2019-10-17T12:42:00,2019-10-17T13:24:00,167,1484.8,1486.3,1.5,1.8148571428571036,take_profit,False,1.5,19.0,True,5.0,0.7481829841812886,0.6284737067122824,0.6035342739062395,1.0,,13.97533553289384,8.783130924905663,998.23825234956,1007.0213832744656,True,S5_000087,0,primary,1,1886359,S4_CONFIRMATION
S4_CONFIRMATION,S5,656712,656726,2019-11-11T17:17:00,2019-11-11T17:31:00,2019-11-11T17:17:00,2019-11-11T17:31:00,176,1453.95,1452.3671428571429,1.5,1.5828571428571585,stop_loss,False,-1.582857142857165,20.0,True,5.0,-0.8878205128205174,-1.0280448717948751,-1.0560897435897467,1.0,,14.09829936584252,-14.493684364083343,1007.0213832744656,992.5276989103822,False,S5_000088,0,primary,1,1910063,S4_CONFIRMATION
S4_CONFIRMATION,S5,676939,676947,2019-12-02T17:04:00,2019-12-02T17:12:00,2019-12-02T17:04:00,2019-12-02T17:12:00,178,1461.87,1460.3054285714284,1.5,1.564571428571461,stop_loss,False,-1.5645714285715258,17.0,True,5.0,-0.9019930818646414,-1.0288255641575068,-1.0576511283149763,0.5,live_rolling_pf,6.947693892372675,-7.147965088413982,992.5276989103822,985.3797338219682,False,S5_000089,0,primary,1,1930290,S4_CONFIRMATION
S4_CONFIRMATION,S5,679353,679362,2019-12-04T11:21:00,2019-12-04T11:30:00,2019-12-04T11:21:00,2019-12-04T11:30:00,182,1475.25,1473.5848571428571,1.5,1.6651428571428502,stop_loss,False,-1.6651428571428823,17.0,True,5.0,-0.9073641600498382,-1.027245835279482,-1.0544916705589467,0.5,live_rolling_pf,6.897658136753778,-7.08559059416195,985.3797338219682,978.2941432278062,False,S5_000090,0,primary,1,1932704,S4_CONFIRMATION
S4_CONFIRMATION,S5,706116,706130,2020-01-06T01:19:00,2020-01-06T01:33:00,2020-01-06T01:19:00,2020-01-06T01:33:00,188,1575.34,1571.6005714285714,3.038285714285696,3.739428571428549,stop_loss,False,-3.7394285714285616,24.0,True,5.0,-0.9396898334290665,-1.012564618035615,-1.0251292360712265,0.5,live_rolling_pf,6.848059002594644,-6.9341022482476,978.2941432278062,971.3600409795586,False,S5_000091,0,primary,1,1959467,S4_CONFIRMATION
S4_CONFIRMATION,S5,708897,708898,2020-01-08T01:42:00,2020-01-08T01:43:00,2020-01-08T01:42:00,2020-01-08T01:43:00,193,1597.65,1594.0717142857145,2.9073571428570744,3.5782857142856304,stop_loss,False,-3.5782857142855846,14.0,True,5.0,-0.9623482403565259,-1.0134470570155096,-1.026894114031032,0.5,live_rolling_pf,6.79952028685691,-6.8909538238323895,971.3600409795586,964.4690871557261,False,S5_000092,0,primary,1,1962248,S4_CONFIRMATION
S4_CONFIRMATION,S5,708934,708940,2020-01-08T02:19:00,2020-01-08T02:25:00,2020-01-08T02:19:00,2020-01-08T02:25:00,194,1605.74,1608.7931428571428,3.053142857142825,3.7577142857142465,take_profit,False,3.0531428571428023,20.0,True,5.0,0.7714409471556392,0.7082731735489392,0.6956396188275992,0.5,live_post_loss_cap;live_rolling_pf,6.751283610090083,4.781753068047442,964.4690871557261,969.2508402237736,True,S5_000093,0,primary,1,1962285,S4_CONFIRMATION
S4_CONFIRMATION,S5,708941,708958,2020-01-08T02:26:00,2020-01-08T02:43:00,2020-01-08T02:26:00,2020-01-08T02:43:00,197,1608.59,1604.8734285714286,3.019714285714263,3.7165714285714007,stop_loss,False,-3.716571428571342,15.0,True,5.0,-0.9612059410330149,-1.012931352988975,-1.0258627059779648,0.5,live_post_loss_cap;live_rolling_pf,6.784755881566415,-6.872491954814975,969.2508402237736,962.3783482689586,False,S5_000094,0,primary,1,1962292,S4_CONFIRMATION
S4_CONFIRMATION,S5,710698,710701,2020-01-09T08:44:00,2020-01-09T08:47:00,2020-01-09T08:44:00,2020-01-09T08:47:00,201,1541.98,1544.155642857143,2.175642857142863,2.677714285714293,take_profit,False,2.175642857142975,19.0,True,5.0,0.7586679286639826,0.6749775829431499,0.6575420942513097,0.5,live_rolling_pf,6.73664843788271,4.547086679739818,962.3783482689586,966.9254349486984,True,S5_000095,0,primary,1,1964049,S4_CONFIRMATION
S4_CONFIRMATION,S5,710711,710715,2020-01-09T08:57:00,2020-01-09T09:01:00,2020-01-09T08:57:00,2020-01-09T09:01:00,202,1544.36,1545.9515714285712,1.5915714285713956,1.9588571428571022,take_profit,False,1.591571428571342,21.0,True,5.0,0.7338295349756029,0.6139507311289402,0.5908971150045819,0.5,live_rolling_pf,6.768478044640888,4.155512044137453,966.9254349486984,971.0809469928358,True,S5_000096,0,primary,1,1964062,S4_CONFIRMATION
S4_CONFIRMATION,S5,714509,714510,2020-01-14T03:19:00,2020-01-14T03:20:00,2020-01-14T03:19:00,2020-01-14T03:20:00,207,1538.08,1536.5142857142857,1.5,1.565714285714239,stop_loss,False,-1.5657142857141935,19.0,True,5.0,-0.8917819365337385,-1.0284784377542466,-1.0569568755085192,0.5,live_rolling_pf,6.797566628949851,-6.991150707072744,971.0809469928358,964.0897962857631,False,S5_000097,0,primary,1,1967860,S4_CONFIRMATION
S4_CONFIRMATION,S5,726546,726577,2020-01-27T01:10:00,2020-01-27T01:41:00,2020-01-27T01:10:00,2020-01-27T01:41:00,209,1585.17,1581.586,2.9119999999999906,3.5839999999999885,stop_loss,False,-3.58400000000006,35.0,True,5.0,-0.9110320284697688,-1.012709710218625,-1.0254194204372322,0.5,live_rolling_pf,6.7486285740003416,-6.834401687549019,964.0897962857631,957.255394598214,False,S5_000098,0,primary,1,1979897,S4_CONFIRMATION
S4_CONFIRMATION,S5,731935,731955,2020-01-30T22:02:00,2020-01-30T22:22:00,2020-01-30T22:02:00,2020-01-30T22:22:00,213,1578.67,1576.615142857143,1.6695714285714303,2.054857142857145,stop_loss,False,-2.054857142857145,21.0,True,5.0,-0.9072789201463354,-1.0220764475842057,-1.0441528951684118,0.5,live_rolling_pf,6.700787762187498,-6.848717351992318,957.255394598214,950.4066772462218,False,S5_000099,0,primary,1,1985286,S4_CONFIRMATION
S4_CONFIRMATION,S5,733441,733444,2020-02-03T01:11:00,2020-02-03T01:14:00,2020-02-03T01:11:00,2020-02-03T01:14:00,215,1591.3,1589.3091428571427,1.6175714285714775,1.9908571428572033,stop_loss,False,-1.990857142857294,20.0,True,5.0,-0.9087115284298822,-1.0228221178925814,-1.045644235785121,0.5,live_rolling_pf,6.652846740723552,-6.804678793361621,950.4066772462218,943.6019984528601,False,S5_000100,0,primary,1,1986792,S4_CONFIRMATION
S4_CONFIRMATION,S5,734391,734395,2020-02-03T17:01:00,2020-02-03T17:05:00,2020-02-03T17:01:00,2020-02-03T17:05:00,217,1572.65,1574.15,1.5,1.7874285714285312,take_profit,False,1.5,15.0,True,5.0,0.7742220911370166,0.6709924789854144,0.6451850759475138,0.5,live_rolling_pf,6.6052139891700214,4.43204890882233,943.6019984528601,948.0340473616825,True,S5_000101,0,primary,1,1987742,S4_CONFIRMATION
S4_CONFIRMATION,S5,734400,734416,2020-02-03T17:10:00,2020-02-03T17:26:00,2020-02-03T17:10:00,2020-02-03T17:26:00,218,1574.93,1572.547142857143,1.9360714285714202,2.382857142857133,stop_loss,False,-2.3828571428571195,18.0,True,5.0,-0.9297658862876199,-1.01950947603121,-1.0390189520624253,0.5,live_rolling_pf,6.636238331531778,-6.765707864198194,948.0340473616825,941.2683394974842,False,S5_000102,0,primary,1,1987751,S4_CONFIRMATION
S4_CONFIRMATION,S5,735773,735778,2020-02-04T17:04:00,2020-02-04T17:09:00,2020-02-04T17:04:00,2020-02-04T17:09:00,221,1558.77,1557.3585714285714,1.5,1.411428571428587,stop_loss,False,-1.411428571428587,20.0,True,5.0,-0.8758865248226962,-1.031028368794326,-1.062056737588652,0.5,live_rolling_pf,6.5888783764823895,-6.793320524688845,941.2683394974842,934.4750189727954,False,S5_000103,0,secondary,1,1989124,S4_CONFIRMATION
S4_CONFIRMATION,S5,736846,736848,2020-02-05T11:58:00,2020-02-05T12:00:00,2020-02-05T11:58:00,2020-02-05T12:00:00,223,1547.76,1549.26,1.5,1.6651428571429019,take_profit,False,1.5,22.0,True,5.0,0.7956956653531184,0.6524704455895571,0.6259472567444532,0.5,live_rolling_pf,6.541325132809568,4.268021324150428,934.4750189727954,938.7430402969459,True,S5_000104,0,primary,1,1990197,S4_CONFIRMATION
S4_CONFIRMATION,S5,740365,740369,2020-02-10T01:41:00,2020-02-10T01:45:00,2020-02-10T01:41:00,2020-02-10T01:45:00,224,1574.55,1573.1637142857141,1.5,1.3862857142857008,stop_loss,False,-1.3862857142858047,22.0,True,5.0,-0.8630380647457057,-1.0311277125578735,-1.0622554251156824,0.5,live_rolling_pf,6.571201282078621,-6.775747746747094,938.7430402969459,931.9672925501987,False,S5_000105,0,primary,1,1993716,S4_CONFIRMATION
S4_CONFIRMATION,S5,753896,753946,2020-02-24T01:28:00,2020-02-24T02:18:00,2020-02-24T01:28:00,2020-02-24T02:18:00,226,1664.95,1660.9351428571429,3.26207142857146,4.014857142857181,stop_loss,False,-4.014857142857181,34.0,True,5.0,-0.921926256396799,-1.0114814328828237,-1.0229628657656475,0.5,live_rolling_pf,6.523771047851391,-6.598673287280206,931.9672925501987,925.3686192629185,False,S5_000106,0,primary,1,2007247,S4_CONFIRMATION
S4_CONFIRMATION,S5,755251,755252,2020-02-25T01:04:00,2020-02-25T01:05:00,2020-02-25T01:04:00,2020-02-25T01:05:00,229,1656.35,1658.1254285714283,1.775428571428498,2.185142857142767,take_profit,False,1.7754285714283924,39.0,True,5.0,0.6894485742815478,0.5185842671695925,0.499167868634143,0.5,live_rolling_pf,6.47758033484043,3.359171250975388,925.3686192629185,928.7277905138939,True,S5_000107,0,primary,1,2008602,S4_CONFIRMATION
S4_CONFIRMATION,S5,755703,755703,2020-02-25T08:36:00,2020-02-25T08:36:00,2020-02-25T08:36:00,2020-02-25T08:36:00,234,1635.04,1637.5991428571429,2.5591428571428945,3.1497142857143317,take_profit,False,2.559142857142888,16.0,True,5.0,0.7732216850828715,0.7097720994475132,0.6946650552486184,0.5,live_rolling_pf,6.501094533597257,4.6142955158180765,928.7277905138939,933.3420860297119,True,S5_000108,0,primary,1,2009054,S4_CONFIRMATION
S4_CONFIRMATION,S5,756566,756566,2020-02-25T22:59:00,2020-02-25T22:59:00,2020-02-25T22:59:00,2020-02-25T22:59:00,237,1634.32,1630.8331428571428,2.833071428571428,3.486857142857142,stop_loss,False,-3.4868571428571613,17.0,True,5.0,-0.9535119931244681,-1.0136729431986926,-1.0273458863973801,0.5,live_rolling_pf,6.533394602207983,-6.622725335498618,933.3420860297119,926.7193606942133,False,S5_000109,0,primary,1,2009917,S4_CONFIRMATION
S4_CONFIRMATION,S5,756754,756758,2020-02-26T03:08:00,2020-02-26T03:12:00,2020-02-26T03:08:00,2020-02-26T03:12:00,238,1643.94,1645.6123571428573,1.6723571428571422,2.0582857142857134,take_profit,False,1.6723571428572086,21.0,True,5.0,0.7372779947096905,0.6226539866482217,0.6006109081748623,0.5,live_rolling_pf,6.487035524859493,4.039178531082403,926.7193606942133,930.7585392252956,True,S5_000110,0,primary,1,2010105,S4_CONFIRMATION
S4_CONFIRMATION,S5,756759,756762,2020-02-26T03:13:00,2020-02-26T03:16:00,2020-02-26T03:13:00,2020-02-26T03:16:00,239,1645.85,1643.5814285714284,1.8432142857142773,2.268571428571418,stop_loss,False,-2.2685714285714766,23.0,True,5.0,-0.9079473985134593,-1.0200114351057983,-1.040022870211573,0.5,live_rolling_pf,6.515309774577069,-6.645690473325192,930.7585392252956,924.1128487519704,False,S5_000111,0,primary,1,2010110,S4_CONFIRMATION
S4_CONFIRMATION,S5,757615,757625,2020-02-26T17:29:00,2020-02-26T17:39:00,2020-02-26T17:29:00,2020-02-26T17:39:00,240,1635.93,1637.6460000000002,1.7160000000000228,2.112000000000028,take_profit,False,1.7160000000001219,22.0,True,5.0,0.7358490566038169,0.6200686106346931,0.5986277873070776,0.5,live_rolling_pf,6.468789941263793,4.011093591367119,924.1128487519704,928.1239423433376,True,S5_000112,0,primary,1,2010966,S4_CONFIRMATION
S4_CONFIRMATION,S5,757817,757826,2020-02-26T20:51:00,2020-02-26T21:00:00,2020-02-26T20:51:00,2020-02-26T21:00:00,241,1644.49,1646.3833571428572,1.8933571428571945,2.330285714285778,take_profit,False,1.8933571428572122,22.0,True,5.0,0.7424098140264482,0.6365393233251289,0.6169336768989586,0.5,live_rolling_pf,6.496867596403363,4.135511703547553,928.1239423433376,932.2594540468851,True,S5_000113,0,primary,1,2011168,S4_CONFIRMATION
S4_CONFIRMATION,S5,760037,760050,2020-02-28T11:53:00,2020-02-28T12:06:00,2020-02-28T11:53:00,2020-02-28T12:06:00,249,1627.5,1624.7754285714286,2.2137142857142993,2.7245714285714455,stop_loss,False,-2.7245714285713802,18.0,True,5.0,-0.9380287231949415,-1.017214243556932,-1.0344284871138865,0.5,live_rolling_pf,6.5258161783281965,-6.638153167429706,932.2594540468851,925.6213008794555,False,S5_000114,0,primary,1,2013388,S4_CONFIRMATION
S4_CONFIRMATION,S5,760349,760350,2020-02-28T17:05:00,2020-02-28T17:06:00,2020-02-28T17:05:00,2020-02-28T17:06:00,252,1609.35,1606.1362857142856,2.611142857142868,3.2137142857142993,stop_loss,False,-3.2137142857143317,18.0,True,5.0,-0.9469607678060377,-1.0147331200538905,-1.0294662401077717,0.5,live_rolling_pf,6.479349106156189,-6.574810134408256,925.6213008794555,919.0464907450472,False,S5_000115,0,primary,1,2013700,S4_CONFIRMATION
S4_CONFIRMATION,S5,760388,760409,2020-02-28T17:44:00,2020-02-28T18:05:00,2020-02-28T17:44:00,2020-02-28T18:05:00,254,1584.3,1590.5864285714285,6.286428571428639,7.737142857142941,take_profit,False,6.286428571428587,14.0,True,5.0,0.7980594849474001,0.7739390642002113,0.7675915850562144,0.5,live_post_loss_cap;live_rolling_pf,6.43332543521533,4.9790018670259695,919.0464907450472,924.0254926120732,True,S5_000116,0,primary,1,2013739,S4_CONFIRMATION
S4_CONFIRMATION,S5,760554,760554,2020-02-28T20:30:00,2020-02-28T20:30:00,2020-02-28T20:30:00,2020-02-28T20:30:00,258,1567.77,1570.796214285714,3.026214285714215,3.724571428571341,take_profit,False,3.0262142857141043,22.0,True,5.0,0.7671845574387657,0.6987360567868737,0.6860604085180049,0.5,live_rolling_pf,6.468178448284513,4.519549503548159,924.0254926120732,928.5450421156214,True,S5_000117,0,primary,1,2013905,S4_CONFIRMATION
S4_CONFIRMATION,S5,760556,760568,2020-02-28T20:32:00,2020-02-28T20:44:00,2020-02-28T20:32:00,2020-02-28T20:44:00,258,1571.0,1574.2314285714285,3.2314285714285247,3.9771428571428,take_profit,False,3.2314285714285234,16.0,True,5.0,0.7810773480662975,0.7303176795580095,0.7182320441988933,0.5,live_rolling_pf,6.49981529480935,4.746930023660824,928.5450421156214,933.2919721392823,True,S5_000118,1,primary,1,2013907,S4_CONFIRMATION
S4_CONFIRMATION,S5,760768,760768,2020-03-02T01:06:00,2020-03-02T01:06:00,2020-03-02T01:06:00,2020-03-02T01:06:00,259,1584.09,1587.2805714285714,3.1905714285714613,3.9268571428571835,take_profit,False,3.190571428571502,20.0,True,5.0,0.7731237884242694,0.7125450013846688,0.7004292439767488,0.5,live_rolling_pf,6.533043804974976,4.6550877070619965,933.2919721392823,937.9470598463442,True,S5_000119,0,primary,1,2014119,S4_CONFIRMATION
S4_CONFIRMATION,S5,760769,760769,2020-03-02T01:07:00,2020-03-02T01:07:00,2020-03-02T01:07:00,2020-03-02T01:07:00,259,1587.37,1583.1311428571428,3.444071428571442,4.238857142857159,stop_loss,False,-4.238857142857114,28.0,True,5.0,-0.9380374304501672,-1.0110647445624583,-1.0221294891249266,0.5,live_rolling_pf,6.56562941892441,-6.63827643133657,937.9470598463442,931.3087834150077,False,S5_000120,1,primary,1,2014120,S4_CONFIRMATION
S4_CONFIRMATION,S5,760802,760803,2020-03-02T01:40:00,2020-03-02T01:41:00,2020-03-02T01:40:00,2020-03-02T01:41:00,262,1581.82,1580.0462857142857,1.5,1.7737142857142576,stop_loss,False,-1.7737142857142771,27.0,True,5.0,-0.8678875996085635,-1.0244652593317587,-1.048930518663508,0.5,live_post_loss_cap;live_rolling_pf,6.519161483905054,-6.678654460234404,931.3087834150077,924.6301289547733,False,S5_000121,0,primary,1,2014153,S4_CONFIRMATION
S4_CONFIRMATION,S5,760819,760831,2020-03-02T01:57:00,2020-03-02T02:09:00,2020-03-02T01:57:00,2020-03-02T02:09:00,264,1583.39,1585.1357142857144,1.7457142857143237,2.148571428571475,take_profit,False,1.7457142857142571,29.0,True,5.0,0.7158758055067116,0.576449912126515,0.555946104276486,0.5,live_post_loss_cap;live_rolling_pf,6.472410902683413,3.7310206960985512,924.6301289547733,928.3611496508719,True,S5_000122,0,primary,1,2014170,S4_CONFIRMATION
S4_CONFIRMATION,S5,760842,760844,2020-03-02T02:20:00,2020-03-02T02:22:00,2020-03-02T02:20:00,2020-03-02T02:22:00,266,1586.03,1587.53,1.5,1.766857142857121,take_profit,False,1.5,24.0,True,5.0,0.7474373576309876,0.60293280182233,0.5780182232346305,0.5,live_post_loss_cap;live_rolling_pf,6.498528047556103,3.9181757234339973,928.3611496508719,932.2793253743059,True,S5_000123,0,secondary,1,2014193,S4_CONFIRMATION
S4_CONFIRMATION,S5,760845,760846,2020-03-02T02:23:00,2020-03-02T02:24:00,2020-03-02T02:23:00,2020-03-02T02:24:00,267,1587.89,1589.39,1.5,1.6902857142856842,take_profit,False,1.5,23.0,True,5.0,0.7811337598571764,0.6353221246838368,0.6092843326885975,0.5,live_post_loss_cap;live_rolling_pf,6.525955277620142,4.146083772569326,932.2793253743059,936.4254091468753,True,S5_000124,0,secondary,1,2014196,S4_CONFIRMATION
S4_CONFIRMATION,S5,760865,760866,2020-03-02T02:43:00,2020-03-02T02:44:00,2020-03-02T02:43:00,2020-03-02T02:44:00,268,1590.98,1592.5140000000001,1.5339999999999983,1.887999999999998,take_profit,False,1.5340000000001055,24.0,True,5.0,0.7208646616541856,0.5845864661654637,0.5610902255639598,0.5,live_post_loss_cap;live_rolling_pf,6.554977864028127,3.8319513453250424,936.4254091468753,940.2573604922003,True,S5_000125,0,primary,1,2014216,S4_CONFIRMATION
S4_CONFIRMATION,S5,760884,760885,2020-03-02T03:02:00,2020-03-02T03:03:00,2020-03-02T03:02:00,2020-03-02T03:03:00,269,1600.11,1602.9690714285714,2.859071428571425,3.5188571428571387,take_profit,False,2.8590714285714967,19.0,True,5.0,0.7708766658963292,0.7061667051845195,0.6926854633695593,0.5,live_post_loss_cap;live_rolling_pf,6.581801523445402,4.647849095989891,940.2573604922003,944.9052095881901,True,S5_000126,0,primary,1,2014235,S4_CONFIRMATION
S4_CONFIRMATION,S5,760887,760906,2020-03-02T03:05:00,2020-03-02T03:24:00,2020-03-02T03:05:00,2020-03-02T03:24:00,270,1602.48,1605.5507857142857,3.0707857142857087,3.7794285714285643,take_profit,False,3.0707857142856483,24.0,True,5.0,0.7639856411714379,0.6918360818879574,0.6793965027011506,0.5,live_post_loss_cap;live_rolling_pf,6.614336467117331,4.576036625699089,944.9052095881901,949.4812462138892,True,S5_000127,0,primary,1,2014238,S4_CONFIRMATION
S4_CONFIRMATION,S5,760957,760963,2020-03-02T04:15:00,2020-03-02T04:21:00,2020-03-02T04:15:00,2020-03-02T04:21:00,272,1597.91,1595.7431428571429,1.760571428571453,2.166857142857173,stop_loss,False,-2.166857142857225,25.0,True,5.0,-0.896559877054048,-1.020688024589216,-1.041376049178411,0.5,live_rolling_pf,6.646368723497225,-6.783868963077931,949.4812462138892,942.6973772508113,False,S5_000128,0,primary,1,2014308,S4_CONFIRMATION
S4_CONFIRMATION,S5,762074,762075,2020-03-02T22:52:00,2020-03-02T22:53:00,2020-03-02T22:52:00,2020-03-02T22:53:00,275,1587.37,1585.5951428571427,1.5,1.77485714285714,stop_loss,False,-1.7748571428571722,22.0,True,5.0,-0.8897164136350776,-1.0250644514465932,-1.05012890289317,0.5,live_rolling_pf,6.598881640755679,-6.764278989242215,942.6973772508113,935.9330982615691,False,S5_000129,0,primary,1,2015425,S4_CONFIRMATION
S4_CONFIRMATION,S5,762262,762262,2020-03-03T03:01:00,2020-03-03T03:01:00,2020-03-03T03:01:00,2020-03-03T03:01:00,277,1595.96,1597.46,1.5,1.5897142857142692,take_profit,False,1.5,18.0,True,5.0,0.847594446238303,0.7176299644817633,0.6893768162738199,0.5,live_rolling_pf,6.551531687830984,4.701575452439296,935.9330982615691,940.6346737140084,True,S5_000130,0,primary,1,2015613,S4_CONFIRMATION
S4_CONFIRMATION,S5,762263,762269,2020-03-03T03:02:00,2020-03-03T03:08:00,2020-03-03T03:02:00,2020-03-03T03:08:00,277,1596.83,1598.33,1.5,1.7417142857142869,take_profit,False,1.5,22.0,True,5.0,0.7646373434314007,0.6270026216137485,0.6015147101660352,0.5,live_rolling_pf,6.584442715998059,4.128462844796334,940.6346737140084,944.7631365588047,True,S5_000131,1,primary,1,2015614,S4_CONFIRMATION
S4_CONFIRMATION,S5,762270,762306,2020-03-03T03:09:00,2020-03-03T03:45:00,2020-03-03T03:09:00,2020-03-03T03:45:00,277,1599.45,1597.3391428571429,1.715071428571431,2.110857142857146,stop_loss,False,-2.110857142857185,24.0,True,5.0,-0.8979095770539788,-1.0212688381137744,-1.0425376762275322,0.5,live_rolling_pf,6.6133419559116335,-6.75400005536295,944.7631365588047,938.0091365034418,False,S5_000132,2,primary,1,2015621,S4_CONFIRMATION
S4_CONFIRMATION,S5,763104,763104,2020-03-03T17:03:00,2020-03-03T17:03:00,2020-03-03T17:03:00,2020-03-03T17:03:00,278,1613.96,1617.5814285714287,3.6214285714285506,4.4571428571428315,take_profit,False,3.6214285714286234,16.0,True,5.0,0.7843440594059562,0.7388613861386292,0.7280321782178371,0.5,live_rolling_pf,6.5660639555240925,4.851411115653422,938.0091365034418,942.8605476190952,True,S5_000133,0,primary,1,2016455,S4_CONFIRMATION
