match_type,c0_trade_id,c1_trade_id,c0_entry_time,c1_entry_time,entry_delta_minutes,c0_net_r,c1_net_r,outcome_sign_changed
exact_common_entry,B0_technical_control_S5_000101,B1_technical_plus_macro_S5_000107,2020-02-24T01:28:00,2020-02-24T01:28:00,0.0,-1.0114814328828237,-1.0114814328828237,False
exact_common_entry,B0_technical_control_S5_000110,B1_technical_plus_macro_S5_000112,2020-02-28T17:05:00,2020-02-28T17:05:00,0.0,-1.0147331200538905,-1.0147331200538905,False
exact_common_entry,B0_technical_control_S5_000116,B1_technical_plus_macro_S5_000114,2020-03-02T01:40:00,2020-03-02T01:40:00,0.0,-1.0244652593317587,-1.0244652593317587,False
exact_common_entry,B0_technical_control_S5_000117,B1_technical_plus_macro_S5_000115,2020-03-02T01:57:00,2020-03-02T01:57:00,0.0,0.576449912126515,0.576449912126515,False
exact_common_entry,B0_technical_control_S5_000118,B1_technical_plus_macro_S5_000118,2020-03-02T02:24:00,2020-03-02T02:24:00,0.0,0.6629196181090352,0.6629196181090352,False
exact_common_entry,B0_technical_control_S5_000119,B1_technical_plus_macro_S5_000120,2020-03-02T02:43:00,2020-03-02T02:43:00,0.0,0.5845864661654637,0.5845864661654637,False
exact_common_entry,B0_technical_control_S5_000122,B1_technical_plus_macro_S5_000122,2020-03-02T04:15:00,2020-03-02T04:15:00,0.0,-1.020688024589216,-1.020688024589216,False
exact_common_entry,B0_technical_control_S5_000123,B1_technical_plus_macro_S5_000123,2020-03-02T22:52:00,2020-03-02T22:52:00,0.0,-1.0250644514465932,-1.0250644514465932,False
exact_common_entry,B0_technical_control_S5_000125,B1_technical_plus_macro_S5_000124,2020-03-03T03:02:00,2020-03-03T03:02:00,0.0,0.6270026216137485,0.6270026216137485,False
exact_common_entry,B0_technical_control_S5_000126,B1_technical_plus_macro_S5_000125,2020-03-03T03:09:00,2020-03-03T03:09:00,0.0,-1.0212688381137744,-1.0212688381137744,False
exact_common_entry,B0_technical_control_S5_000131,B1_technical_plus_macro_S5_000128,2020-03-03T17:44:00,2020-03-03T17:44:00,0.0,-1.0116040050394732,-1.0116040050394732,False
exact_common_entry,B0_technical_control_S5_000138,B1_technical_plus_macro_S5_000135,2020-03-09T11:07:00,2020-03-09T11:07:00,0.0,-1.0114259597806183,-1.0114259597806183,False
exact_common_entry,B0_technical_control_S5_000140,B1_technical_plus_macro_S5_000138,2020-03-10T01:54:00,2020-03-10T01:54:00,0.0,0.588630105553003,0.588630105553003,False
exact_common_entry,B0_technical_control_S5_000142,B1_technical_plus_macro_S5_000140,2020-03-10T09:38:00,2020-03-10T09:38:00,0.0,0.5903557461839571,0.5903557461839571,False
exact_common_entry,B0_technical_control_S5_000151,B1_technical_plus_macro_S5_000141,2020-03-12T17:13:00,2020-03-12T17:13:00,0.0,-1.0116682224296392,-1.0116682224296392,False
exact_common_entry,B0_technical_control_S5_000152,B1_technical_plus_macro_S5_000142,2020-03-12T19:07:00,2020-03-12T19:07:00,0.0,-1.0059904836887663,-1.0059904836887663,False
exact_common_entry,B0_technical_control_S5_000153,B1_technical_plus_macro_S5_000143,2020-03-12T19:29:00,2020-03-12T19:29:00,0.0,-1.0073811632713459,-1.0073811632713459,False
exact_common_entry,B0_technical_control_S5_000156,B1_technical_plus_macro_S5_000144,2020-03-13T03:29:00,2020-03-13T03:29:00,0.0,-1.0122198170518597,-1.0122198170518597,False
exact_common_entry,B0_technical_control_S5_000157,B1_technical_plus_macro_S5_000145,2020-03-13T04:02:00,2020-03-13T04:02:00,0.0,0.6584507042253254,0.6584507042253254,False
exact_common_entry,B0_technical_control_S5_000159,B1_technical_plus_macro_S5_000149,2020-03-13T17:52:00,2020-03-13T17:52:00,0.0,0.7502558853633541,0.7502558853633541,False
exact_common_entry,B0_technical_control_S5_000160,B1_technical_plus_macro_S5_000150,2020-03-16T00:06:00,2020-03-16T00:06:00,0.0,0.6477774033453951,0.6477774033453951,False
exact_common_entry,B0_technical_control_S5_000161,B1_technical_plus_macro_S5_000151,2020-03-16T00:07:00,2020-03-16T00:07:00,0.0,0.6455757753383804,0.6455757753383804,False
exact_common_entry,B0_technical_control_S5_000162,B1_technical_plus_macro_S5_000152,2020-03-16T00:16:00,2020-03-16T00:16:00,0.0,-1.0052185841235837,-1.0052185841235837,False
exact_common_entry,B0_technical_control_S5_000163,B1_technical_plus_macro_S5_000153,2020-03-16T00:36:00,2020-03-16T00:36:00,0.0,0.6554090634056122,0.6554090634056122,False
exact_common_entry,B0_technical_control_S5_000164,B1_technical_plus_macro_S5_000154,2020-03-16T00:41:00,2020-03-16T00:41:00,0.0,-1.0057565789473795,-1.0057565789473795,False
exact_common_entry,B0_technical_control_S5_000165,B1_technical_plus_macro_S5_000155,2020-03-16T01:04:00,2020-03-16T01:04:00,0.0,0.5822259528988943,0.5822259528988943,False
exact_common_entry,B0_technical_control_S5_000170,B1_technical_plus_macro_S5_000163,2020-03-16T03:07:00,2020-03-16T03:07:00,0.0,-1.0098452883262816,-1.0098452883262816,False
exact_common_entry,B0_technical_control_S5_000172,B1_technical_plus_macro_S5_000165,2020-03-16T04:02:00,2020-03-16T04:02:00,0.0,-1.0171534993138824,-1.0171534993138824,False
exact_common_entry,B0_technical_control_S5_000173,B1_technical_plus_macro_S5_000166,2020-03-16T04:25:00,2020-03-16T04:25:00,0.0,0.4919184820801087,0.4919184820801087,False
exact_common_entry,B0_technical_control_S5_000174,B1_technical_plus_macro_S5_000167,2020-03-16T04:30:00,2020-03-16T04:30:00,0.0,-1.0266362252663963,-1.0266362252663963,False
exact_common_entry,B0_technical_control_S5_000175,B1_technical_plus_macro_S5_000168,2020-03-16T04:45:00,2020-03-16T04:45:00,0.0,0.5257803790412439,0.5257803790412439,False
exact_common_entry,B0_technical_control_S5_000176,B1_technical_plus_macro_S5_000169,2020-03-16T04:50:00,2020-03-16T04:50:00,0.0,0.5047249055018938,0.5047249055018938,False
exact_common_entry,B0_technical_control_S5_000177,B1_technical_plus_macro_S5_000170,2020-03-16T04:54:00,2020-03-16T04:54:00,0.0,-1.0150745111551185,-1.0150745111551185,False
exact_common_entry,B0_technical_control_S5_000186,B1_technical_plus_macro_S5_000172,2020-03-16T19:28:00,2020-03-16T19:28:00,0.0,-1.0111436576668362,-1.0111436576668362,False
exact_common_entry,B0_technical_control_S5_000190,B1_technical_plus_macro_S5_000174,2020-03-17T00:31:00,2020-03-17T00:31:00,0.0,0.5737864077669838,0.5737864077669838,False
exact_common_entry,B0_technical_control_S5_000191,B1_technical_plus_macro_S5_000175,2020-03-17T03:07:00,2020-03-17T03:07:00,0.0,-1.0090975254730712,-1.0090975254730712,False
exact_common_entry,B0_technical_control_S5_000192,B1_technical_plus_macro_S5_000176,2020-03-17T03:57:00,2020-03-17T03:57:00,0.0,-1.0112699639360905,-1.0112699639360905,False
exact_common_entry,B0_technical_control_S5_000193,B1_technical_plus_macro_S5_000177,2020-03-17T04:18:00,2020-03-17T04:18:00,0.0,0.6577930442249731,0.6577930442249731,False
