symbol,threshold,edge_threshold,tp_atr,sl_atr,max_hold,direction_mode,trend_min,rsi_min,rsi_max,vola_max,spread_atr_max,macd_min,total_r,trades,positive_folds,passed_folds,weighted_win_rate,mean_profit_factor,worst_fold_r,max_drawdown_r,recent_paper_r,gate,cost_multiplier,group,variant
XAUEUR#,0.58,0.0,2.2,4.2,216,both,,,,,,,5.1926,33,2,2,0.7576,333.9408,-0.632,-2.2387,2.2252,False,3.0,neighborhood_3x,variant_398
XAUEUR#,0.58,0.0,2.2,4.2,288,both,,,,,,,5.7008,33,2,2,0.7576,334.0108,-0.632,-2.2387,2.7334,False,3.0,neighborhood_3x,variant_399
XAUEUR#,0.58,0.0,2.2,4.8,168,both,,,,,,,6.1197,30,3,2,0.8,334.3283,0.2764,-1.512,2.6939,False,3.0,neighborhood_3x,variant_400
XAUEUR#,0.58,0.0,2.2,4.8,216,both,,,,,,,6.3597,30,3,2,0.8333,334.4995,0.2764,-1.512,2.9339,False,3.0,neighborhood_3x,variant_401
XAUEUR#,0.58,0.0,2.2,4.8,288,both,,,,,,,6.8044,30,3,2,0.8333,334.6229,0.2764,-1.512,3.3786,False,3.0,neighborhood_3x,variant_402
XAUEUR#,0.58,0.0,2.2,5.4,168,both,,,,,,,5.4685,30,3,2,0.8,334.3298,0.2744,-1.2549,2.3946,False,3.0,neighborhood_3x,variant_403
XAUEUR#,0.58,0.0,2.2,5.4,216,both,,,,,,,5.6818,30,3,2,0.8333,334.501,0.2744,-1.2549,2.6079,False,3.0,neighborhood_3x,variant_404
XAUEUR#,0.58,0.0,2.2,5.4,288,both,,,,,,,6.0771,30,3,2,0.8333,334.6244,0.2744,-1.2549,3.0032,False,3.0,neighborhood_3x,variant_405
XAUEUR#,0.58,0.0,2.6,4.2,168,both,,,,,,,5.6764,33,2,2,0.697,333.934,-1.6535,-2.6105,2.6683,False,3.0,neighborhood_3x,variant_406
XAUEUR#,0.58,0.0,2.6,4.2,216,both,,,,,,,5.9507,33,2,2,0.7273,334.0027,-1.6535,-2.6105,2.9426,False,3.0,neighborhood_3x,variant_407
XAUEUR#,0.58,0.0,2.6,4.2,288,both,,,,,,,6.531,33,2,2,0.7273,334.0826,-1.6535,-2.6105,3.5229,False,3.0,neighborhood_3x,variant_408
XAUEUR#,0.58,0.0,2.6,4.8,168,both,,,,,,,6.7832,30,2,2,0.7667,334.426,-0.6174,-2.5647,3.3217,False,3.0,neighborhood_3x,variant_409
XAUEUR#,0.58,0.0,2.6,4.8,216,both,,,,,,,7.0232,30,2,2,0.8,334.6216,-0.6174,-2.5647,3.5617,False,3.0,neighborhood_3x,variant_410
XAUEUR#,0.58,0.0,2.6,4.8,288,both,,,,,,,7.531,30,2,2,0.8,334.7625,-0.6174,-2.5647,4.0695,False,3.0,neighborhood_3x,variant_411
XAUEUR#,0.58,0.0,2.6,5.4,168,both,,,,,,,6.0264,30,2,2,0.7667,334.4267,-0.5519,-2.2797,2.9526,False,3.0,neighborhood_3x,variant_412
XAUEUR#,0.58,0.0,2.6,5.4,216,both,,,,,,,6.2398,30,2,2,0.8,334.6223,-0.5519,-2.2797,3.166,False,3.0,neighborhood_3x,variant_413
XAUEUR#,0.58,0.0,2.6,5.4,288,both,,,,,,,6.6911,30,2,2,0.8,334.7632,-0.5519,-2.2797,3.6173,False,3.0,neighborhood_3x,variant_414
XAUEUR#,0.58,0.0,3.0,4.2,168,both,,,,,,,3.9324,28,2,1,0.6429,334.2971,-3.8971,-5.2649,3.6889,False,3.0,neighborhood_3x,variant_415
XAUEUR#,0.58,0.0,3.0,4.2,216,both,,,,,,,4.2067,28,2,1,0.6786,334.4891,-3.8971,-5.2649,3.9632,False,3.0,neighborhood_3x,variant_416
XAUEUR#,0.58,0.0,3.0,4.2,288,both,,,,,,,5.0528,28,2,1,0.6786,334.6945,-3.8971,-5.2649,4.8093,False,3.0,neighborhood_3x,variant_417
XAUEUR#,0.58,0.0,3.0,4.8,168,both,,,,,,,4.2703,26,2,1,0.6923,334.3191,-2.5806,-4.2242,3.2278,False,3.0,neighborhood_3x,variant_418
XAUEUR#,0.58,0.0,3.0,4.8,216,both,,,,,,,4.5103,26,2,1,0.7308,334.511,-2.5806,-4.2242,3.4678,False,3.0,neighborhood_3x,variant_419
XAUEUR#,0.58,0.0,3.0,4.8,288,both,,,,,,,5.2506,26,2,1,0.7308,334.7165,-2.5806,-4.2242,4.2081,False,3.0,neighborhood_3x,variant_420
XAUEUR#,0.58,0.0,3.0,5.4,168,both,,,,,,,5.0826,26,2,1,0.7308,334.3774,-1.007,-2.2797,2.8691,False,3.0,neighborhood_3x,variant_421
XAUEUR#,0.58,0.0,3.0,5.4,216,both,,,,,,,5.296,26,2,1,0.7692,334.5693,-1.007,-2.2797,3.0825,False,3.0,neighborhood_3x,variant_422
XAUEUR#,0.58,0.0,3.0,5.4,288,both,,,,,,,5.954,26,2,1,0.7692,334.7748,-1.007,-2.2797,3.7405,False,3.0,neighborhood_3x,variant_423
XAUEUR#,0.58,0.02,2.2,4.2,168,both,,,,,,,4.9182,33,2,2,0.7273,333.8804,-0.632,-2.2387,1.9508,False,3.0,neighborhood_3x,variant_424
XAUEUR#,0.58,0.02,2.2,4.2,216,both,,,,,,,5.1926,33,2,2,0.7576,333.9408,-0.632,-2.2387,2.2252,False,3.0,neighborhood_3x,variant_425
XAUEUR#,0.58,0.02,2.2,4.2,288,both,,,,,,,5.7008,33,2,2,0.7576,334.0108,-0.632,-2.2387,2.7334,False,3.0,neighborhood_3x,variant_426
XAUEUR#,0.58,0.02,2.2,4.8,168,both,,,,,,,6.1197,30,3,2,0.8,334.3283,0.2764,-1.512,2.6939,False,3.0,neighborhood_3x,variant_427
XAUEUR#,0.58,0.02,2.2,4.8,216,both,,,,,,,6.3597,30,3,2,0.8333,334.4995,0.2764,-1.512,2.9339,False,3.0,neighborhood_3x,variant_428
XAUEUR#,0.58,0.02,2.2,4.8,288,both,,,,,,,6.8044,30,3,2,0.8333,334.6229,0.2764,-1.512,3.3786,False,3.0,neighborhood_3x,variant_429
XAUEUR#,0.58,0.02,2.2,5.4,168,both,,,,,,,5.4685,30,3,2,0.8,334.3298,0.2744,-1.2549,2.3946,False,3.0,neighborhood_3x,variant_430
XAUEUR#,0.58,0.02,2.2,5.4,216,both,,,,,,,5.6818,30,3,2,0.8333,334.501,0.2744,-1.2549,2.6079,False,3.0,neighborhood_3x,variant_431
XAUEUR#,0.58,0.02,2.2,5.4,288,both,,,,,,,6.0771,30,3,2,0.8333,334.6244,0.2744,-1.2549,3.0032,False,3.0,neighborhood_3x,variant_432
XAUEUR#,0.58,0.02,2.6,4.2,168,both,,,,,,,5.6764,33,2,2,0.697,333.934,-1.6535,-2.6105,2.6683,False,3.0,neighborhood_3x,variant_433
XAUEUR#,0.58,0.02,2.6,4.2,216,both,,,,,,,5.9507,33,2,2,0.7273,334.0027,-1.6535,-2.6105,2.9426,False,3.0,neighborhood_3x,variant_434
XAUEUR#,0.58,0.02,2.6,4.2,288,both,,,,,,,6.531,33,2,2,0.7273,334.0826,-1.6535,-2.6105,3.5229,False,3.0,neighborhood_3x,variant_435
XAUEUR#,0.58,0.02,2.6,4.8,168,both,,,,,,,6.7832,30,2,2,0.7667,334.426,-0.6174,-2.5647,3.3217,False,3.0,neighborhood_3x,variant_436
XAUEUR#,0.58,0.02,2.6,4.8,216,both,,,,,,,7.0232,30,2,2,0.8,334.6216,-0.6174,-2.5647,3.5617,False,3.0,neighborhood_3x,variant_437
XAUEUR#,0.58,0.02,2.6,4.8,288,both,,,,,,,7.531,30,2,2,0.8,334.7625,-0.6174,-2.5647,4.0695,False,3.0,neighborhood_3x,variant_438
XAUEUR#,0.58,0.02,2.6,5.4,168,both,,,,,,,6.0264,30,2,2,0.7667,334.4267,-0.5519,-2.2797,2.9526,False,3.0,neighborhood_3x,variant_439
XAUEUR#,0.58,0.02,2.6,5.4,216,both,,,,,,,6.2398,30,2,2,0.8,334.6223,-0.5519,-2.2797,3.166,False,3.0,neighborhood_3x,variant_440
XAUEUR#,0.58,0.02,2.6,5.4,288,both,,,,,,,6.6911,30,2,2,0.8,334.7632,-0.5519,-2.2797,3.6173,False,3.0,neighborhood_3x,variant_441
XAUEUR#,0.58,0.02,3.0,4.2,168,both,,,,,,,3.9324,28,2,1,0.6429,334.2971,-3.8971,-5.2649,3.6889,False,3.0,neighborhood_3x,variant_442
XAUEUR#,0.58,0.02,3.0,4.2,216,both,,,,,,,4.2067,28,2,1,0.6786,334.4891,-3.8971,-5.2649,3.9632,False,3.0,neighborhood_3x,variant_443
XAUEUR#,0.58,0.02,3.0,4.2,288,both,,,,,,,5.0528,28,2,1,0.6786,334.6945,-3.8971,-5.2649,4.8093,False,3.0,neighborhood_3x,variant_444
XAUEUR#,0.58,0.02,3.0,4.8,168,both,,,,,,,4.2703,26,2,1,0.6923,334.3191,-2.5806,-4.2242,3.2278,False,3.0,neighborhood_3x,variant_445
XAUEUR#,0.58,0.02,3.0,4.8,216,both,,,,,,,4.5103,26,2,1,0.7308,334.511,-2.5806,-4.2242,3.4678,False,3.0,neighborhood_3x,variant_446
XAUEUR#,0.58,0.02,3.0,4.8,288,both,,,,,,,5.2506,26,2,1,0.7308,334.7165,-2.5806,-4.2242,4.2081,False,3.0,neighborhood_3x,variant_447
XAUEUR#,0.58,0.02,3.0,5.4,168,both,,,,,,,5.0826,26,2,1,0.7308,334.3774,-1.007,-2.2797,2.8691,False,3.0,neighborhood_3x,variant_448
XAUEUR#,0.58,0.02,3.0,5.4,216,both,,,,,,,5.296,26,2,1,0.7692,334.5693,-1.007,-2.2797,3.0825,False,3.0,neighborhood_3x,variant_449
XAUEUR#,0.58,0.02,3.0,5.4,288,both,,,,,,,5.954,26,2,1,0.7692,334.7748,-1.007,-2.2797,3.7405,False,3.0,neighborhood_3x,variant_450
XAUEUR#,0.6,0.0,2.2,4.2,168,both,,,,,,,8.0753,24,3,2,0.8333,334.7808,2.494,-2.1158,3.0752,False,3.0,neighborhood_3x,variant_451
XAUEUR#,0.6,0.0,2.2,4.2,216,both,,,,,,,8.0753,24,3,2,0.8333,334.7808,2.494,-2.1158,3.0752,False,3.0,neighborhood_3x,variant_452
XAUEUR#,0.6,0.0,2.2,4.2,288,both,,,,,,,8.0753,24,3,2,0.8333,334.7808,2.494,-2.1158,3.0752,False,3.0,neighborhood_3x,variant_453
XAUEUR#,0.6,0.0,2.2,4.8,168,both,,,,,,,7.4254,23,3,2,0.8696,334.8678,2.1928,-1.3548,2.6908,False,3.0,neighborhood_3x,variant_454
XAUEUR#,0.6,0.0,2.2,4.8,216,both,,,,,,,7.4254,23,3,2,0.8696,334.8678,2.1928,-1.3548,2.6908,False,3.0,neighborhood_3x,variant_455
XAUEUR#,0.6,0.0,2.2,4.8,288,both,,,,,,,7.4254,23,3,2,0.8696,334.8678,2.1928,-1.3548,2.6908,False,3.0,neighborhood_3x,variant_456
XAUEUR#,0.6,0.0,2.2,5.4,168,both,,,,,,,6.3247,23,3,2,0.8696,334.6704,1.9492,-1.2042,2.2072,False,3.0,neighborhood_3x,variant_457
XAUEUR#,0.6,0.0,2.2,5.4,216,both,,,,,,,6.3247,23,3,2,0.8696,334.6704,1.9492,-1.2042,2.2072,False,3.0,neighborhood_3x,variant_458
XAUEUR#,0.6,0.0,2.2,5.4,288,both,,,,,,,6.3247,23,3,2,0.8696,334.6704,1.9492,-1.2042,2.2072,False,3.0,neighborhood_3x,variant_459
XAUEUR#,0.6,0.0,2.6,4.2,168,both,,,,,,,7.6898,23,3,1,0.7826,334.7329,0.6455,-2.1158,3.6684,False,3.0,neighborhood_3x,variant_460
XAUEUR#,0.6,0.0,2.6,4.2,216,both,,,,,,,7.6898,23,3,1,0.7826,334.7329,0.6455,-2.1158,3.6684,False,3.0,neighborhood_3x,variant_461
XAUEUR#,0.6,0.0,2.6,4.2,288,both,,,,,,,7.6898,23,3,1,0.7826,334.7329,0.6455,-2.1158,3.6684,False,3.0,neighborhood_3x,variant_462
XAUEUR#,0.6,0.0,2.6,4.8,168,both,,,,,,,7.088,22,3,2,0.8182,334.7697,0.9243,-1.3548,3.2098,False,3.0,neighborhood_3x,variant_463
XAUEUR#,0.6,0.0,2.6,4.8,216,both,,,,,,,7.088,22,3,2,0.8182,334.7697,0.9243,-1.3548,3.2098,False,3.0,neighborhood_3x,variant_464
XAUEUR#,0.6,0.0,2.6,4.8,288,both,,,,,,,7.088,22,3,2,0.8182,334.7697,0.9243,-1.3548,3.2098,False,3.0,neighborhood_3x,variant_465
XAUEUR#,0.6,0.0,2.6,5.4,168,both,,,,,,,5.992,22,3,2,0.8182,334.5564,0.7306,-1.2042,2.6357,False,3.0,neighborhood_3x,variant_466
XAUEUR#,0.6,0.0,2.6,5.4,216,both,,,,,,,5.992,22,3,2,0.8182,334.5564,0.7306,-1.2042,2.6357,False,3.0,neighborhood_3x,variant_467
XAUEUR#,0.6,0.0,2.6,5.4,288,both,,,,,,,5.992,22,3,2,0.8182,334.5564,0.7306,-1.2042,2.6357,False,3.0,neighborhood_3x,variant_468
XAUEUR#,0.6,0.0,3.0,4.2,168,both,,,,,,,5.7767,22,2,1,0.7273,334.499,-0.8123,-2.7264,3.158,False,3.0,neighborhood_3x,variant_469
XAUEUR#,0.6,0.0,3.0,4.2,216,both,,,,,,,5.7767,22,2,1,0.7273,334.499,-0.8123,-2.7264,3.158,False,3.0,neighborhood_3x,variant_470
XAUEUR#,0.6,0.0,3.0,4.2,288,both,,,,,,,5.7767,22,2,1,0.7273,334.499,-0.8123,-2.7264,3.158,False,3.0,neighborhood_3x,variant_471
XAUEUR#,0.6,0.0,3.0,4.8,168,both,,,,,,,5.4141,21,2,1,0.7619,334.5204,-0.3512,-2.3856,2.7632,False,3.0,neighborhood_3x,variant_472
XAUEUR#,0.6,0.0,3.0,4.8,216,both,,,,,,,5.4141,21,2,1,0.7619,334.5204,-0.3512,-2.3856,2.7632,False,3.0,neighborhood_3x,variant_473
XAUEUR#,0.6,0.0,3.0,4.8,288,both,,,,,,,5.4141,21,2,1,0.7619,334.5204,-0.3512,-2.3856,2.7632,False,3.0,neighborhood_3x,variant_474
XAUEUR#,0.6,0.0,3.0,5.4,168,both,,,,,,,6.7497,22,3,2,0.8182,334.6812,1.1888,-1.2042,2.8924,False,3.0,neighborhood_3x,variant_475
XAUEUR#,0.6,0.0,3.0,5.4,216,both,,,,,,,6.7497,22,3,2,0.8182,334.6812,1.1888,-1.2042,2.8924,False,3.0,neighborhood_3x,variant_476
XAUEUR#,0.6,0.0,3.0,5.4,288,both,,,,,,,6.7497,22,3,2,0.8182,334.6812,1.1888,-1.2042,2.8924,False,3.0,neighborhood_3x,variant_477
XAUEUR#,0.6,0.02,2.2,4.2,168,both,,,,,,,8.0753,24,3,2,0.8333,334.7808,2.494,-2.1158,3.0752,False,3.0,neighborhood_3x,variant_478
XAUEUR#,0.6,0.02,2.2,4.2,216,both,,,,,,,8.0753,24,3,2,0.8333,334.7808,2.494,-2.1158,3.0752,False,3.0,neighborhood_3x,variant_479
XAUEUR#,0.6,0.02,2.2,4.2,288,both,,,,,,,8.0753,24,3,2,0.8333,334.7808,2.494,-2.1158,3.0752,False,3.0,neighborhood_3x,variant_480
XAUEUR#,0.6,0.02,2.2,4.8,168,both,,,,,,,7.4254,23,3,2,0.8696,334.8678,2.1928,-1.3548,2.6908,False,3.0,neighborhood_3x,variant_481
XAUEUR#,0.6,0.02,2.2,4.8,216,both,,,,,,,7.4254,23,3,2,0.8696,334.8678,2.1928,-1.3548,2.6908,False,3.0,neighborhood_3x,variant_482
XAUEUR#,0.6,0.02,2.2,4.8,288,both,,,,,,,7.4254,23,3,2,0.8696,334.8678,2.1928,-1.3548,2.6908,False,3.0,neighborhood_3x,variant_483
XAUEUR#,0.6,0.02,2.2,5.4,168,both,,,,,,,6.3247,23,3,2,0.8696,334.6704,1.9492,-1.2042,2.2072,False,3.0,neighborhood_3x,variant_484
XAUEUR#,0.6,0.02,2.2,5.4,216,both,,,,,,,6.3247,23,3,2,0.8696,334.6704,1.9492,-1.2042,2.2072,False,3.0,neighborhood_3x,variant_485
XAUEUR#,0.6,0.02,2.2,5.4,288,both,,,,,,,6.3247,23,3,2,0.8696,334.6704,1.9492,-1.2042,2.2072,False,3.0,neighborhood_3x,variant_486
XAUEUR#,0.6,0.02,2.6,4.2,168,both,,,,,,,7.6898,23,3,1,0.7826,334.7329,0.6455,-2.1158,3.6684,False,3.0,neighborhood_3x,variant_487
XAUEUR#,0.6,0.02,2.6,4.2,216,both,,,,,,,7.6898,23,3,1,0.7826,334.7329,0.6455,-2.1158,3.6684,False,3.0,neighborhood_3x,variant_488
XAUEUR#,0.6,0.02,2.6,4.2,288,both,,,,,,,7.6898,23,3,1,0.7826,334.7329,0.6455,-2.1158,3.6684,False,3.0,neighborhood_3x,variant_489
XAUEUR#,0.6,0.02,2.6,4.8,168,both,,,,,,,7.088,22,3,2,0.8182,334.7697,0.9243,-1.3548,3.2098,False,3.0,neighborhood_3x,variant_490
XAUEUR#,0.6,0.02,2.6,4.8,216,both,,,,,,,7.088,22,3,2,0.8182,334.7697,0.9243,-1.3548,3.2098,False,3.0,neighborhood_3x,variant_491
XAUEUR#,0.6,0.02,2.6,4.8,288,both,,,,,,,7.088,22,3,2,0.8182,334.7697,0.9243,-1.3548,3.2098,False,3.0,neighborhood_3x,variant_492
XAUEUR#,0.6,0.02,2.6,5.4,168,both,,,,,,,5.992,22,3,2,0.8182,334.5564,0.7306,-1.2042,2.6357,False,3.0,neighborhood_3x,variant_493
XAUEUR#,0.6,0.02,2.6,5.4,216,both,,,,,,,5.992,22,3,2,0.8182,334.5564,0.7306,-1.2042,2.6357,False,3.0,neighborhood_3x,variant_494
XAUEUR#,0.6,0.02,2.6,5.4,288,both,,,,,,,5.992,22,3,2,0.8182,334.5564,0.7306,-1.2042,2.6357,False,3.0,neighborhood_3x,variant_495
XAUEUR#,0.6,0.02,3.0,4.2,168,both,,,,,,,5.7767,22,2,1,0.7273,334.499,-0.8123,-2.7264,3.158,False,3.0,neighborhood_3x,variant_496
XAUEUR#,0.6,0.02,3.0,4.2,216,both,,,,,,,5.7767,22,2,1,0.7273,334.499,-0.8123,-2.7264,3.158,False,3.0,neighborhood_3x,variant_497
XAUEUR#,0.6,0.02,3.0,4.2,288,both,,,,,,,5.7767,22,2,1,0.7273,334.499,-0.8123,-2.7264,3.158,False,3.0,neighborhood_3x,variant_498
XAUEUR#,0.6,0.02,3.0,4.8,168,both,,,,,,,5.4141,21,2,1,0.7619,334.5204,-0.3512,-2.3856,2.7632,False,3.0,neighborhood_3x,variant_499
XAUEUR#,0.6,0.02,3.0,4.8,216,both,,,,,,,5.4141,21,2,1,0.7619,334.5204,-0.3512,-2.3856,2.7632,False,3.0,neighborhood_3x,variant_500
XAUEUR#,0.6,0.02,3.0,4.8,288,both,,,,,,,5.4141,21,2,1,0.7619,334.5204,-0.3512,-2.3856,2.7632,False,3.0,neighborhood_3x,variant_501
XAUEUR#,0.6,0.02,3.0,5.4,168,both,,,,,,,6.7497,22,3,2,0.8182,334.6812,1.1888,-1.2042,2.8924,False,3.0,neighborhood_3x,variant_502
XAUEUR#,0.6,0.02,3.0,5.4,216,both,,,,,,,6.7497,22,3,2,0.8182,334.6812,1.1888,-1.2042,2.8924,False,3.0,neighborhood_3x,variant_503
XAUEUR#,0.6,0.02,3.0,5.4,288,both,,,,,,,6.7497,22,3,2,0.8182,334.6812,1.1888,-1.2042,2.8924,False,3.0,neighborhood_3x,variant_504
