report_date,availability_time_utc,COT_MM_NET_PCT_OI,COT_MM_NET_CHG_1W,COT_PROD_NET_PCT_OI,COT_SWAP_NET_PCT_OI,COT_MM_VS_PROD_SPREAD
2018-07-03,2018-07-07 04:00:00+00:00,-0.0025376190900186983,-0.0024863997495957546,-0.14417076112383742,-0.044329412907455824,0.14163314203381872
2018-07-10,2018-07-14 04:00:00+00:00,-0.005017941075431946,-0.0024803219854132477,-0.13829024629015893,-0.061065185576447648,0.13327230521472699
2018-07-17,2018-07-21 04:00:00+00:00,-0.050066442289854962,-0.045048501214423019,-0.13628051896917912,-0.003106319021424326,0.086214076679324153
2018-07-24,2018-07-28 04:00:00+00:00,-0.073339776891788486,-0.023273334601933524,-0.11537996858765254,-0.016849905360235191,0.042040191695864051
2018-07-31,2018-08-04 04:00:00+00:00,-0.093952347814560758,-0.020612570922772272,-0.11656559631507439,0.010705725110735548,0.022613248500513633
2018-08-07,2018-08-11 04:00:00+00:00,-0.14389497555900879,-0.049942627744448034,-0.10373818757971072,0.048002716149335982,-0.040156787979298073
2018-08-14,2018-08-18 04:00:00+00:00,-0.1747790719869782,-0.03088409642796941,-0.080985612672762247,0.065568371792532179,-0.093793459314215955
2018-08-21,2018-08-25 04:00:00+00:00,-0.18611208732143963,-0.011333015334461433,-0.077313790751038808,0.073830442602278126,-0.10879829657040083
2018-08-28,2018-09-01 04:00:00+00:00,-0.15809448697324963,0.028017600348190008,-0.085945047080743533,0.068706797445350659,-0.072149439892506093
2018-09-04,2018-09-08 04:00:00+00:00,-0.1748443305898317,-0.016749843616582077,-0.081620230048317755,0.095411715470559141,-0.093224100541513949
2018-09-11,2018-09-15 04:00:00+00:00,-0.16022792629673022,0.014616404293101487,-0.085966556608797526,0.085994248588774094,-0.074261369687932691
2018-09-18,2018-09-22 04:00:00+00:00,-0.17566398827529206,-0.015436061978561844,-0.083016641246091052,0.086618836220485856,-0.092647347029201008
2018-09-25,2018-09-29 04:00:00+00:00,-0.18179625835634475,-0.0061322700810526876,-0.088044425229045861,0.10342640007473727,-0.093751833127298886
2018-10-02,2018-10-06 04:00:00+00:00,-0.17313430888084633,0.0086619494754984205,-0.083975675111358575,0.10327855303452116,-0.089158633769487752
2018-10-09,2018-10-13 04:00:00+00:00,-0.23525694622065843,-0.062122637339812103,-0.073364384539164718,0.12895994222498297,-0.16189256168149371
2018-10-16,2018-10-20 04:00:00+00:00,-0.10408964246719138,0.13116730375346705,-0.13059580370053414,0.063153168724626813,0.026506161233342762
2018-10-23,2018-10-27 04:00:00+00:00,-0.079768621607594306,0.024321020859597073,-0.14215037921277771,0.044793986170871769,0.062381757605183399
2018-10-30,2018-11-03 04:00:00+00:00,-0.11690504715322535,-0.037136425545631041,-0.12855070419273132,0.062847806359105654,0.011645657039505972
2018-11-06,2018-11-10 05:00:00+00:00,-0.095867741876822302,0.021037305276403045,-0.12590344526591649,0.048847166460232246,0.030035703389094184
2018-11-13,2018-11-17 05:00:00+00:00,-0.14678603202846974,-0.050918290151647436,-0.077778395610913403,0.074399466192170818,-0.069007636417556334
2018-11-20,2018-11-24 05:00:00+00:00,-0.098587291326006771,0.048198740702462967,-0.087671597520629724,0.043674183366923983,-0.010915693805377047
2018-11-27,2018-12-01 05:00:00+00:00,-0.13186510418901493,-0.033277812863008155,-0.09262400039746975,0.05626455224807532,-0.039241103791545176
2018-12-04,2018-12-08 05:00:00+00:00,-0.024472455672273637,0.1073926485167413,-0.13889562636433878,-0.0067563681645533219,0.11442317069206515
2018-12-11,2018-12-15 05:00:00+00:00,-0.00016407706650093225,0.024308378605772705,-0.15955251709136109,-0.03278558110627719,0.15938844002486016
2018-12-18,2018-12-22 05:00:00+00:00,0.027147653854079544,0.027311730920580476,-0.14652169169787993,-0.078153144962847129,0.17366934555195948
2018-12-24,2018-12-28 05:00:00+00:00,0.09479430890819851,0.067646655054118959,-0.14883890072211545,-0.14077298199567678,0.24363320963031396
2018-12-31,2019-01-04 05:00:00+00:00,0.11118397731300957,0.016389668404811056,-0.16150522864232542,-0.15889090747961715,0.27268920595533497
2019-01-08,2019-01-12 05:00:00+00:00,0.071328465485730352,-0.039855511827279214,-0.13630632292984676,-0.1299029945170814,0.20763478841557712
2019-01-15,2019-01-19 05:00:00+00:00,0.049710429521236832,-0.02161803596449352,-0.11951834610899015,-0.096015789316294689,0.16922877563022698
2019-01-22,2019-01-26 05:00:00+00:00,0.031567119563629849,-0.018143309957606983,-0.11692686983090851,-0.062382548309766722,0.14849398939453837
2019-01-29,2019-02-02 05:00:00+00:00,0.067020418295786005,0.035453298732156156,-0.14617182813049504,-0.099197335484805235,0.21319224642628104
2019-02-05,2019-02-09 05:00:00+00:00,0.093541030900328517,0.026520612604542512,-0.15334892524221655,-0.12022237230476762,0.24688995614254505
2019-02-12,2019-02-16 05:00:00+00:00,0.089520104687627999,-0.004020926212700518,-0.15578586086879809,-0.10910702545564534,0.24530596555642609
2019-02-19,2019-02-23 05:00:00+00:00,0.16323946425068217,0.073719359563054171,-0.17524804860504242,-0.15464520181753688,0.33848751285572459
2019-02-26,2019-03-02 05:00:00+00:00,0.15672055666828921,-0.0065189075823929576,-0.17106418123638453,-0.14781713574375385,0.32778473790467377
2019-03-05,2019-03-09 05:00:00+00:00,0.06629804948324991,-0.090422507185039303,-0.15314940665505367,-0.088722732972495874,0.21944745613830358
2019-03-12,2019-03-16 04:00:00+00:00,0.0328415372714752,-0.03345651221177471,-0.11380676565477425,-0.090849574552383822,0.14664830292624945
2019-03-19,2019-03-23 04:00:00+00:00,0.059271087184414283,0.026429549912939082,-0.12446831063300938,-0.10047786402366565,0.18373939781742366
2019-03-26,2019-03-30 04:00:00+00:00,0.11379482902418682,0.054523741839772537,-0.13609184124024923,-0.16108521807388509,0.24988667026443606
2019-04-02,2019-04-06 04:00:00+00:00,0.055928391303360067,-0.057866437720826752,-0.13230115637140197,-0.13629961151373332,0.18822954767476202
2019-04-09,2019-04-13 04:00:00+00:00,0.082757033465239896,0.026828642161879829,-0.13316604809860147,-0.16358797780752068,0.21592308156384138
2019-04-16,2019-04-20 04:00:00+00:00,-0.03492433854387729,-0.11768137200911719,-0.098075041819778885,-0.079939897544378899,0.063150703275901596
2019-04-23,2019-04-27 04:00:00+00:00,-0.076875704468603423,-0.041951365924726133,-0.081770625022724794,-0.04866060066174599,0.0048949205541213708
2019-04-30,2019-05-04 04:00:00+00:00,0.00017673966479927257,0.077052444133402689,-0.11854347912030157,-0.086828011376453157,0.11872021878510083
2019-05-07,2019-05-11 04:00:00+00:00,0.021213717033412662,0.021036977368613388,-0.10655076560031464,-0.10756178908939003,0.12776448263372731
2019-05-14,2019-05-18 04:00:00+00:00,0.1014411336016757,0.080227416568263044,-0.12525603528991591,-0.1395785673606888,0.22669716889159161
2019-05-21,2019-05-25 04:00:00+00:00,0.031332388335237091,-0.070108745266438607,-0.12333208163682582,-0.088875694740712052,0.1546644699720629
2019-05-28,2019-06-01 04:00:00+00:00,0.052014744835941921,0.020682356500704831,-0.12431749702054537,-0.09335888471391296,0.1763322418564873
2019-06-04,2019-06-08 04:00:00+00:00,0.19975700682250075,0.14774226198655882,-0.18020955565478353,-0.17820745802137095,0.37996656247728428
2019-06-11,2019-06-15 04:00:00+00:00,0.26005561114880715,0.060298604326306404,-0.18647654445771075,-0.22029223034532469,0.44653215560651793
2019-06-18,2019-06-22 04:00:00+00:00,0.28635024998287789,0.026294638834070738,-0.19453005501906262,-0.23134450456209241,0.48088030500194051
2019-06-25,2019-06-29 04:00:00+00:00,0.3077206741631392,0.021370424180261305,-0.22071831095644948,-0.22967598964690403,0.52843898511958864
2019-07-02,2019-07-06 04:00:00+00:00,0.32030253371158302,0.012581859548443819,-0.23682851197047936,-0.23651495422882124,0.5571310456820624
2019-07-09,2019-07-13 04:00:00+00:00,0.30487147252732577,-0.015431061184257244,-0.24978254590743884,-0.21503663746688104,0.55465401843476458
2019-07-16,2019-07-20 04:00:00+00:00,0.29915102176441272,-0.0057204507629130541,-0.22761256022595117,-0.23327463033726534,0.52676358199036388
2019-07-23,2019-07-27 04:00:00+00:00,0.28883910261502221,-0.010311919149390503,-0.22727722218529681,-0.23934318863792212,0.51611632480031899
2019-07-30,2019-08-03 04:00:00+00:00,0.32968872603843791,0.040849623423415693,-0.23893392129920574,-0.27228216681046269,0.56862264733764367
2019-08-06,2019-08-10 04:00:00+00:00,0.37785536641474421,0.048166640376306302,-0.23209404364693986,-0.30816218764419467,0.60994941006168402
2019-08-13,2019-08-17 04:00:00+00:00,0.37647357911785601,-0.0013817872968882039,-0.23377926534020696,-0.31125055138207497,0.61025284445806294
