instrument,hour_utc,url,acquisition_1_status,acquisition_2_status,acquisition_1_body_sha256,acquisition_2_body_sha256,acquisition_1_tick_sha256,acquisition_2_tick_sha256,acquisition_1_ticks,acquisition_2_ticks,state,decode_error_1,decode_error_2
GBP/USD,2017-07-30T17:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/06/30/17h_ticks.bi5,200,200,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,0.0,0.0,verified_no_tick_hour,,
GBP/USD,2017-07-30T18:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/06/30/18h_ticks.bi5,200,200,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,0.0,0.0,verified_no_tick_hour,,
GBP/USD,2017-07-30T19:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/06/30/19h_ticks.bi5,200,200,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,0.0,0.0,verified_no_tick_hour,,
GBP/USD,2017-07-30T20:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/06/30/20h_ticks.bi5,200,200,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,0.0,0.0,verified_no_tick_hour,,
GBP/USD,2017-07-30T21:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/06/30/21h_ticks.bi5,200,200,6f796c706be9b186939e02df04a5cf31ad1f8c312ef770164a594ddabf1b51c2,6f796c706be9b186939e02df04a5cf31ad1f8c312ef770164a594ddabf1b51c2,7466cadec0d019a04d35fe951837f94c0e416f29a6b07fc5c6b59affdc70ac51,7466cadec0d019a04d35fe951837f94c0e416f29a6b07fc5c6b59affdc70ac51,787.0,787.0,ticks,,
GBP/USD,2017-08-11T19:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/11/19h_ticks.bi5,200,200,37a30d85a105a6127d89bf9adade4a977e21b0be9e3dfbaddc7b1ba4b702d08d,37a30d85a105a6127d89bf9adade4a977e21b0be9e3dfbaddc7b1ba4b702d08d,5ea5062019e93fc02918521d242e5d5f7c9449bd5b08bc8087b66818de64bd23,5ea5062019e93fc02918521d242e5d5f7c9449bd5b08bc8087b66818de64bd23,2303.0,2303.0,ticks,,
GBP/USD,2017-08-11T20:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/11/20h_ticks.bi5,200,200,f5070624dd394bb271299af74dfd8eef37d081180348957e5206ecc911fc9fb4,f5070624dd394bb271299af74dfd8eef37d081180348957e5206ecc911fc9fb4,c2b76c29b24c0e2606a5dc715083dea00fc9185aef1893d7fd2abadb02b63d30,c2b76c29b24c0e2606a5dc715083dea00fc9185aef1893d7fd2abadb02b63d30,3012.0,3012.0,ticks,,
GBP/USD,2017-08-11T21:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/11/21h_ticks.bi5,429,200,00263559f89985697555da4ae87977c2fb2fd72858dd9ca6d4415c168f2594d4,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,,0.0,retrieval_error,,
GBP/USD,2017-08-11T22:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/11/22h_ticks.bi5,200,200,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,0.0,0.0,verified_no_tick_hour,,
GBP/USD,2017-08-11T23:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/11/23h_ticks.bi5,200,200,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,0.0,0.0,verified_no_tick_hour,,
GBP/USD,2017-08-12T00:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/12/00h_ticks.bi5,200,200,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,0.0,0.0,verified_no_tick_hour,,
GBP/USD,2017-08-12T01:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/12/01h_ticks.bi5,200,200,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,0.0,0.0,verified_no_tick_hour,,
GBP/USD,2017-08-12T02:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/12/02h_ticks.bi5,200,200,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,0.0,0.0,verified_no_tick_hour,,
GBP/USD,2017-08-12T03:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/12/03h_ticks.bi5,200,200,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,0.0,0.0,verified_no_tick_hour,,
GBP/USD,2017-08-12T04:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/12/04h_ticks.bi5,200,200,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,0.0,0.0,verified_no_tick_hour,,
GBP/USD,2017-08-12T05:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/12/05h_ticks.bi5,200,200,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,0.0,0.0,verified_no_tick_hour,,
GBP/USD,2017-08-12T06:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/12/06h_ticks.bi5,200,200,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,0.0,0.0,verified_no_tick_hour,,
GBP/USD,2017-08-12T07:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/12/07h_ticks.bi5,429,200,00263559f89985697555da4ae87977c2fb2fd72858dd9ca6d4415c168f2594d4,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,,0.0,retrieval_error,,
GBP/USD,2017-08-12T08:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/12/08h_ticks.bi5,200,200,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,0.0,0.0,verified_no_tick_hour,,
GBP/USD,2017-08-12T09:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/12/09h_ticks.bi5,200,200,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,0.0,0.0,verified_no_tick_hour,,
GBP/USD,2017-08-12T10:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/12/10h_ticks.bi5,200,200,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,0.0,0.0,verified_no_tick_hour,,
GBP/USD,2017-08-12T11:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/12/11h_ticks.bi5,200,200,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,0.0,0.0,verified_no_tick_hour,,
GBP/USD,2017-08-12T12:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/12/12h_ticks.bi5,200,200,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,0.0,0.0,verified_no_tick_hour,,
GBP/USD,2017-08-12T13:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/12/13h_ticks.bi5,200,200,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,0.0,0.0,verified_no_tick_hour,,
GBP/USD,2017-08-12T14:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/12/14h_ticks.bi5,200,200,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,0.0,0.0,verified_no_tick_hour,,
GBP/USD,2017-08-12T15:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/12/15h_ticks.bi5,200,200,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,0.0,0.0,verified_no_tick_hour,,
GBP/USD,2017-08-12T16:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/12/16h_ticks.bi5,200,200,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,0.0,0.0,verified_no_tick_hour,,
GBP/USD,2017-08-12T17:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/12/17h_ticks.bi5,200,200,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,0.0,0.0,verified_no_tick_hour,,
GBP/USD,2017-08-12T18:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/12/18h_ticks.bi5,200,200,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,0.0,0.0,verified_no_tick_hour,,
GBP/USD,2017-08-12T19:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/12/19h_ticks.bi5,200,200,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,0.0,0.0,verified_no_tick_hour,,
GBP/USD,2017-08-12T20:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/12/20h_ticks.bi5,200,200,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,0.0,0.0,verified_no_tick_hour,,
GBP/USD,2017-08-12T21:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/12/21h_ticks.bi5,200,200,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,0.0,0.0,verified_no_tick_hour,,
GBP/USD,2017-08-12T22:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/12/22h_ticks.bi5,200,200,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,0.0,0.0,verified_no_tick_hour,,
GBP/USD,2017-08-12T23:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/12/23h_ticks.bi5,200,200,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,0.0,0.0,verified_no_tick_hour,,
GBP/USD,2017-08-13T00:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/13/00h_ticks.bi5,200,200,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,0.0,0.0,verified_no_tick_hour,,
GBP/USD,2017-08-13T01:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/13/01h_ticks.bi5,200,200,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,0.0,0.0,verified_no_tick_hour,,
GBP/USD,2017-08-13T02:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/13/02h_ticks.bi5,200,503,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,839488ebc08446a096a893996ed23eac321ac166724cd8c5d9092057834d2d79,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,,0.0,,retrieval_error,,
GBP/USD,2017-08-13T03:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/13/03h_ticks.bi5,200,200,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,0.0,0.0,verified_no_tick_hour,,
GBP/USD,2017-08-13T04:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/13/04h_ticks.bi5,200,200,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,0.0,0.0,verified_no_tick_hour,,
GBP/USD,2017-08-13T05:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/13/05h_ticks.bi5,200,200,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,0.0,0.0,verified_no_tick_hour,,
GBP/USD,2017-08-13T06:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/13/06h_ticks.bi5,200,200,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,0.0,0.0,verified_no_tick_hour,,
GBP/USD,2017-08-13T07:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/13/07h_ticks.bi5,200,200,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,0.0,0.0,verified_no_tick_hour,,
GBP/USD,2017-08-13T08:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/13/08h_ticks.bi5,200,503,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,839488ebc08446a096a893996ed23eac321ac166724cd8c5d9092057834d2d79,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,,0.0,,retrieval_error,,
GBP/USD,2017-08-13T09:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/13/09h_ticks.bi5,200,200,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,0.0,0.0,verified_no_tick_hour,,
GBP/USD,2017-08-13T10:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/13/10h_ticks.bi5,200,200,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,0.0,0.0,verified_no_tick_hour,,
GBP/USD,2017-08-13T11:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/13/11h_ticks.bi5,200,200,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,0.0,0.0,verified_no_tick_hour,,
GBP/USD,2017-08-13T12:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/13/12h_ticks.bi5,200,200,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,0.0,0.0,verified_no_tick_hour,,
GBP/USD,2017-08-13T13:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/13/13h_ticks.bi5,200,200,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,0.0,0.0,verified_no_tick_hour,,
GBP/USD,2017-08-13T14:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/13/14h_ticks.bi5,429,200,00263559f89985697555da4ae87977c2fb2fd72858dd9ca6d4415c168f2594d4,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,,0.0,retrieval_error,,
GBP/USD,2017-08-13T15:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/13/15h_ticks.bi5,200,200,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,0.0,0.0,verified_no_tick_hour,,
GBP/USD,2017-08-13T16:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/13/16h_ticks.bi5,200,200,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,0.0,0.0,verified_no_tick_hour,,
GBP/USD,2017-08-13T17:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/13/17h_ticks.bi5,200,200,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,0.0,0.0,verified_no_tick_hour,,
GBP/USD,2017-08-13T18:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/13/18h_ticks.bi5,429,200,00263559f89985697555da4ae87977c2fb2fd72858dd9ca6d4415c168f2594d4,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,,0.0,retrieval_error,,
GBP/USD,2017-08-13T19:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/13/19h_ticks.bi5,200,200,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,0.0,0.0,verified_no_tick_hour,,
GBP/USD,2017-08-13T20:00:00+00:00,https://datafeed.dukascopy.com/datafeed/GBPUSD/2017/07/13/20h_ticks.bi5,200,200,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,f5fa06f76fb6420fba9641c08351c44ed50e047492fe618e9042265cb44914ec,0.0,0.0,verified_no_tick_hour,,
