provider,instrument,gap_start_utc,gap_end_utc,missing_minutes,classification,native_before_open_utc,native_before_open,native_before_high,native_before_low,native_before_close,native_after_open_utc,native_after_open,native_after_high,native_after_low,native_after_close
Dukascopy,EUR/USD,2023-06-19T21:06:00+00:00,2023-06-19T21:13:00+00:00,7,unexplained_source_gap,2023-06-19T21:05:00+00:00,1.09204,1.09215,1.092,1.092,2023-06-19T21:13:00+00:00,1.092,1.092,1.092,1.092
Dukascopy,EUR/USD,2023-06-19T21:18:00+00:00,2023-06-19T21:30:00+00:00,12,unexplained_source_gap,2023-06-19T21:17:00+00:00,1.092,1.092,1.092,1.092,2023-06-19T21:30:00+00:00,1.09201,1.09203,1.092,1.092
Dukascopy,EUR/USD,2023-06-20T21:04:00+00:00,2023-06-20T21:12:00+00:00,8,unexplained_source_gap,2023-06-20T21:03:00+00:00,1.09167,1.09167,1.09167,1.09167,2023-06-20T21:12:00+00:00,1.09167,1.09167,1.09167,1.09167
Dukascopy,EUR/USD,2023-07-02T21:30:00+00:00,2023-07-02T21:36:00+00:00,6,unexplained_source_gap,2023-07-02T21:29:00+00:00,1.09089,1.09089,1.09089,1.09089,2023-07-02T21:36:00+00:00,1.09089,1.09089,1.09089,1.09089
Dukascopy,EUR/USD,2023-07-07T21:00:00+00:00,2023-07-09T21:04:00+00:00,2884,unexplained_source_gap,2023-07-07T20:59:00+00:00,1.09687,1.0969,1.09646,1.09646,2023-07-09T21:04:00+00:00,1.09593,1.09663,1.09563,1.09663
Dukascopy,EUR/USD,2023-07-21T21:00:00+00:00,2023-07-23T21:04:00+00:00,2884,unexplained_source_gap,2023-07-21T20:59:00+00:00,1.11248,1.11258,1.11236,1.11244,2023-07-23T21:04:00+00:00,1.11197,1.11253,1.11197,1.11253
Dukascopy,EUR/USD,2023-08-04T21:00:00+00:00,2023-08-06T21:03:00+00:00,2883,unexplained_source_gap,2023-08-04T20:59:00+00:00,1.10044,1.10089,1.10029,1.10029,2023-08-06T21:03:00+00:00,1.10141,1.10141,1.10141,1.10141
Dukascopy,EUR/USD,2023-09-04T19:37:00+00:00,2023-09-04T19:43:00+00:00,6,unexplained_source_gap,2023-09-04T19:36:00+00:00,1.07937,1.07937,1.07935,1.07935,2023-09-04T19:43:00+00:00,1.07935,1.07937,1.07933,1.07933
Dukascopy,EUR/USD,2023-10-13T21:00:00+00:00,2023-10-15T21:04:00+00:00,2884,unexplained_source_gap,2023-10-13T20:59:00+00:00,1.05077,1.0508,1.05061,1.05073,2023-10-15T21:04:00+00:00,1.05083,1.05083,1.05025,1.05078
Dukascopy,EUR/USD,2023-10-27T21:00:00+00:00,2023-10-29T21:04:00+00:00,2884,unexplained_source_gap,2023-10-27T20:59:00+00:00,1.05636,1.05639,1.05605,1.05605,2023-10-29T21:04:00+00:00,1.05644,1.05648,1.0563,1.0563
Dukascopy,EUR/USD,2023-12-22T21:59:00+00:00,2023-12-24T23:00:00+00:00,2941,unexplained_source_gap,2023-12-22T21:58:00+00:00,1.10135,1.10135,1.10135,1.10135,2023-12-24T23:00:00+00:00,1.10108,1.10139,1.10108,1.10139
Dukascopy,EUR/USD,2023-12-24T23:01:00+00:00,2023-12-24T23:10:00+00:00,9,unexplained_source_gap,2023-12-24T23:00:00+00:00,1.10108,1.10139,1.10108,1.10139,2023-12-24T23:10:00+00:00,1.10149,1.10149,1.10149,1.10149
Dukascopy,EUR/USD,2023-12-24T23:11:00+00:00,2023-12-24T23:38:00+00:00,27,unexplained_source_gap,2023-12-24T23:10:00+00:00,1.10149,1.10149,1.10149,1.10149,2023-12-24T23:38:00+00:00,1.10149,1.10149,1.10149,1.10149
Dukascopy,EUR/USD,2023-12-24T23:39:00+00:00,2023-12-24T23:49:00+00:00,10,unexplained_source_gap,2023-12-24T23:38:00+00:00,1.10149,1.10149,1.10149,1.10149,2023-12-24T23:49:00+00:00,1.10159,1.10159,1.10149,1.10149
Dukascopy,EUR/USD,2023-12-25T00:21:00+00:00,2023-12-25T00:33:00+00:00,12,unexplained_source_gap,2023-12-25T00:20:00+00:00,1.10139,1.10139,1.10139,1.10139,2023-12-25T00:33:00+00:00,1.10129,1.10129,1.10129,1.10129
Dukascopy,EUR/USD,2023-12-25T02:06:00+00:00,2023-12-25T02:13:00+00:00,7,unexplained_source_gap,2023-12-25T02:05:00+00:00,1.10026,1.10026,1.10004,1.10004,2023-12-25T02:13:00+00:00,1.10014,1.10014,1.10004,1.10004
Dukascopy,EUR/USD,2023-12-25T02:14:00+00:00,2023-12-25T02:21:00+00:00,7,unexplained_source_gap,2023-12-25T02:13:00+00:00,1.10014,1.10014,1.10004,1.10004,2023-12-25T02:21:00+00:00,1.10004,1.10004,1.09996,1.09996
Dukascopy,EUR/USD,2023-12-25T02:40:00+00:00,2023-12-25T02:46:00+00:00,6,unexplained_source_gap,2023-12-25T02:39:00+00:00,1.09997,1.09997,1.09997,1.09997,2023-12-25T02:46:00+00:00,1.09997,1.09997,1.09997,1.09997
Dukascopy,EUR/USD,2023-12-25T04:45:00+00:00,2023-12-25T04:51:00+00:00,6,unexplained_source_gap,2023-12-25T04:44:00+00:00,1.10016,1.10016,1.10016,1.10016,2023-12-25T04:51:00+00:00,1.10016,1.10016,1.10016,1.10016
Dukascopy,EUR/USD,2023-12-25T22:07:00+00:00,2023-12-25T22:13:00+00:00,6,unexplained_source_gap,2023-12-25T22:06:00+00:00,1.10038,1.1004,1.10038,1.1004,2023-12-25T22:13:00+00:00,1.10082,1.10082,1.10082,1.10082
Dukascopy,EUR/USD,2024-04-26T21:00:00+00:00,2024-04-28T21:04:00+00:00,2884,unexplained_source_gap,2024-04-26T20:59:00+00:00,1.06924,1.06925,1.0691,1.06911,2024-04-28T21:04:00+00:00,1.06898,1.06903,1.06898,1.06903
Dukascopy,EUR/USD,2024-04-28T21:13:00+00:00,2024-04-28T21:21:00+00:00,8,unexplained_source_gap,2024-04-28T21:12:00+00:00,1.06941,1.06941,1.06941,1.06941,2024-04-28T21:21:00+00:00,1.06941,1.06941,1.0694,1.0694
Dukascopy,EUR/USD,2024-05-12T21:07:00+00:00,2024-05-12T21:15:00+00:00,8,unexplained_source_gap,2024-05-12T21:06:00+00:00,1.07706,1.07707,1.07706,1.07707,2024-05-12T21:15:00+00:00,1.07711,1.07711,1.07711,1.07711
Dukascopy,EUR/USD,2024-06-19T18:25:00+00:00,2024-06-19T18:31:00+00:00,6,unexplained_source_gap,2024-06-19T18:24:00+00:00,1.07429,1.07429,1.07426,1.07426,2024-06-19T18:31:00+00:00,1.07425,1.07426,1.07425,1.07426
Dukascopy,EUR/USD,2024-06-24T22:49:00+00:00,2024-06-24T22:57:00+00:00,8,unexplained_source_gap,2024-06-24T22:48:00+00:00,1.0734,1.0734,1.07339,1.07339,2024-06-24T22:57:00+00:00,1.07338,1.07338,1.07336,1.07337
Dukascopy,EUR/USD,2024-07-04T18:33:00+00:00,2024-07-04T18:40:00+00:00,7,unexplained_source_gap,2024-07-04T18:32:00+00:00,1.08123,1.08123,1.08123,1.08123,2024-07-04T18:40:00+00:00,1.08122,1.08123,1.08122,1.08123
Dukascopy,EUR/USD,2024-07-04T19:14:00+00:00,2024-07-04T19:20:00+00:00,6,unexplained_source_gap,2024-07-04T19:13:00+00:00,1.08122,1.08122,1.08122,1.08122,2024-07-04T19:20:00+00:00,1.08121,1.08121,1.08119,1.0812
Dukascopy,EUR/USD,2024-07-08T21:02:00+00:00,2024-07-08T21:09:00+00:00,7,unexplained_source_gap,2024-07-08T21:01:00+00:00,1.08238,1.08238,1.08238,1.08238,2024-07-08T21:09:00+00:00,1.08237,1.08238,1.08237,1.08238
Dukascopy,EUR/USD,2024-07-08T21:18:00+00:00,2024-07-08T21:24:00+00:00,6,unexplained_source_gap,2024-07-08T21:17:00+00:00,1.08237,1.08238,1.08237,1.08237,2024-07-08T21:24:00+00:00,1.0824,1.0824,1.08239,1.08239
Dukascopy,EUR/USD,2024-09-20T21:00:00+00:00,2024-09-22T21:02:00+00:00,2882,unexplained_source_gap,2024-09-20T20:59:00+00:00,1.1163,1.11633,1.11626,1.11626,2024-09-22T21:02:00+00:00,1.1158,1.11582,1.1158,1.11582
Dukascopy,EUR/USD,2024-09-27T21:00:00+00:00,2024-09-29T21:01:00+00:00,2881,unexplained_source_gap,2024-09-27T20:59:00+00:00,1.11626,1.11634,1.11614,1.11619,2024-09-29T21:01:00+00:00,1.11582,1.1159,1.11582,1.1159
Dukascopy,EUR/USD,2024-10-04T21:00:00+00:00,2024-10-06T21:03:00+00:00,2883,unexplained_source_gap,2024-10-04T20:59:00+00:00,1.09749,1.09762,1.09739,1.09739,2024-10-06T21:03:00+00:00,1.0962,1.0962,1.0962,1.0962
Dukascopy,EUR/USD,2024-12-02T00:00:00+00:00,2024-12-02T19:30:00+00:00,1170,unexplained_source_gap,2024-12-01T23:59:00+00:00,1.05443,1.05459,1.05438,1.05439,2024-12-02T19:30:00+00:00,1.0492,1.04921,1.04911,1.04911
Dukascopy,EUR/USD,2024-12-02T19:31:00+00:00,2024-12-03T04:01:00+00:00,510,unexplained_source_gap,2024-12-02T19:30:00+00:00,1.0492,1.04921,1.04911,1.04911,2024-12-03T04:01:00+00:00,1.04897,1.04899,1.04893,1.04896
Dukascopy,EUR/USD,2024-12-03T04:02:00+00:00,2024-12-04T03:29:00+00:00,1407,unexplained_source_gap,2024-12-03T04:01:00+00:00,1.04897,1.04899,1.04893,1.04896,2024-12-04T03:29:00+00:00,1.04922,1.04928,1.04918,1.04923
Dukascopy,EUR/USD,2024-12-04T03:30:00+00:00,2024-12-05T16:52:00+00:00,2242,unexplained_source_gap,2024-12-04T03:29:00+00:00,1.04922,1.04928,1.04918,1.04923,2024-12-05T16:52:00+00:00,1.05669,1.05685,1.05666,1.05675
Dukascopy,EUR/USD,2024-12-05T16:53:00+00:00,2024-12-06T21:52:00+00:00,1739,unexplained_source_gap,2024-12-05T16:52:00+00:00,1.05669,1.05685,1.05666,1.05675,2024-12-06T21:52:00+00:00,1.05677,1.05682,1.05675,1.0568
Dukascopy,EUR/USD,2024-12-06T21:53:00+00:00,2024-12-08T22:00:00+00:00,2887,unexplained_source_gap,2024-12-06T21:52:00+00:00,1.05677,1.05682,1.05675,1.0568,2024-12-08T22:00:00+00:00,1.05544,1.0557,1.05544,1.05564
Dukascopy,EUR/USD,2024-12-24T22:18:00+00:00,2024-12-24T22:25:00+00:00,7,unexplained_source_gap,2024-12-24T22:17:00+00:00,1.03894,1.03894,1.03894,1.03894,2024-12-24T22:25:00+00:00,1.03894,1.03894,1.03894,1.03894
Dukascopy,EUR/USD,2024-12-24T22:26:00+00:00,2024-12-24T22:34:00+00:00,8,unexplained_source_gap,2024-12-24T22:25:00+00:00,1.03894,1.03894,1.03894,1.03894,2024-12-24T22:34:00+00:00,1.03894,1.03894,1.03894,1.03894
Dukascopy,EUR/USD,2024-12-24T22:35:00+00:00,2024-12-24T22:42:00+00:00,7,unexplained_source_gap,2024-12-24T22:34:00+00:00,1.03894,1.03894,1.03894,1.03894,2024-12-24T22:42:00+00:00,1.03894,1.03894,1.03894,1.03894
Dukascopy,EUR/USD,2024-12-24T22:44:00+00:00,2024-12-24T22:54:00+00:00,10,unexplained_source_gap,2024-12-24T22:43:00+00:00,1.03894,1.03894,1.03894,1.03894,2024-12-24T22:54:00+00:00,1.03894,1.03894,1.03894,1.03894
Dukascopy,EUR/USD,2024-12-24T23:02:00+00:00,2024-12-24T23:10:00+00:00,8,unexplained_source_gap,2024-12-24T23:01:00+00:00,1.03938,1.03938,1.03938,1.03938,2024-12-24T23:10:00+00:00,1.03958,1.03958,1.03958,1.03958
Dukascopy,EUR/USD,2024-12-24T23:16:00+00:00,2024-12-24T23:29:00+00:00,13,unexplained_source_gap,2024-12-24T23:15:00+00:00,1.03958,1.03958,1.03958,1.03958,2024-12-24T23:29:00+00:00,1.03962,1.03962,1.03958,1.03958
Dukascopy,EUR/USD,2024-12-24T23:34:00+00:00,2024-12-24T23:47:00+00:00,13,unexplained_source_gap,2024-12-24T23:33:00+00:00,1.03958,1.03958,1.03958,1.03958,2024-12-24T23:47:00+00:00,1.0395,1.03952,1.0395,1.03952
Dukascopy,EUR/USD,2024-12-24T23:48:00+00:00,2024-12-24T23:56:00+00:00,8,unexplained_source_gap,2024-12-24T23:47:00+00:00,1.0395,1.03952,1.0395,1.03952,2024-12-24T23:56:00+00:00,1.03952,1.03952,1.03952,1.03952
Dukascopy,EUR/USD,2024-12-24T23:57:00+00:00,2024-12-25T00:03:00+00:00,6,unexplained_source_gap,2024-12-24T23:56:00+00:00,1.03952,1.03952,1.03952,1.03952,2024-12-25T00:03:00+00:00,1.03952,1.03952,1.03952,1.03952
Dukascopy,EUR/USD,2024-12-25T01:41:00+00:00,2024-12-25T01:47:00+00:00,6,unexplained_source_gap,2024-12-25T01:40:00+00:00,1.04019,1.04038,1.04019,1.04038,2024-12-25T01:47:00+00:00,1.04039,1.04039,1.04039,1.04039
Dukascopy,EUR/USD,2024-12-25T01:49:00+00:00,2024-12-25T02:01:00+00:00,12,unexplained_source_gap,2024-12-25T01:48:00+00:00,1.04039,1.04039,1.04039,1.04039,2024-12-25T02:01:00+00:00,1.04045,1.04045,1.04045,1.04045
Dukascopy,EUR/USD,2024-12-25T02:08:00+00:00,2024-12-25T02:14:00+00:00,6,unexplained_source_gap,2024-12-25T02:07:00+00:00,1.04027,1.04027,1.04027,1.04027,2024-12-25T02:14:00+00:00,1.04027,1.04027,1.04027,1.04027
Dukascopy,EUR/USD,2024-12-25T02:15:00+00:00,2024-12-25T02:33:00+00:00,18,unexplained_source_gap,2024-12-25T02:14:00+00:00,1.04027,1.04027,1.04027,1.04027,2024-12-25T02:33:00+00:00,1.04051,1.04051,1.04051,1.04051
Dukascopy,EUR/USD,2024-12-25T03:12:00+00:00,2024-12-25T03:28:00+00:00,16,unexplained_source_gap,2024-12-25T03:11:00+00:00,1.04044,1.04044,1.04044,1.04044,2024-12-25T03:28:00+00:00,1.04062,1.04062,1.04044,1.04044
Dukascopy,EUR/USD,2024-12-25T04:12:00+00:00,2024-12-25T04:19:00+00:00,7,unexplained_source_gap,2024-12-25T04:11:00+00:00,1.04055,1.04055,1.04055,1.04055,2024-12-25T04:19:00+00:00,1.04057,1.04057,1.04055,1.04055
Dukascopy,EUR/USD,2024-12-25T04:22:00+00:00,2024-12-25T04:30:00+00:00,8,unexplained_source_gap,2024-12-25T04:21:00+00:00,1.04053,1.04053,1.04053,1.04053,2024-12-25T04:30:00+00:00,1.04055,1.04055,1.04055,1.04055
Dukascopy,EUR/USD,2024-12-25T04:31:00+00:00,2024-12-25T04:39:00+00:00,8,unexplained_source_gap,2024-12-25T04:30:00+00:00,1.04055,1.04055,1.04055,1.04055,2024-12-25T04:39:00+00:00,1.04057,1.04057,1.04057,1.04057
Dukascopy,EUR/USD,2024-12-25T04:44:00+00:00,2024-12-25T05:00:00+00:00,16,unexplained_source_gap,2024-12-25T04:43:00+00:00,1.04058,1.04058,1.04058,1.04058,2024-12-25T05:00:00+00:00,1.04037,1.04037,1.04037,1.04037
Dukascopy,EUR/USD,2024-12-25T06:50:00+00:00,2024-12-25T06:56:00+00:00,6,unexplained_source_gap,2024-12-25T06:49:00+00:00,1.04025,1.04025,1.04025,1.04025,2024-12-25T06:56:00+00:00,1.04024,1.04024,1.04024,1.04024
Dukascopy,EUR/USD,2024-12-25T08:00:00+00:00,2024-12-25T22:04:00+00:00,844,unexplained_source_gap,2024-12-25T07:59:00+00:00,1.04047,1.04054,1.03997,1.04004,2024-12-25T22:04:00+00:00,1.04012,1.04012,1.03996,1.04012
Dukascopy,GBP/USD,2016-11-11T22:00:00+00:00,2016-11-13T22:03:00+00:00,2883,unexplained_source_gap,2016-11-11T21:59:00+00:00,1.26013,1.26095,1.25954,1.25954,2016-11-13T22:03:00+00:00,1.25625,1.25625,1.25625,1.25625
Dukascopy,GBP/USD,2016-11-25T22:00:00+00:00,2016-11-27T22:03:00+00:00,2883,unexplained_source_gap,2016-11-25T21:59:00+00:00,1.24839,1.24853,1.24839,1.24843,2016-11-27T22:03:00+00:00,1.24783,1.24783,1.24751,1.24763
Dukascopy,GBP/USD,2016-12-23T22:00:00+00:00,2016-12-25T22:04:00+00:00,2884,unexplained_source_gap,2016-12-23T21:59:00+00:00,1.2287,1.22899,1.2287,1.22871,2016-12-25T22:04:00+00:00,1.22562,1.227,1.22534,1.22572
Dukascopy,GBP/USD,2016-12-30T22:00:00+00:00,2017-01-01T22:04:00+00:00,2884,unexplained_source_gap,2016-12-30T21:59:00+00:00,1.23422,1.23422,1.23389,1.23399,2017-01-01T22:04:00+00:00,1.23202,1.23202,1.23172,1.23172
Dukascopy,GBP/USD,2017-02-10T22:00:00+00:00,2017-02-12T22:04:00+00:00,2884,unexplained_source_gap,2017-02-10T21:59:00+00:00,1.24841,1.24841,1.24823,1.24835,2017-02-12T22:04:00+00:00,1.24582,1.24653,1.24579,1.24653
Dukascopy,GBP/USD,2017-07-28T21:00:00+00:00,2017-07-30T21:02:00+00:00,2882,unexplained_source_gap,2017-07-28T20:59:00+00:00,1.31329,1.3135,1.31323,1.31335,2017-07-30T21:02:00+00:00,1.31227,1.31227,1.31227,1.31227
Dukascopy,GBP/USD,2017-08-11T21:00:00+00:00,2017-08-13T21:04:00+00:00,2884,unexplained_source_gap,2017-08-11T20:59:00+00:00,1.3009,1.30107,1.30075,1.30078,2017-08-13T21:04:00+00:00,1.29801,1.29801,1.29794,1.29794
Dukascopy,GBP/USD,2017-10-13T21:00:00+00:00,2017-10-15T21:04:00+00:00,2884,unexplained_source_gap,2017-10-13T20:59:00+00:00,1.32828,1.32841,1.32823,1.32823,2017-10-15T21:04:00+00:00,1.32858,1.32858,1.32853,1.32854
Dukascopy,GBP/USD,2017-10-27T21:00:00+00:00,2017-10-29T21:04:00+00:00,2884,unexplained_source_gap,2017-10-27T20:59:00+00:00,1.31255,1.31257,1.31247,1.31247,2017-10-29T21:04:00+00:00,1.31087,1.31176,1.31087,1.31176
Dukascopy,GBP/USD,2017-12-08T22:00:00+00:00,2017-12-10T22:04:00+00:00,2884,unexplained_source_gap,2017-12-08T21:59:00+00:00,1.33784,1.33809,1.33783,1.33789,2017-12-10T22:04:00+00:00,1.33735,1.3374,1.33697,1.3374
Dukascopy,GBP/USD,2018-03-30T21:00:00+00:00,2018-04-01T21:03:00+00:00,2883,unexplained_source_gap,2018-03-30T20:59:00+00:00,1.40185,1.40185,1.40088,1.40088,2018-04-01T21:03:00+00:00,1.40224,1.40224,1.40218,1.40218
Dukascopy,GBP/USD,2018-04-13T21:00:00+00:00,2018-04-15T21:03:00+00:00,2883,unexplained_source_gap,2018-04-13T20:59:00+00:00,1.42378,1.42412,1.42306,1.42372,2018-04-15T21:03:00+00:00,1.42397,1.42397,1.42293,1.42295
Dukascopy,GBP/USD,2018-05-11T21:00:00+00:00,2018-05-13T21:02:00+00:00,2882,unexplained_source_gap,2018-05-11T20:59:00+00:00,1.35402,1.35408,1.35379,1.35407,2018-05-13T21:02:00+00:00,1.35393,1.35397,1.35393,1.35397
Dukascopy,GBP/USD,2018-06-01T21:00:00+00:00,2018-06-03T21:04:00+00:00,2884,unexplained_source_gap,2018-06-01T20:59:00+00:00,1.33465,1.33465,1.33449,1.33449,2018-06-03T21:04:00+00:00,1.3331,1.33311,1.3331,1.3331
Dukascopy,GBP/USD,2018-07-27T21:00:00+00:00,2018-07-29T21:04:00+00:00,2884,unexplained_source_gap,2018-07-27T20:59:00+00:00,1.30971,1.30987,1.30951,1.30967,2018-07-29T21:04:00+00:00,1.30989,1.30989,1.30988,1.30988
Dukascopy,GBP/USD,2018-08-03T21:00:00+00:00,2018-08-05T21:04:00+00:00,2884,unexplained_source_gap,2018-08-03T20:59:00+00:00,1.30013,1.30022,1.29984,1.30011,2018-08-05T21:04:00+00:00,1.29948,1.29949,1.29948,1.29949
Dukascopy,GBP/USD,2018-12-24T20:59:00+00:00,2018-12-24T21:06:00+00:00,7,unexplained_source_gap,2018-12-24T20:58:00+00:00,1.26896,1.26939,1.26885,1.26933,2018-12-24T21:06:00+00:00,1.26896,1.26906,1.26895,1.26906
Dukascopy,GBP/USD,2018-12-24T22:00:00+00:00,2018-12-24T22:06:00+00:00,6,unexplained_source_gap,2018-12-24T21:59:00+00:00,1.27005,1.27005,1.27005,1.27005,2018-12-24T22:06:00+00:00,1.26947,1.26947,1.26947,1.26947
Dukascopy,GBP/USD,2018-12-24T22:09:00+00:00,2018-12-24T22:15:00+00:00,6,unexplained_source_gap,2018-12-24T22:08:00+00:00,1.26947,1.26947,1.26947,1.26947,2018-12-24T22:15:00+00:00,1.26948,1.26948,1.26948,1.26948
Dukascopy,GBP/USD,2018-12-24T22:32:00+00:00,2018-12-24T23:16:00+00:00,44,unexplained_source_gap,2018-12-24T22:31:00+00:00,1.26947,1.26972,1.26848,1.26848,2018-12-24T23:16:00+00:00,1.26873,1.26873,1.26873,1.26873
Dukascopy,GBP/USD,2018-12-25T08:00:00+00:00,2018-12-25T22:05:00+00:00,845,unexplained_source_gap,2018-12-25T07:59:00+00:00,1.26465,1.26544,1.26465,1.26544,2018-12-25T22:05:00+00:00,1.26749,1.26751,1.26749,1.2675
Dukascopy,GBP/USD,2018-12-28T22:00:00+00:00,2018-12-30T22:02:00+00:00,2882,unexplained_source_gap,2018-12-28T21:59:00+00:00,1.26957,1.26957,1.26943,1.26943,2018-12-30T22:02:00+00:00,1.26918,1.26923,1.26908,1.26923
Dukascopy,GBP/USD,2018-12-31T22:00:00+00:00,2019-01-01T22:06:00+00:00,1446,unexplained_source_gap,2018-12-31T21:59:00+00:00,1.27552,1.27616,1.27526,1.27526,2019-01-01T22:06:00+00:00,1.27459,1.27459,1.2725,1.2725
Dukascopy,GBP/USD,2019-01-04T22:00:00+00:00,2019-01-06T22:04:00+00:00,2884,unexplained_source_gap,2019-01-04T21:59:00+00:00,1.27243,1.27258,1.2717,1.2717,2019-01-06T22:04:00+00:00,1.27187,1.27187,1.27186,1.27186
Dukascopy,GBP/USD,2019-01-25T16:47:00+00:00,2019-01-25T16:53:00+00:00,6,unexplained_source_gap,2019-01-25T16:46:00+00:00,1.31578,1.31623,1.31574,1.31612,2019-01-25T16:53:00+00:00,1.31669,1.31678,1.31669,1.31678
Dukascopy,GBP/USD,2019-02-08T22:00:00+00:00,2019-02-10T22:04:00+00:00,2884,unexplained_source_gap,2019-02-08T21:59:00+00:00,1.2941,1.29441,1.29389,1.29441,2019-02-10T22:04:00+00:00,1.29277,1.29278,1.29277,1.29277
Dukascopy,GBP/USD,2019-04-12T21:00:00+00:00,2019-04-14T21:04:00+00:00,2884,unexplained_source_gap,2019-04-12T20:59:00+00:00,1.3068,1.3068,1.30634,1.30634,2019-04-14T21:04:00+00:00,1.30737,1.30765,1.30736,1.30765
Dukascopy,GBP/USD,2019-04-19T20:59:00+00:00,2019-04-21T21:04:00+00:00,2885,unexplained_source_gap,2019-04-19T20:58:00+00:00,1.29857,1.29857,1.29783,1.29815,2019-04-21T21:04:00+00:00,1.29892,1.29892,1.29892,1.29892
Dukascopy,GBP/USD,2019-04-26T21:00:00+00:00,2019-04-28T21:06:00+00:00,2886,unexplained_source_gap,2019-04-26T20:59:00+00:00,1.29117,1.29147,1.29106,1.29106,2019-04-28T21:06:00+00:00,1.29137,1.29137,1.29117,1.29117
Dukascopy,GBP/USD,2019-05-17T21:00:00+00:00,2019-05-19T21:04:00+00:00,2884,unexplained_source_gap,2019-05-17T20:59:00+00:00,1.27147,1.27151,1.27147,1.2715,2019-05-19T21:04:00+00:00,1.27331,1.27331,1.27331,1.27331
Dukascopy,GBP/USD,2019-06-07T21:00:00+00:00,2019-06-09T21:06:00+00:00,2886,unexplained_source_gap,2019-06-07T20:59:00+00:00,1.27354,1.27357,1.27345,1.27354,2019-06-09T21:06:00+00:00,1.27197,1.2735,1.27197,1.2735
Dukascopy,GBP/USD,2019-07-12T21:00:00+00:00,2019-07-14T21:06:00+00:00,2886,unexplained_source_gap,2019-07-12T20:59:00+00:00,1.25726,1.25737,1.25705,1.25705,2019-07-14T21:06:00+00:00,1.25515,1.25516,1.25407,1.25499
Dukascopy,GBP/USD,2019-07-19T21:00:00+00:00,2019-07-21T21:06:00+00:00,2886,unexplained_source_gap,2019-07-19T20:59:00+00:00,1.24986,1.24986,1.24972,1.24972,2019-07-21T21:06:00+00:00,1.24746,1.24746,1.24746,1.24746
Dukascopy,GBP/USD,2019-08-02T21:00:00+00:00,2019-08-04T21:06:00+00:00,2886,unexplained_source_gap,2019-08-02T20:59:00+00:00,1.21573,1.21574,1.21571,1.21572,2019-08-04T21:06:00+00:00,1.21579,1.21579,1.2127,1.21513
Dukascopy,GBP/USD,2019-08-16T21:00:00+00:00,2019-08-18T21:04:00+00:00,2884,unexplained_source_gap,2019-08-16T20:59:00+00:00,1.21422,1.21434,1.21421,1.21425,2019-08-18T21:04:00+00:00,1.21533,1.21533,1.2152,1.2152
Dukascopy,GBP/USD,2019-08-30T21:00:00+00:00,2019-09-01T21:06:00+00:00,2886,unexplained_source_gap,2019-08-30T20:59:00+00:00,1.21614,1.21614,1.21573,1.21573,2019-09-01T21:06:00+00:00,1.21472,1.21478,1.21381,1.21478
Dukascopy,GBP/USD,2019-09-13T21:00:00+00:00,2019-09-15T21:04:00+00:00,2884,unexplained_source_gap,2019-09-13T20:59:00+00:00,1.24968,1.25021,1.24964,1.24974,2019-09-15T21:04:00+00:00,1.24741,1.24741,1.24741,1.24741
Dukascopy,GBP/USD,2019-09-27T21:00:00+00:00,2019-09-29T21:04:00+00:00,2884,unexplained_source_gap,2019-09-27T20:59:00+00:00,1.22867,1.22881,1.22851,1.22851,2019-09-29T21:04:00+00:00,1.22901,1.22901,1.22901,1.22901
Dukascopy,GBP/USD,2019-10-04T21:00:00+00:00,2019-10-06T21:05:00+00:00,2885,unexplained_source_gap,2019-10-04T20:59:00+00:00,1.23305,1.23305,1.23291,1.23291,2019-10-06T21:05:00+00:00,1.23068,1.23068,1.23059,1.23059
Dukascopy,GBP/USD,2019-12-25T07:34:00+00:00,2019-12-25T07:42:00+00:00,8,unexplained_source_gap,2019-12-25T07:33:00+00:00,1.29485,1.29485,1.29485,1.29485,2019-12-25T07:42:00+00:00,1.29462,1.29462,1.29462,1.29462
Dukascopy,GBP/USD,2019-12-25T07:44:00+00:00,2019-12-25T07:52:00+00:00,8,unexplained_source_gap,2019-12-25T07:43:00+00:00,1.29462,1.29462,1.29462,1.29462,2019-12-25T07:52:00+00:00,1.29528,1.29528,1.29519,1.29519
Dukascopy,GBP/USD,2019-12-25T07:58:00+00:00,2019-12-25T22:04:00+00:00,846,unexplained_source_gap,2019-12-25T07:57:00+00:00,1.29527,1.29527,1.29527,1.29527,2019-12-25T22:04:00+00:00,1.29542,1.29542,1.29542,1.29542
Dukascopy,GBP/USD,2019-12-31T22:00:00+00:00,2020-01-01T22:02:00+00:00,1442,unexplained_source_gap,2019-12-31T21:59:00+00:00,1.32576,1.32576,1.32538,1.32559,2020-01-01T22:02:00+00:00,1.32463,1.32464,1.32462,1.32463
Dukascopy,GBP/USD,2020-03-20T21:00:00+00:00,2020-03-22T21:01:00+00:00,2881,unexplained_source_gap,2020-03-20T20:59:00+00:00,1.16308,1.16308,1.16299,1.16301,2020-03-22T21:01:00+00:00,1.16693,1.16693,1.16669,1.16669
Dukascopy,GBP/USD,2020-03-23T21:00:00+00:00,2020-03-23T21:09:00+00:00,9,unexplained_source_gap,2020-03-23T20:59:00+00:00,1.15368,1.15461,1.15368,1.15372,2020-03-23T21:09:00+00:00,1.1518,1.1518,1.1518,1.1518
