cohort,transition,matching_rule,raw_episode_id,episode_trade_ordinal,left_trade_id,right_trade_id,left_entry_time,right_entry_time,left_exit_time,right_exit_time,left_exit_reason,right_exit_reason,left_net_r,right_net_r,entry_changed,exit_changed,pnl_sign_changed
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,460,0,S2_000139,S3_000139,2019-04-29T03:28:00,2019-04-29T03:28:00,2019-04-29T04:58:00,2019-04-29T04:58:00,timeout,timeout,-0.18888888888881822,-0.15116279069760039,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,468,0,S2_000140,S3_000140,2019-04-30T03:01:00,2019-04-30T03:01:00,2019-04-30T04:11:00,2019-04-30T04:11:00,take_profit,take_profit,1.277777777777778,1.4698795180722892,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,470,0,S2_000141,S3_000141,2019-04-30T04:13:00,2019-04-30T04:13:00,2019-04-30T05:43:00,2019-04-30T05:43:00,timeout,timeout,-0.348942598187317,-0.32018927444795675,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,476,0,S2_000142,S3_000142,2019-05-01T01:01:00,2019-05-01T01:01:00,2019-05-01T01:45:00,2019-05-01T01:45:00,stop_loss,stop_loss,-1.0555555555554548,-1.0581395348836153,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,479,0,S2_000143,S3_000143,2019-05-01T01:46:00,2019-05-01T01:46:00,2019-05-01T03:16:00,2019-05-01T03:16:00,timeout,timeout,0.18888888888886865,0.28915662650600216,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,484,0,S2_000144,S3_000144,2019-05-01T03:22:00,2019-05-01T03:22:00,2019-05-01T03:31:00,2019-05-01T03:31:00,stop_loss,stop_loss,-1.0555555555554548,-1.0602409638553123,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,484,1,S2_000145,S3_000145,2019-05-01T03:32:00,2019-05-01T03:32:00,2019-05-01T04:20:00,2019-05-01T04:20:00,stop_loss,stop_loss,-1.0555555555554548,-1.0602409638553123,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,485,0,S2_000146,S3_000146,2019-05-01T04:26:00,2019-05-01T04:26:00,2019-05-01T05:16:00,2019-05-01T05:16:00,stop_loss,stop_loss,-1.0555555555554548,-1.0588235294116577,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,494,0,S2_000147,S3_000147,2019-05-03T04:02:00,2019-05-03T04:02:00,2019-05-03T04:20:00,2019-05-03T04:20:00,stop_loss,stop_loss,-1.0555555555554548,-1.0574712643677115,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,495,0,S2_000148,S3_000148,2019-05-07T03:01:00,2019-05-07T03:01:00,2019-05-07T03:34:00,2019-05-07T03:34:00,stop_loss,stop_loss,-1.0555555555554548,-1.0632911392403912,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,508,0,S2_000149,S3_000149,2019-05-08T03:01:00,2019-05-08T03:01:00,2019-05-08T03:20:00,2019-05-08T03:20:00,stop_loss,stop_loss,-1.0555555555554548,-1.0641025641024475,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,517,0,S2_000150,S3_000150,2019-05-08T08:05:00,2019-05-08T08:05:00,2019-05-08T09:35:00,2019-05-08T09:35:00,timeout,timeout,0.2444444444443737,0.3176470588234545,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,525,0,S2_000151,S3_000151,2019-05-09T03:01:00,2019-05-09T03:01:00,2019-05-09T03:31:00,2019-05-09T03:31:00,take_profit,take_profit,1.277777777777778,1.5308641975308643,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,528,0,S2_000152,S3_000152,2019-05-13T04:17:00,2019-05-13T04:17:00,2019-05-13T04:45:00,2019-05-13T04:45:00,stop_loss,stop_loss,-1.0555555555554548,-1.0588235294116577,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,533,0,S2_000153,S3_000153,2019-05-15T03:01:00,2019-05-15T03:01:00,2019-05-15T04:31:00,2019-05-15T04:31:00,timeout,timeout,-0.3000000000000809,-0.1923076923077856,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,535,0,S2_000154,S3_000154,2019-05-15T04:32:00,2019-05-15T04:32:00,2019-05-15T05:00:00,2019-05-15T05:00:00,stop_loss,stop_loss,-1.0555555555554548,-1.0595238095237014,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,540,0,S2_000155,S3_000155,2019-05-16T03:21:00,2019-05-16T03:21:00,2019-05-16T04:51:00,2019-05-16T04:51:00,timeout,timeout,-0.3333333333331313,-0.3333333333331313,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,545,0,S2_000156,S3_000156,2019-05-17T04:17:00,2019-05-17T04:17:00,2019-05-17T05:47:00,2019-05-17T05:47:00,timeout,timeout,-0.5666666666667578,-0.5357142857143832,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,546,0,S2_000157,S3_000157,2019-05-20T03:01:00,2019-05-20T03:01:00,2019-05-20T03:05:00,2019-05-20T03:05:00,stop_loss,stop_loss,-1.0555555555554548,-1.0602409638553123,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,553,0,S2_000158,S3_000158,2019-05-21T04:01:00,2019-05-21T04:01:00,2019-05-21T04:03:00,2019-05-21T04:03:00,stop_loss,stop_loss,-1.0555555555554548,-1.0602409638553123,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,554,0,S2_000159,S3_000159,2019-05-22T03:05:00,2019-05-22T03:05:00,2019-05-22T03:54:00,2019-05-22T03:54:00,stop_loss,stop_loss,-1.0555555555554548,-1.0588235294116577,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,556,0,S2_000160,S3_000160,2019-05-24T03:25:00,2019-05-24T03:25:00,2019-05-24T03:46:00,2019-05-24T03:46:00,stop_loss,stop_loss,-1.0555555555554548,-1.0595238095237014,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,572,0,S2_000161,S3_000161,2019-05-24T08:01:00,2019-05-24T08:01:00,2019-05-24T09:02:00,2019-05-24T09:02:00,stop_loss,stop_loss,-1.0555555555554548,-1.0609756097559868,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,579,0,S2_000162,S3_000162,2019-05-27T01:57:00,2019-05-27T01:57:00,2019-05-27T02:31:00,2019-05-27T02:31:00,stop_loss,stop_loss,-1.0555555555554548,-1.0574712643677115,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,588,0,S2_000163,S3_000163,2019-05-27T04:35:00,2019-05-27T04:35:00,2019-05-27T06:05:00,2019-05-27T06:05:00,timeout,timeout,-0.4333333333335456,-0.3703703703706062,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,595,0,S2_000164,S3_000164,2019-05-27T08:07:00,2019-05-27T08:07:00,2019-05-27T08:55:00,2019-05-27T08:55:00,stop_loss,stop_loss,-1.0555555555554548,-1.0588235294116577,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,607,0,S2_000165,S3_000165,2019-05-27T11:31:00,2019-05-27T11:31:00,2019-05-27T11:59:00,2019-05-27T11:59:00,stop_loss,stop_loss,-1.0555555555554548,-1.0581395348836153,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,610,0,S2_000166,S3_000166,2019-05-28T03:01:00,2019-05-28T03:01:00,2019-05-28T03:30:00,2019-05-28T03:30:00,stop_loss,stop_loss,-1.0555555555554548,-1.0609756097559868,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,614,0,S2_000167,S3_000167,2019-05-28T08:39:00,2019-05-28T08:39:00,2019-05-28T08:55:00,2019-05-28T08:55:00,stop_loss,stop_loss,-1.0555555555554548,-1.0649350649349467,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,615,0,S2_000168,S3_000168,2019-05-29T03:13:00,2019-05-29T03:13:00,2019-05-29T04:00:00,2019-05-29T04:00:00,stop_loss,stop_loss,-1.0555555555554548,-1.0675675675674445,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,616,0,S2_000169,S3_000169,2019-05-31T04:01:00,2019-05-31T04:01:00,2019-05-31T05:05:00,2019-05-31T05:05:00,stop_loss,stop_loss,-1.0555555555554548,-1.0649350649349467,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,620,0,S2_000170,S3_000170,2019-09-09T04:10:00,2019-09-09T04:10:00,2019-09-09T04:33:00,2019-09-09T04:33:00,stop_loss,stop_loss,-1.0222929936305265,-1.0231175693526597,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,621,0,S2_000171,S3_000171,2019-09-18T03:19:00,2019-09-18T03:19:00,2019-09-18T04:34:00,2019-09-18T04:34:00,stop_loss,stop_loss,-1.0555555555554548,-1.0588235294116577,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,625,0,S2_000172,S3_000172,2019-10-25T08:27:00,2019-10-25T08:27:00,2019-10-25T08:38:00,2019-10-25T08:38:00,take_profit,take_profit,1.277777777777778,1.6282051282051282,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,626,0,S2_000173,S3_000173,2019-11-12T03:09:00,2019-11-12T03:09:00,2019-11-12T04:39:00,2019-11-12T04:39:00,timeout,timeout,-0.880908532842315,-0.8741485566007983,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,627,0,S2_000174,S3_000174,2019-11-18T03:41:00,2019-11-18T03:41:00,2019-11-18T03:57:00,2019-11-18T03:57:00,stop_loss,stop_loss,-1.0555555555554548,-1.0632911392403912,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,628,0,S2_000175,S3_000175,2019-11-18T03:58:00,2019-11-18T03:58:00,2019-11-18T05:28:00,2019-11-18T05:28:00,timeout,timeout,-0.2111111111110202,-0.11249999999989768,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,630,0,S2_000176,S3_000176,2019-11-25T03:02:00,2019-11-25T03:02:00,2019-11-25T03:05:00,2019-11-25T03:05:00,stop_loss,stop_loss,-1.0555555555554548,-1.0657894736840907,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,634,0,S2_000177,S3_000177,2019-11-26T03:02:00,2019-11-26T03:02:00,2019-11-26T03:06:00,2019-11-26T03:06:00,stop_loss,stop_loss,-1.0555555555554548,-1.0624999999998863,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,644,0,S2_000178,S3_000178,2019-11-27T04:40:00,2019-11-27T04:40:00,2019-11-27T06:10:00,2019-11-27T06:10:00,timeout,timeout,-0.7333333333332729,-0.6883116883116174,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,645,0,S2_000179,S3_000179,2019-12-03T04:04:00,2019-12-03T04:04:00,2019-12-03T04:23:00,2019-12-03T04:23:00,stop_loss,stop_loss,-1.0555555555554548,-1.061728395061616,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,646,0,S2_000180,S3_000180,2019-12-10T03:15:00,2019-12-10T03:15:00,2019-12-10T04:45:00,2019-12-10T04:45:00,timeout,timeout,-0.2555555555556769,-0.14102564102578097,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,649,0,S2_000181,S3_000181,2019-12-11T01:02:00,2019-12-11T01:04:00,2019-12-11T01:22:00,2019-12-11T01:22:00,stop_loss,stop_loss,-1.0555555555554548,-1.0480769230768356,True,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,661,0,S2_000182,S3_000182,2019-12-11T03:22:00,2019-12-11T03:22:00,2019-12-11T04:09:00,2019-12-11T04:09:00,stop_loss,stop_loss,-1.0555555555554548,-1.0624999999998863,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,663,0,S2_000183,S3_000183,2019-12-12T04:00:00,2019-12-12T04:00:00,2019-12-12T05:30:00,2019-12-12T05:30:00,timeout,timeout,0.7222222222222222,0.8674698795180723,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,674,0,S2_000184,S3_000184,2019-12-16T03:33:00,2019-12-16T03:33:00,2019-12-16T04:30:00,2019-12-16T04:30:00,take_profit,take_profit,1.277777777777778,1.6282051282051282,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,680,0,S2_000185,S3_000185,2019-12-16T04:51:00,2019-12-16T04:51:00,2019-12-16T05:31:00,2019-12-16T05:31:00,stop_loss,stop_loss,-1.0555555555554548,-1.0632911392403912,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,689,0,S2_000186,S3_000186,2019-12-17T03:01:00,2019-12-17T03:01:00,2019-12-17T03:31:00,2019-12-17T03:31:00,stop_loss,stop_loss,-1.0555555555554548,-1.061728395061616,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,689,1,S2_000187,S3_000187,2019-12-17T03:32:00,2019-12-17T03:32:00,2019-12-17T04:42:00,2019-12-17T04:42:00,take_profit,take_profit,1.277777777777778,1.5625,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,690,0,S2_000188,S3_000188,2019-12-17T04:43:00,2019-12-17T04:43:00,2019-12-17T06:13:00,2019-12-17T06:13:00,timeout,timeout,0.5444444444446062,0.7820512820514686,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,709,0,S2_000189,S3_000189,2019-12-18T02:10:00,2019-12-18T02:10:00,2019-12-18T03:40:00,2019-12-18T03:40:00,timeout,timeout,-0.16666666666686883,-0.2021276595746616,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,717,0,S2_000190,S3_000190,2019-12-18T03:42:00,2019-12-18T03:42:00,2019-12-18T05:12:00,2019-12-18T05:12:00,timeout,timeout,0.17777777777776765,0.11578947368420094,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,725,0,S2_000191,S3_000191,2019-12-18T08:01:00,2019-12-18T08:01:00,2019-12-18T09:31:00,2019-12-18T09:31:00,timeout,timeout,-0.1666666666666162,-0.09638554216861994,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,732,0,S2_000192,S3_000192,2019-12-19T04:05:00,2019-12-19T04:05:00,2019-12-19T05:35:00,2019-12-19T05:35:00,timeout,timeout,-0.2777777777778789,-0.20731707317084266,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,739,0,S2_000193,S3_000193,2019-12-20T04:04:00,2019-12-20T04:04:00,2019-12-20T05:34:00,2019-12-20T05:34:00,timeout,timeout,-0.9111111111111416,-0.9036144578313583,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,752,0,S2_000194,S3_000194,2019-12-20T08:00:00,2019-12-20T08:00:00,2019-12-20T09:30:00,2019-12-20T09:30:00,timeout,timeout,-0.6000000000000608,-0.555555555555623,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,757,0,S2_000195,S3_000195,2019-12-23T03:25:00,2019-12-23T03:25:00,2019-12-23T03:35:00,2019-12-23T03:35:00,stop_loss,stop_loss,-1.0555555555554548,-1.0602409638553123,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,771,0,S2_000196,S3_000196,2019-12-23T08:09:00,2019-12-23T08:09:00,2019-12-23T08:32:00,2019-12-23T08:32:00,take_profit,take_profit,1.277777777777778,1.5625,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,772,0,S2_000197,S3_000197,2019-12-24T03:03:00,2019-12-24T03:03:00,2019-12-24T03:43:00,2019-12-24T03:43:00,take_profit,take_profit,1.277777777777778,1.5625,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,774,0,S2_000198,S3_000198,2019-12-24T04:18:00,2019-12-24T04:18:00,2019-12-24T05:48:00,2019-12-24T05:48:00,timeout,timeout,0.22222222222217167,0.37499999999994316,False,False,False
SECONDARY_W0_2018_2020,S2->S3,raw_episode_id plus within-episode trade ordinal,785,0,S2_000199,S3_000199,2020-10-14T04:34:00,2020-10-14T04:34:00,2020-10-14T04:42:00,2020-10-14T04:42:00,take_profit,take_profit,0.5897642015005501,0.6326362135388134,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,0,0,S3_000000,S4_000000,2018-03-14T04:45:00,2018-03-14T04:45:00,2018-03-14T05:21:00,2018-03-14T05:21:00,stop_loss,stop_loss,-1.0555555555554548,-1.0555555555554548,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,1,0,S3_000001,S4_000001,2018-03-20T04:57:00,2018-03-20T04:57:00,2018-03-20T06:27:00,2018-03-20T06:27:00,timeout,timeout,-0.6666666666666669,-0.6666666666666669,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,2,0,S3_000002,S4_000002,2018-04-27T04:16:00,2018-04-27T04:16:00,2018-04-27T04:57:00,2018-04-27T04:57:00,take_profit,take_profit,1.277777777777778,1.277777777777778,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,4,0,S3_000003,S4_000003,2018-05-07T03:01:00,2018-05-07T03:01:00,2018-05-07T03:10:00,2018-05-07T03:10:00,take_profit,take_profit,1.277777777777778,1.277777777777778,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,5,0,S3_000004,S4_000004,2018-05-07T04:10:00,2018-05-07T04:10:00,2018-05-07T05:02:00,2018-05-07T05:02:00,stop_loss,stop_loss,-1.0555555555554548,-1.0555555555554548,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,8,0,S3_000005,S4_000005,2018-05-08T04:03:00,2018-05-08T04:03:00,2018-05-08T04:30:00,2018-05-08T04:30:00,stop_loss,stop_loss,-1.0555555555554548,-1.0555555555554548,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,12,0,S3_000006,S4_000006,2018-05-09T03:24:00,2018-05-09T03:24:00,2018-05-09T03:25:00,2018-05-09T03:25:00,stop_loss,stop_loss,-1.0555555555554548,-1.0555555555554548,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,13,0,S3_000007,S4_000007,2018-05-10T01:37:00,2018-05-10T01:37:00,2018-05-10T02:50:00,2018-05-10T02:50:00,stop_loss,stop_loss,-1.0555555555554548,-1.0555555555554548,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,18,0,,S4_000008,,2018-05-10T03:47:00,,2018-05-10T04:10:00,,take_profit,,1.277777777777778,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,20,0,S3_000008,S4_000009,2018-05-14T03:11:00,2018-05-14T03:11:00,2018-05-14T03:42:00,2018-05-14T03:42:00,take_profit,take_profit,1.277777777777778,1.277777777777778,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,22,0,S3_000009,S4_000010,2018-05-14T04:03:00,2018-05-14T04:03:00,2018-05-14T04:16:00,2018-05-14T04:16:00,stop_loss,stop_loss,-1.0555555555554548,-1.0555555555554548,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,22,1,S3_000010,S4_000011,2018-05-14T04:17:00,2018-05-14T04:31:00,2018-05-14T05:06:00,2018-05-14T04:54:00,stop_loss,stop_loss,-1.0555555555554548,-1.0555555555554548,True,True,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,31,0,S3_000011,S4_000012,2018-05-18T04:07:00,2018-05-18T04:07:00,2018-05-18T04:21:00,2018-05-18T04:21:00,stop_loss,stop_loss,-1.0555555555554548,-1.0555555555554548,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,36,0,S3_000012,S4_000013,2018-05-21T04:02:00,2018-05-21T04:02:00,2018-05-21T04:10:00,2018-05-21T04:10:00,stop_loss,stop_loss,-1.0555555555554548,-1.0555555555554548,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,37,0,,S4_000014,,2018-05-21T04:25:00,,2018-05-21T05:23:00,,stop_loss,,-1.0555555555554548,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,43,0,S3_000013,S4_000015,2018-05-23T01:01:00,2018-05-23T01:01:00,2018-05-23T02:12:00,2018-05-23T02:12:00,take_profit,take_profit,1.277777777777778,1.277777777777778,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,45,0,S3_000014,S4_000016,2018-05-23T03:02:00,2018-05-23T03:02:00,2018-05-23T03:08:00,2018-05-23T03:08:00,take_profit,take_profit,1.277777777777778,1.277777777777778,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,46,0,S3_000015,S4_000017,2018-05-23T03:49:00,2018-05-23T03:49:00,2018-05-23T04:36:00,2018-05-23T04:36:00,stop_loss,stop_loss,-1.0555555555554548,-1.0555555555554548,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,54,0,S3_000016,S4_000018,2018-05-28T03:21:00,2018-05-28T03:21:00,2018-05-28T04:10:00,2018-05-28T04:10:00,stop_loss,stop_loss,-1.0555555555554548,-1.0555555555554548,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,58,0,S3_000017,S4_000019,2018-05-28T04:26:00,2018-05-28T04:26:00,2018-05-28T05:56:00,2018-05-28T05:56:00,timeout,timeout,-0.511111111111,-0.511111111111,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,60,0,S3_000018,S4_000020,2018-05-31T01:06:00,2018-05-31T01:06:00,2018-05-31T02:36:00,2018-05-31T02:36:00,timeout,timeout,0.34444444444453537,0.34444444444453537,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,64,0,S3_000019,S4_000021,2018-05-31T04:15:00,2018-05-31T04:15:00,2018-05-31T04:30:00,2018-05-31T04:30:00,stop_loss,stop_loss,-1.0555555555554548,-1.0555555555554548,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,67,0,S3_000020,S4_000022,2018-06-04T03:02:00,2018-06-04T03:02:00,2018-06-04T04:32:00,2018-06-04T04:32:00,timeout,timeout,0.46666666666664647,0.46666666666664647,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,73,0,S3_000021,S4_000023,2018-06-04T04:33:00,2018-06-04T04:33:00,2018-06-04T05:09:00,2018-06-04T05:09:00,stop_loss,stop_loss,-1.0555555555554548,-1.0555555555554548,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,74,0,S3_000022,S4_000024,2018-06-05T02:44:00,2018-06-05T02:44:00,2018-06-05T03:50:00,2018-06-05T03:50:00,stop_loss,stop_loss,-1.0555555555554548,-1.0555555555554548,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,77,0,S3_000023,S4_000025,2018-06-05T03:51:00,2018-06-05T04:05:00,2018-06-05T04:54:00,2018-06-05T04:17:00,take_profit,stop_loss,1.277777777777778,-1.0555555555554548,True,True,True
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,78,0,,S4_000026,,2018-06-05T04:32:00,,2018-06-05T06:02:00,,timeout,,0.18888888888886865,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,82,0,S3_000024,S4_000027,2018-06-06T04:15:00,2018-06-06T04:15:00,2018-06-06T05:45:00,2018-06-06T05:45:00,timeout,timeout,-0.5555555555556567,-0.5555555555556567,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,85,0,S3_000025,S4_000028,2018-06-07T04:07:00,2018-06-07T04:07:00,2018-06-07T04:27:00,2018-06-07T04:27:00,take_profit,take_profit,1.277777777777778,1.277777777777778,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,87,0,S3_000026,S4_000029,2018-06-07T04:42:00,2018-06-07T04:42:00,2018-06-07T06:12:00,2018-06-07T06:12:00,timeout,timeout,-0.36666666666668696,-0.36666666666668696,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,91,0,S3_000027,S4_000030,2018-06-08T03:44:00,2018-06-08T03:44:00,2018-06-08T04:15:00,2018-06-08T04:15:00,stop_loss,stop_loss,-1.0555555555554548,-1.0555555555554548,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,93,0,S3_000028,,2018-06-08T04:17:00,,2018-06-08T05:47:00,,timeout,,-0.11111111111111116,,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,95,0,,S4_000031,,2018-06-08T04:30:00,,2018-06-08T04:52:00,,stop_loss,,-1.0555555555554548,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,97,0,S3_000029,S4_000032,2018-06-08T08:04:00,2018-06-08T08:04:00,2018-06-08T08:25:00,2018-06-08T08:25:00,stop_loss,stop_loss,-1.0555555555554548,-1.0555555555554548,False,False,False
SECONDARY_W0_2018_2020,S3->S4,raw_episode_id plus within-episode trade ordinal,99,0,S3_000030,S4_000033,2018-06-11T03:24:00,2018-06-11T03:24:00,2018-06-11T04:31:00,2018-06-11T04:31:00,take_profit,take_profit,1.277777777777778,1.277777777777778,False,False,False
