report_date,contract_code,contract_name,source_year,open_interest,producer_long,producer_short,swap_long,swap_short,managed_money_long,managed_money_short,COT_MM_NET_PCT_OI,COT_MM_NET_CHG_1W,COT_PROD_NET_PCT_OI,COT_SWAP_NET_PCT_OI,COT_MM_VS_PROD_SPREAD,availability_time_utc
2021-03-30,088691,GOLD - COMMODITY EXCHANGE INC.,2021,467321,16441,89329,63726,184564,113009,69936,0.092170050136843845,0.0025205034210688121,-0.15596987937627455,-0.25857601092182891,0.24813992951311839,2021-04-03 04:00:00+00:00
2021-04-06,088691,GOLD - COMMODITY EXCHANGE INC.,2021,463353,11916,90527,65739,201927,121563,55091,0.14345865894900864,0.051288608812164793,-0.16965682751595437,-0.29391845957617624,0.31311548646496301,2021-04-10 04:00:00+00:00
2021-04-13,088691,GOLD - COMMODITY EXCHANGE INC.,2021,460733,11585,86637,67517,201253,112070,58263,0.11678564374594397,-0.026673015203064671,-0.16289694899214946,-0.29026789919541252,0.27968259273809343,2021-04-17 04:00:00+00:00
2021-04-20,088691,GOLD - COMMODITY EXCHANGE INC.,2021,471738,11755,87520,67853,205281,116843,60419,0.11960876588275696,0.0028231221368129888,-0.16060821896900399,-0.29132272575031054,0.28021698485176094,2021-04-24 04:00:00+00:00
2021-04-27,088691,GOLD - COMMODITY EXCHANGE INC.,2021,473305,11542,83268,69531,204982,117144,66493,0.10701556079061071,-0.012593205092146245,-0.15154287404527736,-0.28618121507273325,0.25855843483588808,2021-05-01 04:00:00+00:00
2021-05-04,088691,GOLD - COMMODITY EXCHANGE INC.,2021,470341,11043,78286,68469,203149,117434,63809,0.11401302459279544,0.0069974638021847307,-0.14296648601759149,-0.28634543873487533,0.25697951061038693,2021-05-08 04:00:00+00:00
2021-05-11,088691,GOLD - COMMODITY EXCHANGE INC.,2021,498693,16359,87150,67146,223439,131295,49680,0.16365780149310297,0.049644776900307525,-0.14195306531272747,-0.3134052413007602,0.30561086680583044,2021-05-15 04:00:00+00:00
2021-05-18,088691,GOLD - COMMODITY EXCHANGE INC.,2021,520410,18969,84133,67198,234935,141776,49786,0.17676447416460098,0.01310667267149801,-0.12521665609807653,-0.32231701927326534,0.30198113026267748,2021-05-22 04:00:00+00:00
2021-05-25,088691,GOLD - COMMODITY EXCHANGE INC.,2021,510164,12526,90986,68215,240624,143862,36607,0.21023631616499791,0.033471842000396934,-0.15379368203166041,-0.33794818920974434,0.36402999819665832,2021-05-29 04:00:00+00:00
2021-06-01,088691,GOLD - COMMODITY EXCHANGE INC.,2021,489198,11017,80820,64564,242936,147270,37297,0.22480263615141519,0.014566319986417275,-0.14268864549732418,-0.36462127809189737,0.36749128164873934,2021-06-05 04:00:00+00:00
2021-06-08,088691,GOLD - COMMODITY EXCHANGE INC.,2021,491858,13828,78884,63894,243644,145037,37373,0.21889244456733448,-0.0059101915840807095,-0.13226581655681111,-0.36545100415160475,0.35115826112414561,2021-06-12 04:00:00+00:00
2021-06-15,088691,GOLD - COMMODITY EXCHANGE INC.,2021,480127,15205,79346,65057,232142,138546,41754,0.20159666088347458,-0.017295783683859894,-0.13359173718620282,-0.34800167455694014,0.33518839806967737,2021-06-19 04:00:00+00:00
2021-06-22,088691,GOLD - COMMODITY EXCHANGE INC.,2021,453940,14480,70690,66653,212825,110038,47502,0.13776269991628851,-0.063833960967186076,-0.12382693748072432,-0.32200731374190422,0.2615896373970128,2021-06-26 04:00:00+00:00
2021-06-29,088691,GOLD - COMMODITY EXCHANGE INC.,2021,453360,14517,68972,67200,207865,115438,54056,0.13539350626433738,-0.0023691936519511236,-0.12011425798482442,-0.31027218987118405,0.25550776424916177,2021-07-03 04:00:00+00:00
2021-07-06,088691,GOLD - COMMODITY EXCHANGE INC.,2021,465811,14158,75008,66765,220641,131218,53258,0.16736401673640167,0.031970510472064284,-0.13063238094420268,-0.33033998767740563,0.29799639768060437,2021-07-10 04:00:00+00:00
2021-07-13,088691,GOLD - COMMODITY EXCHANGE INC.,2021,495798,14757,75926,66111,225970,135938,49647,0.17404467141860194,0.0066806546822002766,-0.12337484217362717,-0.32242768224155804,0.29741951359222912,2021-07-17 04:00:00+00:00
2021-07-20,088691,GOLD - COMMODITY EXCHANGE INC.,2021,490520,14367,78197,67561,232279,135163,44735,0.18435130066052352,0.010306629241921578,-0.13012721193835114,-0.33580282149555574,0.31447851259887466,2021-07-24 04:00:00+00:00
2021-07-27,088691,GOLD - COMMODITY EXCHANGE INC.,2021,500187,13874,70160,67644,240172,131635,41405,0.18039253319258597,-0.0039587674679375517,-0.11252991381223422,-0.34492699730300869,0.29292244700482017,2021-07-31 04:00:00+00:00
2021-08-03,088691,GOLD - COMMODITY EXCHANGE INC.,2021,485663,17427,73826,73284,248169,132920,43047,0.18505218639262205,0.0046596532000360846,-0.11612784997004096,-0.36009537477633669,0.301180036362663,2021-08-07 04:00:00+00:00
2021-08-10,088691,GOLD - COMMODITY EXCHANGE INC.,2021,477232,15344,62975,72207,220217,111892,76489,0.074184044657525067,-0.11086814173509699,-0.099806802561437619,-0.31014265598283436,0.17399084721896269,2021-08-14 04:00:00+00:00
2021-08-17,088691,GOLD - COMMODITY EXCHANGE INC.,2021,485485,14549,66385,73900,236064,117272,58194,0.12168862065769283,0.047504576000167761,-0.10677157893652739,-0.33402473814844946,0.2284601995942202,2021-08-21 04:00:00+00:00
2021-08-24,088691,GOLD - COMMODITY EXCHANGE INC.,2021,504735,14405,69571,73832,253344,126636,51192,0.1494724954679188,0.02778387481022597,-0.10929695780954363,-0.35565593826463393,0.25876945327746242,2021-08-28 04:00:00+00:00
2021-08-31,088691,GOLD - COMMODITY EXCHANGE INC.,2021,507113,13580,66321,72573,260344,136555,54878,0.16106272172079991,0.011590226252881114,-0.10400246098995687,-0.37027447531418045,0.2650651827107568,2021-09-04 04:00:00+00:00
2021-09-07,088691,GOLD - COMMODITY EXCHANGE INC.,2021,506772,14223,66798,72865,256098,129044,61449,0.13338345449235553,-0.027679267228444382,-0.10374487935402903,-0.36156891067383362,0.23712833384638454,2021-09-11 04:00:00+00:00
2021-09-14,088691,GOLD - COMMODITY EXCHANGE INC.,2021,506356,13149,67186,72791,253005,130837,59615,0.14065598116740002,0.0072725266750444939,-0.10671740830561897,-0.35590375151079479,0.24737338947301901,2021-09-18 04:00:00+00:00
2021-09-21,088691,GOLD - COMMODITY EXCHANGE INC.,2021,492765,15089,61902,72105,237936,119777,72933,0.095063569855813629,-0.045592411311586395,-0.095000659543595836,-0.33653161243188945,0.19006422939940948,2021-09-25 04:00:00+00:00
2021-09-28,088691,GOLD - COMMODITY EXCHANGE INC.,2021,490858,18460,60320,72672,220963,118923,88062,0.062871543297654306,-0.032192026558159323,-0.085279245728907341,-0.30210570063032488,0.14815078902656165,2021-10-02 04:00:00+00:00
2021-10-05,088691,GOLD - COMMODITY EXCHANGE INC.,2021,483789,14867,57675,77225,238119,126745,72579,0.1119620330350628,0.049090489737408496,-0.088484856001273288,-0.33257060412700579,0.20044688903633609,2021-10-09 04:00:00+00:00
2021-10-12,088691,GOLD - COMMODITY EXCHANGE INC.,2021,484382,14259,62099,77500,237274,131668,73149,0.12081167343130009,0.0088496403962372849,-0.098765024299003676,-0.32985123311766334,0.21957669773030375,2021-10-16 04:00:00+00:00
2021-10-19,088691,GOLD - COMMODITY EXCHANGE INC.,2021,485974,12474,63126,76694,245232,124560,66761,0.11893434628189986,-0.0018773271494002264,-0.10422779819496517,-0.34680456156090655,0.22316214447686503,2021-10-23 04:00:00+00:00
2021-10-26,088691,GOLD - COMMODITY EXCHANGE INC.,2021,509794,13505,64600,72885,261444,141280,54918,0.16940568151057095,0.050471335228671088,-0.10022675825921842,-0.36987292906546565,0.26963243976978934,2021-10-30 04:00:00+00:00
2021-11-02,088691,GOLD - COMMODITY EXCHANGE INC.,2021,507616,13986,66307,71365,258921,136944,51705,0.167920238920759,-0.0014854425898119528,-0.1030720071865347,-0.36948401941625164,0.27099224610729367,2021-11-06 04:00:00+00:00
2021-11-09,088691,GOLD - COMMODITY EXCHANGE INC.,2021,571025,17412,76212,68244,284933,168133,42523,0.21997285582942955,0.052052616908670551,-0.10297272448666871,-0.37947375333829519,0.32294558031609827,2021-11-13 05:00:00+00:00
2021-11-16,088691,GOLD - COMMODITY EXCHANGE INC.,2021,612612,17998,86192,68512,287857,185468,43083,0.2324228059522177,0.012449950122788156,-0.11131678778737603,-0.35804881393116689,0.34373959373959373,2021-11-20 05:00:00+00:00
2021-11-23,088691,GOLD - COMMODITY EXCHANGE INC.,2021,559823,14322,82848,67987,267295,152273,46934,0.18816483066969381,-0.044257975282523898,-0.12240654635483,-0.35601967050299826,0.31057137702452381,2021-11-27 05:00:00+00:00
2021-11-30,088691,GOLD - COMMODITY EXCHANGE INC.,2021,531868,13584,67407,70183,274963,137469,45384,0.17313506358720585,-0.01502976708248796,-0.10119616145359375,-0.38502034339347357,0.2743312250407996,2021-12-04 05:00:00+00:00
2021-12-07,088691,GOLD - COMMODITY EXCHANGE INC.,2021,499307,11713,65860,76290,267766,125067,44326,0.1617061246888187,-0.011428938898387142,-0.10844430380507383,-0.38348350814228521,0.27015042849389254,2021-12-11 05:00:00+00:00
2021-12-14,088691,GOLD - COMMODITY EXCHANGE INC.,2021,503709,11823,63346,76488,256376,121492,58075,0.12590007325658267,-0.03580605143223603,-0.10228723330335571,-0.35712683315168081,0.22818730655993838,2021-12-18 05:00:00+00:00
2021-12-21,088691,GOLD - COMMODITY EXCHANGE INC.,2021,500846,11693,67486,74493,254729,124120,52372,0.14325361488361693,0.017353541627034258,-0.11139751540393654,-0.35986311161514717,0.25465113028755348,2021-12-25 05:00:00+00:00
2021-12-28,088691,GOLD - COMMODITY EXCHANGE INC.,2021,508912,11047,69200,74017,261528,130389,46726,0.16439580909862608,0.021142194215009152,-0.1142692646272833,-0.36845466406765809,0.27866507372590937,2022-01-01 05:00:00+00:00
2022-01-04,088691,GOLD - COMMODITY EXCHANGE INC.,2022,502717,11574,65049,74428,258411,124252,44744,0.15815657715971412,-0.0062392319389119599,-0.10637197468953706,-0.36597727946339592,0.26452855184925117,2022-01-08 05:00:00+00:00
2022-01-11,088691,GOLD - COMMODITY EXCHANGE INC.,2022,546516,15004,65710,81976,256343,119297,44987,0.13597040159848933,-0.022186175561224791,-0.09278044924576774,-0.3190519582226321,0.22875085084425706,2022-01-15 05:00:00+00:00
2022-01-18,088691,GOLD - COMMODITY EXCHANGE INC.,2022,539204,19188,70150,87223,257329,119807,48014,0.13314626746092387,-0.0028241341375654649,-0.094513393817553276,-0.31547614631938931,0.22765966127847714,2022-01-22 05:00:00+00:00
2022-01-25,088691,GOLD - COMMODITY EXCHANGE INC.,2022,572078,13494,79264,86207,270183,140640,39265,0.17720485668038274,0.044058589219458877,-0.11496684018612846,-0.32159251011225742,0.29217169686651123,2022-01-29 05:00:00+00:00
2022-02-01,088691,GOLD - COMMODITY EXCHANGE INC.,2022,515331,13294,65627,95639,244648,108309,58395,0.096858135838907414,-0.08034672084147533,-0.10155220625190411,-0.28915202074006802,0.19841034209081154,2022-02-05 05:00:00+00:00
2022-02-08,088691,GOLD - COMMODITY EXCHANGE INC.,2022,512842,12653,66144,97101,255044,117234,47767,0.13545497443657112,0.038596838597663705,-0.10430307970096053,-0.30797594580787063,0.23975805413753165,2022-02-12 05:00:00+00:00
2022-02-15,088691,GOLD - COMMODITY EXCHANGE INC.,2022,558645,13840,77522,97299,272492,151530,43824,0.19279864672555916,0.05734367228898804,-0.113993681139185,-0.31360345120783323,0.30679232786474414,2022-02-19 05:00:00+00:00
2022-02-22,088691,GOLD - COMMODITY EXCHANGE INC.,2022,611488,14747,85658,97911,296722,183356,44380,0.22727510597100842,0.034476459245449259,-0.11596466324768434,-0.32512657648228582,0.34323976921869276,2022-02-26 05:00:00+00:00
2022-03-01,088691,GOLD - COMMODITY EXCHANGE INC.,2022,615600,18689,94503,95700,305695,187215,38594,0.24142462638076673,0.014149520409758309,-0.12315464587394412,-0.34112248213125407,0.36457927225471087,2022-03-05 05:00:00+00:00
2022-03-08,088691,GOLD - COMMODITY EXCHANGE INC.,2022,638502,23736,99813,100587,331456,181510,38537,0.2239194239015696,-0.017505202479197124,-0.11914919608709135,-0.36157913365972227,0.34306861998866095,2022-03-12 05:00:00+00:00
2022-03-15,088691,GOLD - COMMODITY EXCHANGE INC.,2022,617605,26287,93725,96765,326768,165597,39060,0.20488338015398191,-0.019036043747587689,-0.10919276884092584,-0.37241116895102855,0.31407614899490777,2022-03-19 04:00:00+00:00
2022-03-22,088691,GOLD - COMMODITY EXCHANGE INC.,2022,605191,28886,93799,103016,319698,152589,37457,0.19024076696447897,-0.01464261318950294,-0.10726035251680874,-0.35803903230550355,0.29750111948128771,2022-03-26 04:00:00+00:00
2022-03-29,088691,GOLD - COMMODITY EXCHANGE INC.,2022,574521,18389,70315,89623,323634,146486,38184,0.1885083399910534,-0.0017324269734255715,-0.090381378574499446,-0.40731496324764455,0.27888971856555284,2022-04-02 04:00:00+00:00
2022-04-05,088691,GOLD - COMMODITY EXCHANGE INC.,2022,560666,18989,71333,87989,314403,148320,46693,0.18126121434151526,-0.0072471256495381386,-0.093360396385726976,-0.4038304445070684,0.27462161072724223,2022-04-09 04:00:00+00:00
2022-04-12,088691,GOLD - COMMODITY EXCHANGE INC.,2022,577639,20272,72001,88326,324690,165244,48219,0.20259193025401678,0.021330715912501519,-0.08955247135321541,-0.40918982270933923,0.29214440160723221,2022-04-16 04:00:00+00:00
2022-04-19,088691,GOLD - COMMODITY EXCHANGE INC.,2022,575202,22596,72545,89457,315033,157560,56294,0.17605293444737674,-0.026538995806640042,-0.086837319758971632,-0.39216831652184797,0.26289025420634837,2022-04-23 04:00:00+00:00
2022-04-26,088691,GOLD - COMMODITY EXCHANGE INC.,2022,557785,22665,66838,90532,295653,138215,57098,0.14542700144320841,-0.030625933004168326,-0.07919359609885529,-0.36774205114874009,0.2246205975420637,2022-04-30 04:00:00+00:00
2022-05-03,088691,GOLD - COMMODITY EXCHANGE INC.,2022,560441,23431,63612,92223,283894,128828,60981,0.12106002237523665,-0.024366979067971764,-0.071695325645340008,-0.34200031760702732,0.19275534802057664,2022-05-07 04:00:00+00:00
2022-05-10,088691,GOLD - COMMODITY EXCHANGE INC.,2022,571447,22242,65143,89722,274577,123931,61939,0.10848250143932858,-0.012577520935908068,-0.075074328852894501,-0.32348581758238298,0.18355683029222308,2022-05-14 04:00:00+00:00
2022-05-17,088691,GOLD - COMMODITY EXCHANGE INC.,2022,555756,24468,62025,89655,258977,115572,72212,0.078019850437961988,-0.030462651001366595,-0.067578217779025326,-0.30466967518119464,0.14559806821698731,2022-05-21 04:00:00+00:00
2022-05-24,088691,GOLD - COMMODITY EXCHANGE INC.,2022,530098,21184,63194,88932,258869,121174,60117,0.11518058924953499,0.037160738811573002,-0.07924949726277028,-0.3205765726337394,0.19443008651230526,2022-05-28 04:00:00+00:00
2022-05-31,088691,GOLD - COMMODITY EXCHANGE INC.,2022,513722,19970,65269,87433,242190,112731,61938,0.09887254195849117,-0.01630804729104382,-0.088178041820284117,-0.30124658862186166,0.18705058377877529,2022-06-04 04:00:00+00:00
2022-06-07,088691,GOLD - COMMODITY EXCHANGE INC.,2022,494130,16570,61112,83943,239287,115215,57684,0.11642887499241091,0.017556333033919735,-0.090142270252767484,-0.31437880719648675,0.20657114524517839,2022-06-11 04:00:00+00:00
2022-06-14,088691,GOLD - COMMODITY EXCHANGE INC.,2022,497456,14920,55975,90077,227591,109111,72206,0.074187465826123317,-0.042241409166287588,-0.082529912193239199,-0.2764344987295359,0.15671737801936253,2022-06-18 04:00:00+00:00
2022-06-21,088691,GOLD - COMMODITY EXCHANGE INC.,2022,500276,13019,57208,89736,232476,113220,63417,0.09955104782160247,0.025363581995479154,-0.088329242258273433,-0.28532250197890763,0.18788029007987589,2022-06-25 04:00:00+00:00
2022-06-28,088691,GOLD - COMMODITY EXCHANGE INC.,2022,497005,13971,57758,88706,226926,110850,74748,0.072639108258468227,-0.026911939563134243,-0.088101729358859571,-0.27810585406585447,0.1607408376173278,2022-07-02 04:00:00+00:00
2022-07-05,088691,GOLD - COMMODITY EXCHANGE INC.,2022,498210,15404,53894,88196,215291,103472,86438,0.034190401637863549,-0.038448706620604678,-0.077256578551213345,-0.25510326970554587,0.11144698018907689,2022-07-09 04:00:00+00:00
2022-07-12,088691,GOLD - COMMODITY EXCHANGE INC.,2022,542493,18149,46218,88915,198634,91669,97802,-0.011305214998165876,-0.045495616636029426,-0.051740759788605567,-0.20224961428073726,0.04043554479043969,2022-07-16 04:00:00+00:00
2022-07-19,088691,GOLD - COMMODITY EXCHANGE INC.,2022,524786,21601,46644,91690,178909,91056,109794,-0.035705983010217497,-0.02440076801205162,-0.047720404126634475,-0.16619917452066177,0.012014421116416978,2022-07-23 04:00:00+00:00
2022-07-26,088691,GOLD - COMMODITY EXCHANGE INC.,2022,487515,16057,41222,90911,174168,92216,111309,-0.039163923161338626,-0.0034579401511211291,-0.05161892454591141,-0.17077833502558895,0.012455001384572784,2022-07-30 04:00:00+00:00
2022-08-02,088691,GOLD - COMMODITY EXCHANGE INC.,2022,459649,13831,44218,87907,193085,96634,80779,0.034493711505953456,0.073657634667292082,-0.066109139800151859,-0.22882242754797683,0.10060285130610531,2022-08-06 04:00:00+00:00
2022-08-09,088691,GOLD - COMMODITY EXCHANGE INC.,2022,453540,12940,49401,83302,201395,100013,59279,0.089813467389866383,0.055319755883912927,-0.080392027164086957,-0.26038056180270758,0.17020549455395334,2022-08-13 04:00:00+00:00
2022-08-16,088691,GOLD - COMMODITY EXCHANGE INC.,2022,453960,14278,48802,82580,201765,96765,60392,0.080123799453696368,-0.0096896679361700155,-0.076050753370340993,-0.26254515816371488,0.15617455282403736,2022-08-20 04:00:00+00:00
2022-08-23,088691,GOLD - COMMODITY EXCHANGE INC.,2022,457762,14957,47144,84037,189922,95850,73739,0.048302392946553009,-0.031821406507143359,-0.070313831204861912,-0.23131015680637537,0.11861622415141493,2022-08-27 04:00:00+00:00
2022-08-30,088691,GOLD - COMMODITY EXCHANGE INC.,2022,459165,14612,45959,86070,184402,91761,79973,0.025672688467108774,-0.022629704479444235,-0.06826957629610271,-0.21415395337188156,0.093942264763211492,2022-09-03 04:00:00+00:00
2022-09-06,088691,GOLD - COMMODITY EXCHANGE INC.,2022,465908,15564,41624,87940,175944,85842,92804,-0.01494286425646265,-0.040615552723571424,-0.055933789503507129,-0.1888870764185204,0.04099092524704448,2022-09-10 04:00:00+00:00
2022-09-13,088691,GOLD - COMMODITY EXCHANGE INC.,2022,463674,12589,39708,88814,172633,80300,98637,-0.039547181856217944,-0.024604317599755295,-0.058487212998787945,-0.18077140404680875,0.01894003114257,2022-09-17 04:00:00+00:00
2022-09-20,088691,GOLD - COMMODITY EXCHANGE INC.,2022,469395,16194,33858,96320,154084,78544,115239,-0.078175097732187171,-0.038627915875969226,-0.037631419167225899,-0.12306053536999755,-0.040543678564961272,2022-09-24 04:00:00+00:00
2022-09-27,088691,GOLD - COMMODITY EXCHANGE INC.,2022,457061,15381,28004,95632,145147,74171,117265,-0.094285007909228752,-0.016109910177041581,-0.027617757804756914,-0.10833346096035322,-0.066667250104471831,2022-10-01 04:00:00+00:00
2022-10-04,088691,GOLD - COMMODITY EXCHANGE INC.,2022,437065,12114,31266,92811,170207,82806,89681,-0.015729925754750438,0.078555082154478317,-0.043819569171633509,-0.17708121217667852,0.028089643416883071,2022-10-08 04:00:00+00:00
2022-10-11,088691,GOLD - COMMODITY EXCHANGE INC.,2022,431395,11578,34246,89504,170564,78365,83945,-0.012934781348879798,0.0027951444058706403,-0.052545810683943948,-0.18790203873480221,0.039611029335064149,2022-10-15 04:00:00+00:00
2022-10-18,088691,GOLD - COMMODITY EXCHANGE INC.,2022,434701,14351,29916,88947,163412,73344,99042,-0.059116496166330419,-0.04618171481745062,-0.035806220827649352,-0.17130165332032823,-0.023310275338681068,2022-10-22 04:00:00+00:00
2022-10-25,088691,GOLD - COMMODITY EXCHANGE INC.,2022,456072,18036,28462,91650,161437,72016,110804,-0.085047974881159116,-0.025931478714828697,-0.02286042554684348,-0.15301750600782332,-0.062187549334315639,2022-10-29 04:00:00+00:00
2022-11-01,088691,GOLD - COMMODITY EXCHANGE INC.,2022,467276,17255,26028,94979,160988,78213,119614,-0.088600741317765089,-0.0035527664366059725,-0.018774771227283233,-0.14126340749364402,-0.069825970090481859,2022-11-05 04:00:00+00:00
2022-11-08,088691,GOLD - COMMODITY EXCHANGE INC.,2022,488471,16738,35324,94889,167447,88059,104405,-0.033463603775863868,0.055137137541901221,-0.038049341721412326,-0.14854105975585039,0.0045857379455484584,2022-11-12 05:00:00+00:00
2022-11-15,088691,GOLD - COMMODITY EXCHANGE INC.,2022,495171,14602,51584,93757,191083,95065,69608,0.051410522829487187,0.084874126605351055,-0.074685310731040386,-0.19655028262963703,0.12609583356052756,2022-11-19 05:00:00+00:00
2022-11-22,088691,GOLD - COMMODITY EXCHANGE INC.,2022,449542,14133,54527,96891,186561,92161,72730,0.043223992418950842,-0.0081865304105363454,-0.089855897780407618,-0.19946968247683197,0.13307989019935845,2022-11-26 05:00:00+00:00
2022-11-29,088691,GOLD - COMMODITY EXCHANGE INC.,2022,433661,12158,48784,98970,181577,88032,73312,0.033943564212599239,-0.0092804282063516028,-0.084457675465398091,-0.19048750060531153,0.11840123967799733,2022-12-03 05:00:00+00:00
2022-12-06,088691,GOLD - COMMODITY EXCHANGE INC.,2022,422100,11712,49665,92319,184445,93629,70142,0.055643212508884148,0.021699648296284908,-0.089914712153518123,-0.21825633736081498,0.14555792466240228,2022-12-10 05:00:00+00:00
2022-12-13,088691,GOLD - COMMODITY EXCHANGE INC.,2022,437040,13758,50601,94229,195915,103737,66288,0.085687808896210874,0.030044596387326726,-0.084301208127402522,-0.23266977850997619,0.16998901702361341,2022-12-17 05:00:00+00:00
2022-12-20,088691,GOLD - COMMODITY EXCHANGE INC.,2022,436653,13860,51557,92184,197001,104813,65718,0.089533336539540556,0.0038455276433296826,-0.086331709618392635,-0.24004644420168875,0.17586504615793319,2022-12-24 05:00:00+00:00
2022-12-27,088691,GOLD - COMMODITY EXCHANGE INC.,2022,440040,13950,56342,91331,202715,106983,56106,0.11561903463321516,0.0260856980936746,-0.096336696663939639,-0.25312244341423507,0.21195573129715478,2022-12-31 05:00:00+00:00
2023-01-03,088691,GOLD - COMMODITY EXCHANGE INC.,2023,449393,13217,57119,90625,206697,109140,54559,0.12145494033062375,0.0058359056974085916,-0.097691775350305862,-0.25828617713226509,0.21914671568092961,2023-01-07 05:00:00+00:00
2023-01-10,088691,GOLD - COMMODITY EXCHANGE INC.,2023,481519,12243,60946,88381,212156,116604,54795,0.12836253605776718,0.0069075957271434313,-0.10114450312448731,-0.25705112363167393,0.22950703918225449,2023-01-14 05:00:00+00:00
2023-01-17,088691,GOLD - COMMODITY EXCHANGE INC.,2023,491818,14854,58789,90498,222476,124222,54845,0.14106234420049693,0.012699808142729752,-0.089331826000675046,-0.2683472341394581,0.23039417020117198,2023-01-21 05:00:00+00:00
2023-01-24,088691,GOLD - COMMODITY EXCHANGE INC.,2023,499927,12705,54314,92041,230986,131501,51622,0.15978132807389878,0.018718983873401845,-0.083230151602133914,-0.2779305778643682,0.2430114796760327,2023-01-28 05:00:00+00:00
2023-01-31,088691,GOLD - COMMODITY EXCHANGE INC.,2023,471642,14955,51775,88758,232458,138125,53678,0.17904893966186217,0.01926761158796339,-0.078067686932037431,-0.30468024476191685,0.25711662659389961,2023-02-04 05:00:00+00:00
2023-02-07,088691,GOLD - COMMODITY EXCHANGE INC.,2023,439755,15251,46233,90840,212824,115521,55945,0.13547543518550101,-0.043573504476361158,-0.070452865800275155,-0.27739081988834691,0.20592830098577616,2023-02-11 05:00:00+00:00
2023-02-14,088691,GOLD - COMMODITY EXCHANGE INC.,2023,426116,12225,42118,92860,192039,106106,64933,0.096623924001914968,-0.03885151118358604,-0.07015225900928386,-0.23275117573618451,0.16677618301119884,2023-02-18 05:00:00+00:00
2023-02-21,088691,GOLD - COMMODITY EXCHANGE INC.,2023,422648,10696,40479,91556,191128,104710,68004,0.086847684124850943,-0.0097762398770640246,-0.070467623175786948,-0.23559084628343208,0.15731530730063789,2023-02-25 05:00:00+00:00
2023-02-28,088691,GOLD - COMMODITY EXCHANGE INC.,2023,426890,12772,41995,93853,192117,99425,72850,0.062252570919909107,-0.024595113204941836,-0.068455574035465816,-0.23018576214012978,0.13070814495537492,2023-03-04 05:00:00+00:00
2023-03-07,088691,GOLD - COMMODITY EXCHANGE INC.,2023,458474,11617,41216,95312,184633,103439,89040,0.031406361102265343,-0.030846209817643765,-0.064559822367244377,-0.19482238905586793,0.095966183469509719,2023-03-11 05:00:00+00:00
2023-03-14,088691,GOLD - COMMODITY EXCHANGE INC.,2023,459064,11602,47669,100461,219834,118560,58839,0.13009297178606904,0.098686610683803702,-0.078566387257550149,-0.26003563773242949,0.20865935904361921,2023-03-18 04:00:00+00:00
2023-03-21,088691,GOLD - COMMODITY EXCHANGE INC.,2023,469874,14502,55788,94971,237253,125090,43861,0.17287400452036078,0.042781032734291735,-0.087866108786610872,-0.30280883811404757,0.26074011330697167,2023-03-25 04:00:00+00:00
2023-03-28,088691,GOLD - COMMODITY EXCHANGE INC.,2023,478611,15709,60038,93156,250335,130530,31370,0.20718286875980702,0.034308864239446235,-0.092620102755682596,-0.3284065765308361,0.29980297151548962,2023-04-01 04:00:00+00:00
2023-04-04,088691,GOLD - COMMODITY EXCHANGE INC.,2023,476592,15763,51702,93463,275774,142348,32217,0.2310802531305603,0.023897384370753283,-0.075408315708194854,-0.38253055024003763,0.30648856883875514,2023-04-08 04:00:00+00:00
2023-04-11,088691,GOLD - COMMODITY EXCHANGE INC.,2023,476567,16516,51449,95817,277432,135015,30409,0.21949904210740567,-0.011581211023154625,-0.073301340629963893,-0.38109017200099882,0.29280038273736958,2023-04-15 04:00:00+00:00
2023-04-18,088691,GOLD - COMMODITY EXCHANGE INC.,2023,482254,17347,51291,97059,279540,137170,34474,0.21295002218747797,-0.0065490199199277066,-0.070386145060486793,-0.37839188477441349,0.28333616724796473,2023-04-22 04:00:00+00:00
2023-04-25,088691,GOLD - COMMODITY EXCHANGE INC.,2023,473209,17543,52563,97156,274064,135979,33176,0.21724650207413637,0.0042964798866584053,-0.074005354927738062,-0.37384749656071631,0.29125185700187445,2023-04-29 04:00:00+00:00
2023-05-02,088691,GOLD - COMMODITY EXCHANGE INC.,2023,493804,18762,54293,98325,280378,143191,29401,0.23043555742764335,0.013189055353506979,-0.071953649626167474,-0.36867461583948286,0.30238920705381084,2023-05-06 04:00:00+00:00
2023-05-09,088691,GOLD - COMMODITY EXCHANGE INC.,2023,518951,18250,55018,99775,285522,143463,32477,0.21386604901040754,-0.016569508417235812,-0.070850619808035822,-0.35792781977489202,0.28471666881844337,2023-05-13 04:00:00+00:00
2023-05-16,088691,GOLD - COMMODITY EXCHANGE INC.,2023,521832,18148,52362,99973,277316,139786,35803,0.19926528078002115,-0.014600768230386391,-0.065565162734366619,-0.33984692391420995,0.26483044351438778,2023-05-20 04:00:00+00:00
2023-05-23,088691,GOLD - COMMODITY EXCHANGE INC.,2023,479080,18435,44860,99737,260335,128550,35411,0.194412206729565,-0.004853074050456152,-0.055157802454704849,-0.33522167487684729,0.24957000918426986,2023-05-27 04:00:00+00:00
2023-05-30,088691,GOLD - COMMODITY EXCHANGE INC.,2023,449515,12396,43768,93334,251967,122904,36201,0.19288121642214387,-0.0015309903074211262,-0.069790774501407069,-0.35289812353314126,0.26267199092355092,2023-06-03 04:00:00+00:00
