cohort,simulator,entry_index,exit_index,entry_time_api,exit_time_api,entry_time_actual_utc,exit_time_actual_utc,raw_episode_id,entry_price,exit_price,tp_distance,sl_distance,exit_reason,same_bar_both_hit,gross_price,spread_points,spread_observed,extra_cost_points,gross_r,net_r,stress_r,risk_mult,risk_guard_reasons,risk_budget,account_pnl,balance_before,balance_after,positive,trade_id,episode_trade_ordinal,candidate_id
B1_31_plus_5_cftc_cot,S5,918932,918938,2020-08-11T04:05:00,2020-08-11T04:11:00,2020-08-11T04:05:00,2020-08-11T04:11:00,504,2016.51,2018.659642857143,2.149642857142887,2.6457142857143223,take_profit,False,2.149642857142908,23.0,True,5.0,0.7475161450571368,0.6501490312965816,0.6327620466964825,0.5,live_post_loss_cap;live_rolling_pf,5.565712604221254,3.618542658109623,795.1018006030363,798.7203432611459,True,S5_000190,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,919707,919716,2020-08-11T17:00:00,2020-08-11T17:09:00,2020-08-11T17:00:00,2020-08-11T17:09:00,514,1943.23,1946.8681428571429,3.6381428571428422,4.477714285714267,take_profit,False,3.6381428571428387,23.0,True,5.0,0.7728045153850813,0.7133276688717595,0.702706803422952,1.0,,11.182084805656043,7.976490487544947,798.7203432611459,806.6968337486909,True,S5_000191,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,919798,919799,2020-08-11T18:31:00,2020-08-11T18:32:00,2020-08-11T18:31:00,2020-08-11T18:32:00,517,1942.44,1944.8932857142859,2.4532857142857,3.019428571428554,take_profit,False,2.453285714285812,23.0,True,5.0,0.7549898883320486,0.6688208915853673,0.6534335707377458,1.0,,11.293755672481673,7.553499738216492,806.6968337486909,814.2503334869074,True,S5_000192,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,919800,919815,2020-08-11T18:33:00,2020-08-11T18:48:00,2020-08-11T18:33:00,2020-08-11T18:48:00,517,1944.85,1941.6442857142856,2.604642857142874,3.2057142857143064,stop_loss,False,-3.2057142857142935,23.0,True,5.0,-0.9330561330561297,-1.0145530145530108,-1.0291060291060252,1.0,,11.399504668816704,-11.565401826159109,814.2503334869074,802.6849316607482,False,S5_000193,1,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,919862,919868,2020-08-11T19:35:00,2020-08-11T19:41:00,2020-08-11T19:35:00,2020-08-11T19:41:00,519,1947.15,1945.4288571428572,1.5,1.7211428571428251,stop_loss,False,-1.7211428571429224,23.0,True,5.0,-0.8821203690145449,-1.0256260067360292,-1.0512520134720085,1.0,live_post_loss_cap,11.237589043250475,-11.52556357576954,802.6849316607482,791.1593680849787,False,S5_000194,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,919898,919898,2020-08-11T20:11:00,2020-08-11T20:11:00,2020-08-11T20:11:00,2020-08-11T20:11:00,522,1937.02,1934.2942857142857,2.2146428571428065,2.725714285714224,stop_loss,False,-2.7257142857142753,23.0,True,5.0,-0.9221846302561783,-1.0169163847269391,-1.0338327694538607,0.5,live_post_loss_cap;live_rolling_pf,5.538115576594851,-5.631800470350784,791.1593680849787,785.527567614628,False,S5_000195,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,919945,919946,2020-08-11T20:58:00,2020-08-11T20:59:00,2020-08-11T20:58:00,2020-08-11T20:59:00,525,1927.48,1924.1942857142858,2.669642857142857,3.2857142857142856,stop_loss,False,-3.2857142857142208,23.0,True,5.0,-0.934579439252318,-1.0142218610320823,-1.028443722064183,0.5,live_post_loss_cap;live_rolling_pf,5.498692973302396,-5.57689462062679,785.527567614628,779.9506729940011,False,S5_000196,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,920044,920065,2020-08-11T22:37:00,2020-08-11T22:58:00,2020-08-11T22:37:00,2020-08-11T22:58:00,531,1919.93,1916.707142857143,2.6185714285713906,3.2228571428570962,stop_loss,False,-3.2228571428570376,23.0,True,5.0,-0.9333884981381699,-1.0144807612742903,-1.0289615225485975,0.5,live_post_loss_cap;live_rolling_pf,5.4596547109580085,-5.538714667467446,779.9506729940011,774.4119583265336,False,S5_000197,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,920188,920190,2020-08-12T02:02:00,2020-08-12T02:04:00,2020-08-12T02:02:00,2020-08-12T02:04:00,535,1927.31,1925.934,1.5,1.375999999999944,stop_loss,False,-1.3759999999999764,35.0,True,5.0,-0.7972190034762578,-1.0289687137891275,-1.057937427578236,0.5,live_rolling_pf,5.420883708285736,-5.577919736915209,774.4119583265336,768.8340385896184,False,S5_000198,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,920219,920226,2020-08-12T02:33:00,2020-08-12T02:40:00,2020-08-12T02:33:00,2020-08-12T02:40:00,538,1918.47,1916.9134285714285,1.5,1.5565714285714942,stop_loss,False,-1.5565714285714876,33.0,True,5.0,-0.8250795093139507,-1.0265031046493973,-1.0530062092987982,0.5,live_post_loss_cap;live_rolling_pf,5.3818382701273295,-5.524473693006645,768.8340385896184,763.3095648966118,False,S5_000199,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,920335,920340,2020-08-12T04:29:00,2020-08-12T04:34:00,2020-08-12T04:29:00,2020-08-12T04:34:00,540,1915.6,1913.5177142857142,1.6918571428571454,2.0822857142857174,stop_loss,False,-2.0822857142857174,25.0,True,5.0,-0.8928090162930297,-1.021438196741394,-1.0428763934827883,0.5,live_post_loss_cap;live_rolling_pf,5.343166954276283,-5.457714818664172,763.3095648966118,757.8518500779477,False,S5_000200,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,921395,921399,2020-08-12T22:09:00,2020-08-12T22:13:00,2020-08-12T22:09:00,2020-08-12T22:13:00,556,1927.09,1928.9814999999999,1.891500000000011,2.3280000000000136,take_profit,False,1.8914999999999509,23.0,True,5.0,0.7394448788115484,0.629984362783402,0.6104378420640901,0.5,live_rolling_pf,5.304962950545634,3.3420437039890474,757.8518500779477,761.1938937819367,True,S5_000201,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,921405,921406,2020-08-12T22:19:00,2020-08-12T22:20:00,2020-08-12T22:19:00,2020-08-12T22:20:00,557,1924.8,1926.4305714285715,1.6305714285714448,2.0068571428571627,take_profit,False,1.6305714285715567,23.0,True,5.0,0.7289564439903433,0.6037808149189432,0.581428024013336,0.5,live_rolling_pf,5.3283572564735575,3.217159886492869,761.1938937819367,764.4110536684295,True,S5_000202,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,921407,921409,2020-08-12T22:21:00,2020-08-12T22:23:00,2020-08-12T22:21:00,2020-08-12T22:23:00,558,1924.92,1922.825142857143,1.7020714285714218,2.0948571428571348,stop_loss,False,-2.0948571428571086,23.0,True,5.0,-0.901069190119197,-1.021506697800161,-1.0430133956003331,0.5,live_rolling_pf,5.350877375679007,-5.465957078363454,764.4110536684295,758.9450965900661,False,S5_000203,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,921426,921433,2020-08-12T22:40:00,2020-08-12T22:47:00,2020-08-12T22:40:00,2020-08-12T22:47:00,560,1920.83,1918.3865714285714,1.9852857142857245,2.443428571428584,stop_loss,False,-2.4434285714285124,23.0,True,5.0,-0.9139681521855032,-1.0187025756118147,-1.037405151223656,0.5,live_post_loss_cap;live_rolling_pf,5.312615676130463,-5.411975272509805,758.9450965900661,753.5331213175563,False,S5_000204,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,921516,921516,2020-08-13T01:11:00,2020-08-13T01:11:00,2020-08-13T01:11:00,2020-08-13T01:11:00,565,1917.73,1919.4422857142856,1.712285714285677,2.107428571428526,take_profit,False,1.7122857142855992,23.0,True,5.0,0.732551032881031,0.6127612761275755,0.5913702481358869,0.5,live_rolling_pf,5.274731849222894,3.2321514191605862,753.5331213175563,756.7652727367168,True,S5_000205,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,921569,921569,2020-08-13T02:04:00,2020-08-13T02:04:00,2020-08-13T02:04:00,2020-08-13T02:04:00,566,1915.1,1913.4885714285713,1.5,1.6114285714285612,stop_loss,False,-1.6114285714286325,23.0,True,5.0,-0.8750969743987967,-1.0271528316524827,-1.0543056633049266,0.5,live_rolling_pf,5.297356909157018,-5.441195149514474,756.7652727367168,751.3240775872024,False,S5_000206,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,922777,922777,2020-08-13T22:12:00,2020-08-13T22:12:00,2020-08-13T22:12:00,2020-08-13T22:12:00,570,1945.04,1947.185,2.1449999999999916,2.63999999999999,take_profit,False,2.144999999999982,23.0,True,5.0,0.7473867595818778,0.6498257839721214,0.6324041811846649,0.5,live_rolling_pf,5.259268543110417,3.4176083041466434,751.3240775872024,754.741685891349,True,S5_000207,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,922780,922782,2020-08-13T22:15:00,2020-08-13T22:17:00,2020-08-13T22:15:00,2020-08-13T22:17:00,571,1945.63,1947.6645,2.034500000000008,2.5040000000000098,take_profit,False,2.03449999999998,23.0,True,5.0,0.7441477688368591,0.6417337234820679,0.6234455010972838,0.5,live_rolling_pf,5.283191801239443,3.390402346479321,754.741685891349,758.1320882378283,True,S5_000208,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,922897,922897,2020-08-14T01:13:00,2020-08-14T01:13:00,2020-08-14T01:13:00,2020-08-14T01:13:00,572,1949.55,1948.174,1.5,1.375999999999996,stop_loss,False,-1.3759999999999764,38.0,True,5.0,-0.7835990888382572,-1.0284738041002168,-1.0569476082004445,0.5,live_rolling_pf,5.306924617664798,-5.458032949602804,758.1320882378283,752.6740552882254,False,S5_000209,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,924372,924373,2020-08-17T02:50:00,2020-08-17T02:51:00,2020-08-17T02:50:00,2020-08-17T02:51:00,573,1939.97,1938.6042857142859,1.5,1.365714285714239,stop_loss,False,-1.365714285714148,45.0,True,5.0,-0.7521636506687083,-1.0275373721478656,-1.0550747442957813,0.5,live_rolling_pf,5.268718387017578,-5.413805045983183,752.6740552882254,747.2602502422423,False,S5_000210,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,924393,924396,2020-08-17T03:11:00,2020-08-17T03:14:00,2020-08-17T03:11:00,2020-08-17T03:14:00,575,1932.6,1935.2371428571428,2.637142857142866,3.245714285714296,take_profit,False,2.6371428571428623,27.0,True,5.0,0.7501015847216571,0.6590816741162124,0.6448598130841117,0.5,live_post_loss_cap;live_rolling_pf,5.230821751695696,3.447538757111098,747.2602502422423,750.7077889993534,True,S5_000211,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,924403,924428,2020-08-17T03:21:00,2020-08-17T03:46:00,2020-08-17T03:21:00,2020-08-17T03:46:00,576,1934.36,1932.1062857142856,1.8311428571428598,2.253714285714289,stop_loss,False,-2.2537142857142953,23.0,True,5.0,-0.9073967560105859,-1.0201311399977018,-1.040262279995401,0.5,live_post_loss_cap;live_rolling_pf,5.254954522995474,-5.360742748179452,750.7077889993534,745.347046251174,False,S5_000212,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,924443,924445,2020-08-17T04:01:00,2020-08-17T04:03:00,2020-08-17T04:01:00,2020-08-17T04:03:00,579,1938.77,1936.5528571428572,1.8014285714285798,2.2171428571428673,stop_loss,False,-2.2171428571427896,32.0,True,5.0,-0.8738738738738439,-1.0197072072071767,-1.0394144144143838,0.5,live_post_loss_cap;live_rolling_pf,5.217429323758218,-5.320250284530321,745.347046251174,740.0267959666437,False,S5_000213,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,924460,924463,2020-08-17T04:18:00,2020-08-17T04:21:00,2020-08-17T04:18:00,2020-08-17T04:21:00,581,1933.68,1935.9615000000001,2.281499999999994,2.8079999999999927,take_profit,False,2.281500000000051,36.0,True,5.0,0.7201704545454723,0.5907512626262801,0.5749684343434518,0.5,live_post_loss_cap;live_rolling_pf,5.180187571766506,3.0602023486620276,740.0267959666437,743.0869983153058,True,S5_000214,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,924470,924472,2020-08-17T04:28:00,2020-08-17T04:30:00,2020-08-17T04:28:00,2020-08-17T04:30:00,582,1935.0,1936.6881428571428,1.6881428571428632,2.077714285714293,take_profit,False,1.6881428571427932,23.0,True,5.0,0.7315216045561171,0.6101894267673345,0.588522966447909,0.5,live_post_loss_cap;live_rolling_pf,5.20160898820714,3.1739668067819293,743.0869983153058,746.2609651220877,True,S5_000215,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,924475,924484,2020-08-17T04:33:00,2020-08-17T04:42:00,2020-08-17T04:33:00,2020-08-17T04:42:00,583,1937.08,1938.58,1.5,1.7942857142857198,take_profit,False,1.5,30.0,True,5.0,0.7162346521145957,0.5491132332878567,0.5252387448840369,0.5,live_post_loss_cap;live_rolling_pf,5.223826755854613,2.8684724000429416,746.2609651220877,749.1294375221306,True,S5_000216,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,924485,924493,2020-08-17T04:43:00,2020-08-17T04:51:00,2020-08-17T04:43:00,2020-08-17T04:51:00,583,1938.35,1939.85,1.5,1.5634285714285268,take_profit,False,1.5,23.0,True,5.0,0.8363868089852049,0.6802612713079665,0.6523817110084598,0.5,live_post_loss_cap;live_rolling_pf,5.243906062654914,3.567226204801185,749.1294375221306,752.6966637269318,True,S5_000217,1,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,925653,925677,2020-08-18T01:12:00,2020-08-18T01:36:00,2020-08-18T01:12:00,2020-08-18T01:36:00,584,1981.67,1983.17,1.5,1.3760000000000219,take_profit,False,1.5,45.0,True,5.0,0.8214676889375586,0.5476451259583724,0.5202628696604538,0.5,live_rolling_pf,5.268876646088523,2.885474614506276,752.6966637269318,755.582138341438,True,S5_000218,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,926612,926625,2020-08-18T17:11:00,2020-08-18T17:24:00,2020-08-18T17:11:00,2020-08-18T17:24:00,585,1996.2,1992.1417142857144,3.297357142857079,4.058285714285636,stop_loss,False,-4.058285714285603,23.0,True,5.0,-0.9463655140249096,-1.0116596708641408,-1.023319341728289,0.5,live_rolling_pf,5.289074968390066,-5.35074384169726,755.582138341438,750.2313944997408,False,S5_000219,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,926905,926906,2020-08-18T22:04:00,2020-08-18T22:05:00,2020-08-18T22:04:00,2020-08-18T22:05:00,588,2002.45,2003.95,1.5,1.6388571428571854,take_profit,False,1.5,26.0,True,5.0,0.7899488414083482,0.6266927475172895,0.6003611194703448,0.5,live_rolling_pf,5.251619761498185,3.2911520172493907,750.2313944997408,753.5225465169901,True,S5_000220,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,927234,927235,2020-08-19T04:34:00,2020-08-19T04:35:00,2020-08-19T04:34:00,2020-08-19T04:35:00,589,1997.01,1998.532857142857,1.522857142857088,1.874285714285647,take_profit,False,1.5228571428569921,23.0,True,5.0,0.7236931432450295,0.5906313645620653,0.5668703326543931,0.5,live_rolling_pf,5.274657825618931,3.1153783491432856,753.5225465169901,756.6379248661334,True,S5_000221,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,927236,927242,2020-08-19T04:36:00,2020-08-19T04:42:00,2020-08-19T04:36:00,2020-08-19T04:42:00,589,1998.04,1995.873142857143,1.7605714285713896,2.166857142857095,stop_loss,False,-2.1668571428569976,30.0,True,5.0,-0.8783877692841834,-1.020268705119257,-1.040537410238553,0.5,live_rolling_pf,5.296465474062934,-5.403817970931041,756.6379248661334,751.2341068952023,False,S5_000222,1,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,928035,928037,2020-08-19T17:55:00,2020-08-19T17:57:00,2020-08-19T17:55:00,2020-08-19T17:57:00,594,1970.41,1966.2557142857145,3.3753571428571343,4.154285714285704,stop_loss,False,-4.1542857142856064,23.0,True,5.0,-0.9475399152818282,-1.0114043662430536,-1.0228087324861295,0.5,live_rolling_pf,5.258638748266416,-5.31861019049156,751.2341068952023,745.9154967047108,False,S5_000223,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,928316,928319,2020-08-19T22:36:00,2020-08-19T22:39:00,2020-08-19T22:36:00,2020-08-19T22:39:00,597,1941.2,1938.7405714285715,1.9982857142856916,2.4594285714285435,stop_loss,False,-2.459428571428589,23.0,True,5.0,-0.9144799745033624,-1.018591309890594,-1.0371826197811709,0.5,live_rolling_pf,5.221408476932976,-5.318481299993012,745.9154967047108,740.5970154047178,False,S5_000224,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,928429,928441,2020-08-20T01:30:00,2020-08-20T01:42:00,2020-08-20T01:30:00,2020-08-20T01:42:00,601,1936.24,1937.74,1.5,1.6914285714285922,take_profit,False,1.5,44.0,True,5.0,0.7037533512064275,0.47386058981232787,0.4504021447721136,0.5,live_rolling_pf,5.184179107833025,2.4565781697305047,740.5970154047178,743.0535935744483,True,S5_000225,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,928483,928483,2020-08-20T02:24:00,2020-08-20T02:24:00,2020-08-20T02:24:00,2020-08-20T02:24:00,606,1934.52,1933.3885714285714,1.5,1.131428571428556,stop_loss,False,-1.1314285714286143,23.0,True,5.0,-0.8310598111228111,-1.0367261280168325,-1.073452256033622,0.5,live_rolling_pf,5.201375155021139,-5.392401524828017,743.0535935744483,737.6611920496202,False,S5_000226,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,928508,928508,2020-08-20T02:49:00,2020-08-20T02:49:00,2020-08-20T02:49:00,2020-08-20T02:49:00,609,1930.76,1929.2902857142858,1.5,1.4697142857143004,stop_loss,False,-1.4697142857141898,23.0,True,5.0,-0.8646831400234695,-1.0294167086904709,-1.058833417381007,0.5,live_post_loss_cap;live_rolling_pf,5.163628344347342,-5.315525295138866,737.6611920496202,732.3456667544814,False,S5_000227,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,928596,928601,2020-08-20T04:17:00,2020-08-20T04:22:00,2020-08-20T04:17:00,2020-08-20T04:22:00,611,1940.27,1937.6117142857142,2.1598571428571844,2.6582857142857654,stop_loss,False,-2.6582857142857392,31.0,True,5.0,-0.8955626143035833,-1.016844739628444,-1.033689479256897,0.5,live_post_loss_cap;live_rolling_pf,5.12641966728137,-5.2127728718028585,732.3456667544814,727.1328938826786,False,S5_000228,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,930873,930885,2020-08-21T19:15:00,2020-08-21T19:27:00,2020-08-21T19:15:00,2020-08-21T19:27:00,620,1937.32,1935.6902857142857,1.5,1.6297142857143627,stop_loss,False,-1.6297142857142717,23.0,True,5.0,-0.8763250883391788,-1.0268858503609886,-1.053771700722026,0.5,live_rolling_pf,5.08993025717875,-5.226777360421126,727.1328938826786,721.9061165222574,False,S5_000229,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,930903,930907,2020-08-21T19:45:00,2020-08-21T19:49:00,2020-08-21T19:45:00,2020-08-21T19:49:00,621,1934.56,1936.06,1.5,1.4788571428570711,take_profit,False,1.5,23.0,True,5.0,0.8777796355124929,0.7139274368834942,0.6846681156997445,0.5,live_post_loss_cap;live_rolling_pf,5.053342815655802,3.6077200840747667,721.9061165222574,725.5138366063322,True,S5_000230,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,930908,930909,2020-08-21T19:50:00,2020-08-21T19:51:00,2020-08-21T19:50:00,2020-08-21T19:51:00,621,1936.56,1935.190857142857,1.5,1.3691428571429114,stop_loss,False,-1.3691428571428332,23.0,True,5.0,-0.8561729497944888,-1.0312667500446169,-1.0625335000892826,0.5,live_post_loss_cap;live_rolling_pf,5.078596856244325,-5.237388074725894,725.5138366063322,720.2764485316063,False,S5_000231,1,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,931164,931166,2020-08-24T01:08:00,2020-08-24T01:10:00,2020-08-24T01:08:00,2020-08-24T01:10:00,622,1932.47,1930.214,1.8330000000000644,2.2560000000000793,stop_loss,False,-2.2560000000000855,23.0,True,5.0,-0.9074818986323465,-1.0201126307321018,-1.0402252614642007,0.5,live_rolling_pf,5.041935139721244,-5.143341719361666,720.2764485316063,715.1331068122447,False,S5_000232,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,931343,931351,2020-08-24T04:07:00,2020-08-24T04:15:00,2020-08-24T04:07:00,2020-08-24T04:15:00,623,1931.99,1933.4970714285714,1.5070714285714093,1.854857142857119,take_profit,False,1.5070714285714075,31.0,True,5.0,0.6961528309357244,0.5298601029431135,0.5067638907219174,0.5,live_rolling_pf,5.005931747685713,2.6524435111549516,715.1331068122447,717.7855503233997,True,S5_000233,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,931353,931395,2020-08-24T04:17:00,2020-08-24T04:59:00,2020-08-24T04:17:00,2020-08-24T04:59:00,627,1933.63,1935.2225,1.5925000000000296,1.9600000000000364,take_profit,False,1.5924999999999727,23.0,True,5.0,0.727168949771665,0.5993150684931282,0.5764840182648181,0.5,live_rolling_pf,5.024498852263798,3.011257873788122,717.7855503233997,720.7968081971878,True,S5_000234,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,932120,932120,2020-08-24T17:04:00,2020-08-24T17:04:00,2020-08-24T17:04:00,2020-08-24T17:04:00,632,1939.7,1941.8672857142858,2.1672857142857276,2.667428571428588,take_profit,False,2.167285714285754,23.0,True,5.0,0.7480031555073557,0.6513657430233804,0.6341090622226705,0.5,live_rolling_pf,5.045577657380315,3.2865164397816957,720.7968081971878,724.0833246369696,True,S5_000235,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,932168,932172,2020-08-24T17:52:00,2020-08-24T17:56:00,2020-08-24T17:52:00,2020-08-24T17:56:00,633,1932.54,1930.004,2.060500000000005,2.5360000000000067,stop_loss,False,-2.536000000000058,23.0,True,5.0,-0.9168474331164325,-1.0180766449747114,-1.036153289949404,0.5,live_rolling_pf,5.068583272458787,-5.160206252799786,724.0833246369696,718.9231183841698,False,S5_000236,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,932425,932434,2020-08-24T22:09:00,2020-08-24T22:18:00,2020-08-24T22:09:00,2020-08-24T22:18:00,635,1925.44,1923.894857142857,1.5,1.545142857142933,stop_loss,False,-1.5451428571429915,23.0,True,5.0,-0.8704329631418379,-1.0281667471431188,-1.0563334942862046,0.5,live_rolling_pf,5.032461828689189,-5.174209908525275,718.9231183841698,713.7489084756445,False,S5_000237,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,933496,933497,2020-08-25T17:01:00,2020-08-25T17:02:00,2020-08-25T17:01:00,2020-08-25T17:02:00,639,1920.88,1918.472,1.9565000000000363,2.4080000000000448,stop_loss,False,-2.408000000000129,23.0,True,5.0,-0.912812736921944,-1.0189537528430948,-1.0379075056861573,0.5,live_rolling_pf,4.9962423593295116,-5.090939902152444,713.7489084756445,708.6579685734921,False,S5_000238,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,933546,933548,2020-08-25T17:51:00,2020-08-25T17:53:00,2020-08-25T17:51:00,2020-08-25T17:53:00,640,1919.17,1917.306,1.5144999999999738,1.863999999999968,stop_loss,False,-1.8640000000000327,23.0,True,5.0,-0.8901623686724266,-1.0238777459408146,-1.0477554918815981,0.5,live_post_loss_cap;live_rolling_pf,4.960605780014445,-5.079053864542167,708.6579685734921,703.5789147089499,False,S5_000239,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,933587,933587,2020-08-25T18:32:00,2020-08-25T18:32:00,2020-08-25T18:32:00,2020-08-25T18:32:00,642,1914.94,1916.565,1.6250000000000633,2.0000000000000777,take_profit,False,1.625,23.0,True,5.0,0.7286995515694813,0.6031390134528938,0.5807174887892174,0.5,live_post_loss_cap;live_rolling_pf,4.92505240296265,2.9704912475266965,703.5789147089499,706.5494059564767,True,S5_000240,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,934925,934933,2020-08-26T17:51:00,2020-08-26T17:59:00,2020-08-26T17:51:00,2020-08-26T17:59:00,650,1935.66,1937.7752857142857,2.115285714285712,2.6034285714285685,take_profit,False,2.115285714285619,23.0,True,5.0,0.7465463345769562,0.647726126852846,0.6300796611878263,0.5,live_rolling_pf,4.945845841695337,3.203553571052575,706.5494059564767,709.7529595275292,True,S5_000241,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,936257,936261,2020-08-27T17:04:00,2020-08-27T17:08:00,2020-08-27T17:04:00,2020-08-27T17:08:00,652,1926.39,1920.1522857142859,5.06814285714285,6.2377142857142776,stop_loss,False,-6.237714285714219,23.0,True,5.0,-0.9644387507178421,-1.0077307063656755,-1.01546141273136,0.5,live_rolling_pf,4.968270716692705,-5.00667895874864,709.7529595275292,704.7462805687805,False,S5_000242,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,936433,936434,2020-08-27T20:00:00,2020-08-27T20:01:00,2020-08-27T20:00:00,2020-08-27T20:01:00,653,1920.56,1922.1757142857143,1.615714285714273,1.9885714285714131,take_profit,False,1.6157142857143754,23.0,True,5.0,0.7282678686413847,0.6020605280103472,0.5795235028976619,0.5,live_rolling_pf,4.933223963981464,2.9700994245479784,704.7462805687805,707.7163799933285,True,S5_000243,0,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,936435,936435,2020-08-27T20:02:00,2020-08-27T20:02:00,2020-08-27T20:02:00,2020-08-27T20:02:00,653,1922.07,1923.838,1.7680000000000178,2.176000000000022,take_profit,False,1.768000000000029,23.0,True,5.0,0.7348295926849597,0.6184538653366648,0.5976724854530407,0.5,live_rolling_pf,4.954014659953299,3.0638295153826207,707.7163799933285,710.7802095087111,True,S5_000244,1,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,936436,936438,2020-08-27T20:03:00,2020-08-27T20:05:00,2020-08-27T20:03:00,2020-08-27T20:05:00,653,1923.14,1921.028,1.7160000000000228,2.112000000000028,stop_loss,False,-2.11200000000008,23.0,True,5.0,-0.9017933390264965,-1.021349274124702,-1.0426985482493811,0.5,live_rolling_pf,4.9754614665609775,-5.0816839573074795,710.7802095087111,705.6985255514036,False,S5_000245,2,B1_31_plus_5_cftc_cot
B1_31_plus_5_cftc_cot,S5,936453,936454,2020-08-27T20:20:00,2020-08-27T20:21:00,2020-08-27T20:20:00,2020-08-27T20:21:00,656,1924.77,1926.4312142857143,1.6612142857143164,2.0445714285714662,take_profit,False,1.6612142857143226,23.0,True,5.0,0.7303416656199011,0.6072415525687789,0.5852593895239356,0.5,live_post_loss_cap;live_rolling_pf,4.939889678859825,2.999706278109327,705.6985255514036,708.6982318295129,True,S5_000246,0,B1_31_plus_5_cftc_cot
