url,path,acquisition_utc,status,http_status,bytes,sha256,final_url,error
https://www.bea.gov/news/2020/personal-income-state-2nd-quarter-2020,sources/b0e67b74df2708afcc52e12c.html,2026-09-05T17:17:24.978331+00:00,ok,200,54874,b03a93dcf3e4705d6d57e13f386d2e66c9b72dca9706f1011e6d410fc221a3ce,https://www.bea.gov/news/2020/personal-income-state-2nd-quarter-2020,
https://www.bea.gov/news/2020/personal-income-state-3rd-quarter-2020,sources/85799e973a463b3928195308.html,2026-09-05T17:17:25.763124+00:00,ok,200,53578,45795a62af935d69ea694890afb3c4c3b4675d46a9aa5faede112b004b32fe13,https://www.bea.gov/news/2020/personal-income-state-3rd-quarter-2020,
https://www.bea.gov/news/2021/personal-consumption-expenditures-state-2020,sources/503ecde5cdc4a4e65330e7ce.html,2026-09-05T17:17:26.702043+00:00,ok,200,49809,229b354df62d202dce808ceaf4674777835c96fad63f25b67e8908646648ec10,https://www.bea.gov/news/2021/personal-consumption-expenditures-state-2020,
https://www.bea.gov/news/2021/personal-income-and-outlays-april-2021,sources/65e6e96150d4ee6d4fc845c8.html,2026-09-05T17:17:26.847725+00:00,ok,200,61814,5c3eba89ad4836c09d2f55c30074335c113da9f10645f1f861adbddc37b39377,https://www.bea.gov/news/2021/personal-income-and-outlays-april-2021,
https://www.bea.gov/news/2021/personal-income-and-outlays-august-2021,sources/d7c955a24fe70416eb3ea72f.html,2026-09-05T17:17:26.983411+00:00,ok,200,60884,cadb0090cafa90ce00a33dbe8f11ed068af1558a424dcaf474dcb43fcbc72ad2,https://www.bea.gov/news/2021/personal-income-and-outlays-august-2021,
https://www.bea.gov/news/2021/personal-income-and-outlays-december-2020,sources/4ac37397285d3c2935f4b5ac.html,2026-09-05T17:17:27.635375+00:00,ok,200,63564,f4353222f10979f568fc76ea5e04071aeb09eab4dbd98a95136fe460e9748452,https://www.bea.gov/news/2021/personal-income-and-outlays-december-2020,
https://www.bea.gov/news/2021/personal-income-and-outlays-february-2021,sources/41187dbe70806118187ffb6f.html,2026-09-05T17:17:27.988748+00:00,ok,200,60508,05eafcf624f60bc5895fb0ea1d982682cef54322acd1cc6cc5cc36aef5d33902,https://www.bea.gov/news/2021/personal-income-and-outlays-february-2021,
https://www.bea.gov/news/2021/personal-income-and-outlays-january-2021,sources/fd8ab174b2dabe091b84086a.html,2026-09-05T17:17:28.689037+00:00,ok,200,61278,cc168450c7ecea2d4a340ebe11452b0061b5411cdf2c32006c71954582ea598c,https://www.bea.gov/news/2021/personal-income-and-outlays-january-2021,
https://www.bea.gov/news/2021/personal-income-and-outlays-july-2021,sources/2c50f11337eb970a65d0ba64.html,2026-09-05T17:17:28.717633+00:00,ok,200,61075,d758092a8fb112add4dd145769c5205c79fb323ec6ec3d930251038898d5e802,https://www.bea.gov/news/2021/personal-income-and-outlays-july-2021,
https://www.bea.gov/news/2021/personal-income-and-outlays-june-2021-and-annual-update,sources/8e2769cb6d70766f689ce28a.html,2026-09-05T17:17:28.941514+00:00,ok,200,66355,096a009057329633dc3b0873c89d8556fb3aa60415df8730b705ce730b0907bd,https://www.bea.gov/news/2021/personal-income-and-outlays-june-2021-and-annual-update,
https://www.bea.gov/news/2021/personal-income-and-outlays-march-2021,sources/9d564c57052f5246b55d37ba.html,2026-09-05T17:17:29.373877+00:00,ok,200,60920,7c9e712aca7ad70661a1ab48a5e64a4ba4b01e78c649460998d3ada5d21749ed,https://www.bea.gov/news/2021/personal-income-and-outlays-march-2021,
https://www.bea.gov/news/2021/personal-income-and-outlays-may-2021,sources/95ccabd2181ef5e3c073615b.html,2026-09-05T17:17:30.358871+00:00,ok,200,61384,e5671ccdb73a09a325d40fd9d094f6fa15c2e9775ef0dc79c223658ad0fb7aaa,https://www.bea.gov/news/2021/personal-income-and-outlays-may-2021,
https://www.bea.gov/news/2021/personal-income-and-outlays-november-2021,sources/f347187901a23cee2914a8a4.html,2026-09-05T17:17:30.431527+00:00,ok,200,64997,9cbcb6a8a9863cee8047c6ccf33da7ed96cc4878ffe6379af1eb79fe7e2adfd7,https://www.bea.gov/news/2021/personal-income-and-outlays-november-2021,
https://www.bea.gov/news/2021/personal-income-and-outlays-october-2021,sources/f0ab6beb812b273df7b8691c.html,2026-09-05T17:17:30.476702+00:00,ok,200,61970,d701bc0d27cdd2218f6fd2c9a1b49cd82b2124c384f6253d5383375a0ac2cd73,https://www.bea.gov/news/2021/personal-income-and-outlays-october-2021,
https://www.bea.gov/news/2021/personal-income-and-outlays-september-2021,sources/6e2f23b1348cdab328af05b4.html,2026-09-05T17:17:30.758868+00:00,ok,200,61027,ecc5b373b6f6470bbd766a799f4504415c75bf6e8e40c85bcdfb2ae3315eb013,https://www.bea.gov/news/2021/personal-income-and-outlays-september-2021,
https://www.bea.gov/news/2021/personal-income-county-and-metropolitan-area-2020,sources/ae1b3f1a62415de634ed7a51.html,2026-09-05T17:17:31.438266+00:00,ok,200,51250,79579f45ea4ffcc46052b5a9101fa32572a34c3fba6480d6757af40e84b215b8,https://www.bea.gov/news/2021/personal-income-county-and-metropolitan-area-2020,
https://www.bea.gov/news/2021/personal-income-state-1st-quarter-2021,sources/25e6d63525ac2abb1b326556.html,2026-09-05T17:17:32.262464+00:00,ok,200,55594,ed4240740e10f7e46e2b0bf295bbbf009f8e4648a0bac003e4248a3433110b74,https://www.bea.gov/news/2021/personal-income-state-1st-quarter-2021,
https://www.bea.gov/news/2021/personal-income-state-2nd-quarter-2021,sources/06921b213ad2cea170027626.html,2026-09-05T17:17:32.277043+00:00,ok,200,56307,a13e6bea4aae4e549ff55e4078e71b193d712f6e905cfa3a08771721b926c6ba,https://www.bea.gov/news/2021/personal-income-state-2nd-quarter-2021,
https://www.bea.gov/news/2021/personal-income-state-3rd-quarter-2021,sources/6dcc88414b12da84e06def24.html,2026-09-05T17:17:32.434598+00:00,ok,200,55095,a903cece98a8db8c7b8c22c7fb534a86813e861c7fcabd16a85f31e49fbcbc7d,https://www.bea.gov/news/2021/personal-income-state-3rd-quarter-2021,
https://www.bea.gov/news/2022/personal-consumption-expenditures-state-2021,sources/475d060898e2d8ed25a95f27.html,2026-09-05T17:17:33.096806+00:00,ok,200,48913,0b20d9f9a3622f1602fa21c6bbf026ef515fbbf4388b2857f832c59182a3130b,https://www.bea.gov/news/2022/personal-consumption-expenditures-state-2021,
https://www.bea.gov/news/2022/personal-income-and-outlays-april-2022,sources/1800b4f3d0c028f0c3efc4dc.html,2026-09-05T17:17:33.873439+00:00,ok,200,63676,ce047bf2f9901b8bd3fc97bb3b0d0a4e67f86717aa45e6b474d2cdc6208f19ab,https://www.bea.gov/news/2022/personal-income-and-outlays-april-2022,
https://www.bea.gov/news/2022/personal-income-and-outlays-august-2022-and-annual-update,sources/8474596a63acc70f77c914e5.html,2026-09-05T17:17:34.087855+00:00,ok,200,63814,6aef5ee4cbd93ebbeae83cda5eb8af892ba282c81cb7090b3dbbb3258b64b688,https://www.bea.gov/news/2022/personal-income-and-outlays-august-2022-and-annual-update,
https://www.bea.gov/news/2022/personal-income-and-outlays-december-2021,sources/ef4641c4b4132e538dd032b5.html,2026-09-05T17:17:34.268967+00:00,ok,200,65826,79afced585c9c630ce37efb0551bb72bcc54aa2b9db3229a64b31b0fda7a8b54,https://www.bea.gov/news/2022/personal-income-and-outlays-december-2021,
https://www.bea.gov/news/2022/personal-income-and-outlays-february-2022,sources/bc02ceb142aa6ba77e562436.html,2026-09-05T17:17:34.510468+00:00,ok,200,62370,6b9d1e9970baedb1f98dd1c27dfd0cf9e9ed13ec4e864d1e133c9423ce6941af,https://www.bea.gov/news/2022/personal-income-and-outlays-february-2022,
https://www.bea.gov/news/2022/personal-income-and-outlays-january-2022,sources/1f9bc210656c6e6d7e702c36.html,2026-09-05T17:17:34.984122+00:00,ok,200,62850,e0ef2bab62a56a85ec284187ee6597b131aac998c98c8c8733076f1d1afcdf46,https://www.bea.gov/news/2022/personal-income-and-outlays-january-2022,
https://www.bea.gov/news/2022/personal-income-and-outlays-july-2022,sources/bd90e34059241927b5ff372b.html,2026-09-05T17:17:35.299321+00:00,ok,200,64247,5266bb1b873c1e57d6e79af8ee5a74e82e15b7d34a2f59b4408285f64a1edc34,https://www.bea.gov/news/2022/personal-income-and-outlays-july-2022,
https://www.bea.gov/news/2022/personal-income-and-outlays-june-2022,sources/ad854200f15179dbeea8c1e2.html,2026-09-05T17:17:35.603162+00:00,ok,200,63654,2a4f7ab470377023609c37dce01ea5f56b0369a2145b4ac777b84c2fdbc69146,https://www.bea.gov/news/2022/personal-income-and-outlays-june-2022,
https://www.bea.gov/news/2022/personal-income-and-outlays-march-2022,sources/dbcbdd78059c08df9216e9da.html,2026-09-05T17:17:35.706573+00:00,ok,200,63548,370e7e8c656b763872dfe8fe9a839c1f9279fbc28e57b46fe58813f639c64e9c,https://www.bea.gov/news/2022/personal-income-and-outlays-march-2022,
https://www.bea.gov/news/2022/personal-income-and-outlays-may-2022,sources/aed6ea6616b865e0e5b8e74b.html,2026-09-05T17:17:35.922613+00:00,ok,200,62305,e7218be3231ae9fa0f263b95f942f7de074cfa7e3601650fe0122ce0a2ed5217,https://www.bea.gov/news/2022/personal-income-and-outlays-may-2022,
https://www.bea.gov/news/2022/personal-income-and-outlays-november-2022,sources/4f9ca5415635423e447e100c.html,2026-09-05T17:17:36.650171+00:00,ok,200,64286,116751b5325629805d90505d663eab3d4e1cff3d838e090e2d1f8dd77958ab95,https://www.bea.gov/news/2022/personal-income-and-outlays-november-2022,
https://www.bea.gov/news/2022/personal-income-and-outlays-october-2022,sources/0f70178fc668d499d7f64d6b.html,2026-09-05T17:17:37.021875+00:00,ok,200,65541,1f47c9b79f2ca06307ddc17da26ccd51baf3080494ca09050ed4cfb403e648df,https://www.bea.gov/news/2022/personal-income-and-outlays-october-2022,
https://www.bea.gov/news/2022/personal-income-and-outlays-september-2022,sources/bddf5adb1058afcf47987e05.html,2026-09-05T17:17:37.066952+00:00,ok,200,62898,6d5b8de2239e33168452e403f46b1b613b93b1009c97230539346234c7810760,https://www.bea.gov/news/2022/personal-income-and-outlays-september-2022,
https://www.bea.gov/news/2022/personal-income-county-and-metropolitan-area-2021,sources/e5972942d9394eb1a904fc9e.html,2026-09-05T17:17:37.312773+00:00,ok,200,50464,684f6740e7f01f1c563f2caee0653eae239a9b77d795a211b7a51c66d36f5a4b,https://www.bea.gov/news/2022/personal-income-county-and-metropolitan-area-2021,
https://www.bea.gov/news/2022/personal-income-state-1st-quarter-2022,sources/48c55903aaf5ccd5e94ec048.html,2026-09-05T17:17:38.053361+00:00,ok,200,55360,abf1656388362f9e0d6b93256205976a316a1463b335df6e768094c06da502f9,https://www.bea.gov/news/2022/personal-income-state-1st-quarter-2022,
https://www.bea.gov/news/2022/personal-income-state-2021-preliminary-and-4th-quarter-2021,sources/d7d4e923e150f52cd709dea8.html,2026-09-05T17:17:38.343550+00:00,ok,200,58350,abc11d7492da66a595f3cf4bdcf805082538b8aa68795012d3bad53c3b5c76b1,https://www.bea.gov/news/2022/personal-income-state-2021-preliminary-and-4th-quarter-2021,
https://www.bea.gov/news/2023/personal-consumption-expenditures-state-2022,sources/c62462334df4a333776659f0.html,2026-09-05T17:17:38.452307+00:00,ok,200,48232,83ffe61c48ef01252297c3bab06e852667b4fbfefec1eca312b9b1c357d5ae34,https://www.bea.gov/news/2023/personal-consumption-expenditures-state-2022,
https://www.bea.gov/news/2023/personal-income-and-outlays-april-2023,sources/d93def080cf8ca3729d1b939.html,2026-09-05T17:17:38.616386+00:00,ok,200,61642,16f5c13d8531b9f87c68dcb6fcbf13139ef9548a063bf1669cf927da82146501,https://www.bea.gov/news/2023/personal-income-and-outlays-april-2023,
https://www.bea.gov/news/2023/personal-income-and-outlays-august-2023,sources/9f73f8ed17ad6c5c239e2a0f.html,2026-09-05T17:17:38.953092+00:00,ok,200,57421,c8ffb3f9fb99941dcac8411f434361174e03b483e5da7a00f03e3d956a561061,https://www.bea.gov/news/2023/personal-income-and-outlays-august-2023,
https://www.bea.gov/news/2023/personal-income-and-outlays-december-2022,sources/9933165627e20704a36517b7.html,2026-09-05T17:17:39.946518+00:00,ok,200,64496,9dc9f6c6075b7122362386c5dbbacfc99a23c0f961a7f75ccd75e5883e82d406,https://www.bea.gov/news/2023/personal-income-and-outlays-december-2022,
https://www.bea.gov/news/2023/personal-income-and-outlays-february-2023,sources/f8d34f2fdb54332244f4c92c.html,2026-09-05T17:17:39.962562+00:00,ok,200,61619,9fa4a60bc59411e66216dc63e0fbdeaebed26683a0057286c59f76df783e2565,https://www.bea.gov/news/2023/personal-income-and-outlays-february-2023,
https://www.bea.gov/news/2023/personal-income-and-outlays-january-2023,sources/ca0c807f45e4b17937af1b8c.html,2026-09-05T17:17:40.069341+00:00,ok,200,61928,a2d52885e3f8cd687df2577d03a42e14754d1735a56b3b6559a9d6b55e3e7957,https://www.bea.gov/news/2023/personal-income-and-outlays-january-2023,
https://www.bea.gov/news/2023/personal-income-and-outlays-july-2023,sources/73a1b23335daaac70654c46b.html,2026-09-05T17:17:40.377065+00:00,ok,200,63127,e0f3041e668fec07d5f62124d297d732bd89105a79cbfc31a4db16e422c4da7e,https://www.bea.gov/news/2023/personal-income-and-outlays-july-2023,
https://www.bea.gov/news/2023/personal-income-and-outlays-june-2023,sources/3bc4e61b43c1377d9b9db591.html,2026-09-05T17:17:41.362229+00:00,ok,200,61996,4816c10fab98a86e1dcd0ae1ea5e7a79805698ac18d61252a18d800a571a4278,https://www.bea.gov/news/2023/personal-income-and-outlays-june-2023,
https://www.bea.gov/news/2023/personal-income-and-outlays-march-2023,sources/0786d6d1d1d1bcd11d762d64.html,2026-09-05T17:17:41.414499+00:00,ok,200,61737,9f6c83cee24ad7e8d163ccbf8dbde5484e1a7a012e35b0201742726b6e898fb6,https://www.bea.gov/news/2023/personal-income-and-outlays-march-2023,
https://www.bea.gov/news/2023/personal-income-and-outlays-may-2023,sources/e97c3f3518412f2dcc63dbbe.html,2026-09-05T17:17:41.451768+00:00,ok,200,62181,2629177a741d245b2374850e971af5d6db38e303755a64ac9828c5baa9170e08,https://www.bea.gov/news/2023/personal-income-and-outlays-may-2023,
https://www.bea.gov/news/2023/personal-income-and-outlays-november-2023,sources/48b64b843df3c81825f73e1f.html,2026-09-05T17:17:41.795078+00:00,ok,200,64458,98cc69272888d3f280c27bdae3fd10d034f016c8c5284a73b126d28dbd09f1cf,https://www.bea.gov/news/2023/personal-income-and-outlays-november-2023,
https://www.bea.gov/news/2023/personal-income-and-outlays-october-2023,sources/ad5ee3d93007f83065fe8257.html,2026-09-05T17:17:41.936717+00:00,ok,200,63622,30ee50661dfe3521f1b66043fc3adfcc97e2c3ec41b02f6227b6505a0bcf64c4,https://www.bea.gov/news/2023/personal-income-and-outlays-october-2023,
https://www.bea.gov/news/2023/personal-income-and-outlays-september-2023,sources/121998e74b37949166b74951.html,2026-09-05T17:17:42.698531+00:00,ok,200,63362,c3b649f8c9bb7926785cec2a7f44e01d604b14bf24386b415ae28f3f9ad7322f,https://www.bea.gov/news/2023/personal-income-and-outlays-september-2023,
https://www.bea.gov/news/2023/personal-income-county-and-metropolitan-area-2022,sources/b01a6b3207b1b616772681af.html,2026-09-05T17:17:42.709571+00:00,ok,200,48833,4fd073368f3329c51ad15159437b645ed642580cf5000e7937b31340da403bc8,https://www.bea.gov/news/2023/personal-income-county-and-metropolitan-area-2022,
https://www.bea.gov/news/2023/personal-income-state-2nd-quarter-2023,sources/51c373e6c6824f0bfd8c064f.html,2026-09-05T17:17:43.116835+00:00,ok,200,56986,f895f2a42378eba748c7a94a3459498dce01625f993ce8000135cb71cb0084d2,https://www.bea.gov/news/2023/personal-income-state-2nd-quarter-2023,
https://www.bea.gov/news/2024/personal-consumption-expenditures-state-2023,sources/b399a677a9ef443e134dc424.html,2026-09-05T17:17:43.234382+00:00,ok,200,50904,42bc0ae3e6bd90b3734d6f7303c10a5b4949e34f10e7d2cdb1c7441d75b8438e,https://www.bea.gov/news/2024/personal-consumption-expenditures-state-2023,
https://www.bea.gov/news/2024/personal-income-and-outlays-april-2024,sources/a632a5845dd16f2f407611a9.html,2026-09-05T17:17:43.729717+00:00,ok,200,62555,9aaccf4392427836416664cb2386256f157d3cb6e9d1888ea875482e150c4a64,https://www.bea.gov/news/2024/personal-income-and-outlays-april-2024,
https://www.bea.gov/news/2024/personal-income-and-outlays-august-2024,sources/97be755dd2161dba3037dc98.html,2026-09-05T17:17:43.778365+00:00,ok,200,58164,845e43663d5a8aa1e7aebd4aa956781e2a67c834b9e2e6fab881a9b9e2612e18,https://www.bea.gov/news/2024/personal-income-and-outlays-august-2024,
https://www.bea.gov/news/2024/personal-income-and-outlays-december-2023,sources/3088897b4524d37b7de76262.html,2026-09-05T17:17:43.998210+00:00,ok,200,64400,42953efd9d3ac6db7bbbcfba18ceae41019a24adb83a98e30bb120998458541c,https://www.bea.gov/news/2024/personal-income-and-outlays-december-2023,
https://www.bea.gov/news/2024/personal-income-and-outlays-february-2024,sources/4fedbbb78f024eaee9e21493.html,2026-09-05T17:17:44.062389+00:00,ok,200,61552,427fed3a2bc4bf3b15b5305b3eeb6eb849a500a280c07619f07c19ab73575c0f,https://www.bea.gov/news/2024/personal-income-and-outlays-february-2024,
https://www.bea.gov/news/2024/personal-income-and-outlays-january-2024,sources/f8c1282dc31e43e5d2cdee78.html,2026-09-05T17:17:45.033422+00:00,ok,200,62084,7e5e89787bea779bf3f5f6ef87f4397956f6d30a90452c1ec66c31fe94a725be,https://www.bea.gov/news/2024/personal-income-and-outlays-january-2024,
https://www.bea.gov/news/2024/personal-income-and-outlays-july-2024,sources/15c8f96fa63c41560d837be1.html,2026-09-05T17:17:45.064482+00:00,ok,200,62761,6addb1e6b9289bafb2980be51110d8ab3b56ab51e8937913146289b857bb9cb4,https://www.bea.gov/news/2024/personal-income-and-outlays-july-2024,
https://www.bea.gov/news/2024/personal-income-and-outlays-june-2024,sources/74f325f7576122688cbaa9c3.html,2026-09-05T17:17:45.312773+00:00,ok,200,62824,4ed180de295eb33995bd4953d8a5838ce5533b17a2287929431e75a102d0e7ed,https://www.bea.gov/news/2024/personal-income-and-outlays-june-2024,
https://www.bea.gov/news/2024/personal-income-and-outlays-march-2024,sources/26dc131582a472153eb1b1d0.html,2026-09-05T17:17:45.392989+00:00,ok,200,61367,c059a6fe031fc2125913aaa7800ddc32b9bcb535e11ce25786ece8d9d24a042d,https://www.bea.gov/news/2024/personal-income-and-outlays-march-2024,
https://www.bea.gov/news/2024/personal-income-and-outlays-may-2024,sources/b05a5fb88cc3236f980c5442.html,2026-09-05T17:17:45.788997+00:00,ok,200,61791,e2fdf42e3636c82dfb75cc301177a269a5ed9108ada725ad314dd586b8594e93,https://www.bea.gov/news/2024/personal-income-and-outlays-may-2024,
https://www.bea.gov/news/2024/personal-income-and-outlays-november-2024,sources/f7cdee565e470993a3005dca.html,2026-09-05T17:17:46.373193+00:00,ok,200,64796,14587226a039c130ad94b26e9665489596b6bfa071603cac4d23654e02e37dd6,https://www.bea.gov/news/2024/personal-income-and-outlays-november-2024,
https://www.bea.gov/news/2024/personal-income-and-outlays-october-2024,sources/6a864af6592ec1182c911b94.html,2026-09-05T17:17:46.405778+00:00,ok,200,63364,1262c00f6667be8210dfb5ae14279f1266f0065ab805b7523b6a463107401fa5,https://www.bea.gov/news/2024/personal-income-and-outlays-october-2024,
https://www.bea.gov/news/2024/personal-income-and-outlays-september-2024,sources/7b6ed7289d05074a5acf8e97.html,2026-09-05T17:17:46.687898+00:00,ok,200,64259,a1009fdd7b917f731f509309e0d9324dad36f52551b11802309052b2e4c3d366,https://www.bea.gov/news/2024/personal-income-and-outlays-september-2024,
https://www.bea.gov/news/2024/personal-income-county-and-metropolitan-area-2023,sources/64789aa0e3c0db9f6e1070a7.html,2026-09-05T17:17:47.126815+00:00,ok,200,52448,3892b862983d9381dcd8586e95241d310eee5b99053ea9e13d03a9fbd999003a,https://www.bea.gov/news/2024/personal-income-county-and-metropolitan-area-2023,
https://www.bls.gov/news.release/archives/cpi_06162016.htm,sources/b3831ce069f3128f0929f738.html,2026-09-05T17:17:47.263215+00:00,error,0,0,,,HTTP Error 403: Forbidden
